CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170291	445832	27.64	616123
2	168715	656903	20.43	825618
3	141103	870627	13.95	1011730
4	142979	711663	16.73	854642
5	129826	861698	13.09	991524
6	101581	623812	14.00	725393
7	102283	575678	15.09	677961
8	115502	608921	15.94	724423
9	121057	623260	16.26	744317
10	126858	601902	17.41	728760
11	145370	632400	18.69	777770
12	179132	634677	22.01	813809
13	167072	636706	20.79	803778
14	148092	642265	18.74	790357
15	148153	638894	18.82	787047
16	149943	640369	18.97	790312
17	154146	652226	19.12	806372
18	149771	653350	18.65	803121
19	148302	633112	18.98	781414
20	152955	645768	19.15	798723
21	155932	658923	19.14	814855
22	154729	649649	19.24	804378
23	156193	651654	19.33	807847
24	156515	659397	19.18	815912
25	157977	655392	19.42	813369
26	157963	649112	19.57	807075
27	157206	656135	19.33	813341
28	156866	645361	19.55	802227
29	157489	645608	19.61	803097
30	156030	652813	19.29	808843
31	156316	651850	19.34	808166
32	157857	648863	19.57	806720
33	156238	650413	19.37	806651
34	157737	647483	19.59	805220
35	158676	648947	19.65	807623
36	157204	665787	19.10	822991
37	156984	643126	19.62	800110
38	158782	652683	19.57	811465
39	157746	654125	19.43	811871
40	156678	637437	19.73	794115
41	158195	640064	19.82	798259
42	157772	645022	19.65	802794
43	158645	639771	19.87	798416
44	160073	643845	19.91	803918
45	157550	638000	19.80	795550
46	156033	631887	19.80	787920
47	157148	632506	19.90	789654
48	157514	637308	19.82	794822
49	156083	631626	19.81	787709
50	155937	634167	19.74	790104
51	155120	629480	19.77	784600
52	152158	624128	19.60	776286
53	153206	616529	19.90	769735
54	151566	615450	19.76	767016
55	151523	613245	19.81	764768
56	150846	611648	19.78	762494
57	151873	614497	19.82	766370
58	148514	606228	19.68	754742
59	148485	603875	19.74	752360
60	147528	603990	19.63	751518
61	146168	589115	19.88	735283
62	145694	587906	19.86	733600
63	144216	584910	19.78	729126
64	142827	582902	19.68	725729
65	142560	578809	19.76	721369
66	142485	580896	19.70	723381
67	141816	570588	19.91	712404
68	139793	571098	19.66	710891
69	138120	566646	19.60	704766
70	135838	558427	19.57	694265
71	136207	546587	19.95	682794
72	134036	544262	19.76	678298
73	132788	534630	19.90	667418
74	130810	529316	19.82	660126
75	129567	525014	19.79	654581
76	127871	518829	19.77	646700
77	127131	511954	19.89	639085
78	124508	507824	19.69	632332
79	122840	500658	19.70	623498
80	122862	497976	19.79	620838
81	120879	493748	19.67	614627
