CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	181752	396616	31.42	578368
2	180482	599488	23.14	779970
3	155715	747341	17.24	903056
4	136305	607313	18.33	743618
5	127321	728326	14.88	855647
6	103459	547283	15.90	650742
7	106892	487942	17.97	594834
8	121736	527721	18.74	649457
9	132690	544698	19.59	677388
10	133915	520964	20.45	654879
11	150282	546283	21.57	696565
12	173472	547471	24.06	720943
13	160830	550016	22.63	710846
14	154431	548484	21.97	702915
15	155578	545313	22.20	700891
16	156259	549033	22.16	705292
17	158890	559461	22.12	718351
18	155444	564726	21.58	720170
19	152922	546871	21.85	699793
20	159348	563747	22.04	723095
21	163629	574826	22.16	738455
22	162339	568854	22.20	731193
23	163513	571747	22.24	735260
24	164933	579324	22.16	744257
25	165374	573543	22.38	738917
26	164955	565089	22.60	730044
27	163945	572065	22.27	736010
28	162349	562471	22.40	724820
29	161777	563320	22.31	725097
30	161730	569109	22.13	730839
31	162701	569930	22.21	732631
32	162255	569100	22.19	731355
33	162269	569040	22.19	731309
34	163308	566412	22.38	729720
35	164101	567731	22.42	731832
36	163006	578900	21.97	741906
37	162169	563611	22.34	725780
38	163896	569429	22.35	733325
39	162933	569983	22.23	732916
40	161390	557401	22.45	718791
41	164084	561338	22.62	725422
42	162547	562906	22.41	725453
43	162638	557197	22.59	719835
44	164569	560197	22.71	724766
45	161707	557016	22.50	718723
46	160080	552450	22.47	712530
47	160339	550219	22.57	710558
48	160591	554962	22.44	715553
49	159659	546585	22.61	706244
50	159083	548912	22.47	707995
51	157183	547405	22.31	704588
52	154354	538686	22.27	693040
53	154980	533887	22.50	688867
54	154615	534580	22.43	689195
55	152542	529397	22.37	681939
56	153018	526795	22.51	679813
57	152486	529260	22.37	681746
58	149620	522906	22.25	672526
59	149346	519055	22.34	668401
60	147744	518088	22.19	665832
61	145211	505747	22.31	650958
62	144702	503993	22.31	648695
63	143164	500425	22.24	643589
64	142802	497395	22.31	640197
65	141963	492977	22.36	634940
66	140092	493521	22.11	633613
67	140614	482601	22.56	623215
68	137066	482516	22.12	619582
69	136247	478024	22.18	614271
70	133438	469681	22.12	603119
71	132457	461662	22.29	594119
72	130573	459399	22.13	589972
73	128554	448875	22.26	577429
74	127247	444763	22.25	572010
75	125066	441772	22.06	566838
76	123223	434819	22.08	558042
77	122648	428525	22.25	551173
78	119721	423124	22.05	542845
79	119316	416683	22.26	535999
80	117146	414529	22.03	531675
81	116110	410482	22.05	526592
82	114469	402575	22.14	517044
83	112747	398881	22.04	511628
84	110762	396896	21.82	507658
85	108143	385641	21.90	493784
86	107170	380703	21.97	487873
87	105593	375315	21.96	480908
88	104631	371853	21.96	476484
89	102371	366704	21.82	469075
90	101578	361931	21.92	463509
91	99593	352667	22.02	452260
92	98072	347031	22.03	445103
93	96321	342663	21.94	438984
94	92701	331229	21.87	423930
95	91486	326631	21.88	418117
96	89372	323420	21.65	412792
97	87341	314664	21.73	402005
98	85714	310273	21.65	395987
99	85025	304903	21.81	389928
100	82465	299422	21.59	381887
101	81940	295852	21.69	377792
102	80140	291934	21.54	372074
103	78222	283441	21.63	361663
104	77049	278428	21.67	355477
105	75358	273578	21.60	348936
106	73724	268351	21.55	342075
107	72074	262109	21.57	334183
108	70663	260441	21.34	331104
109	70066	254067	21.62	324133
110	68051	249357	21.44	317408
111	67452	246668	21.47	314120
112	65612	239547	21.50	305159
113	64226	236250	21.37	300476
114	63427	231884	21.48	295311
115	61792	226344	21.45	288136
116	60340	222852	21.31	283192
117	58832	220249	21.08	279081
118	57103	213382	21.11	270485
119	56291	211620	21.01	267911
120	55249	205697	21.17	260946
121	54110	200460	21.26	254570
122	53046	196819	21.23	249865
123	52079	191652	21.37	243731
124	50838	187461	21.33	238299
125	50353	185746	21.33	236099
126	48327	180489	21.12	228816
127	47527	176487	21.22	224014
128	46351	172067	21.22	218418
129	44908	167904	21.10	212812
130	43893	164588	21.05	208481
131	43039	161683	21.02	204722
132	42265	158453	21.06	200718
133	41350	153945	21.17	195295
134	39966	150596	20.97	190562
135	39535	148884	20.98	188419
136	38970	145206	21.16	184176
137	38250	142531	21.16	180781
138	36779	138893	20.94	175672
139	36394	136837	21.01	173231
140	36011	134193	21.16	170204
141	34003	129906	20.75	163909
142	33262	126404	20.83	159666
143	32151	124887	20.47	157038
144	31598	122163	20.55	153761
145	31146	118974	20.75	150120
146	30565	117968	20.58	148533
147	29681	116486	20.31	146167
148	28891	114018	20.22	142909
149	28145	110244	20.34	138389
150	27233	108391	20.08	135624

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	305015	1837895	14.23	2142910
2	162366	689984	19.05	852350
3	138506	973928	12.45	1112434
4	117578	891947	11.65	1009525
5	62606	1153219	5.15	1215825
6	60134	1339652	4.30	1399786
7	50315	934577	5.11	984892
8	51860	929458	5.28	981318
9	52817	960388	5.21	1013205
10	55314	940446	5.55	995760
11	69249	944734	6.83	1013983
12	52494	987848	5.05	1040342
13	51892	1009558	4.89	1061450
14	48695	987755	4.70	1036450
15	50253	973785	4.91	1024038
16	52015	981221	5.03	1033236
17	48326	1004803	4.59	1053129
18	48528	1026337	4.51	1074865
19	47727	988571	4.61	1036298
20	48635	1005215	4.61	1053850
21	48809	1007821	4.62	1056630
22	48675	1023345	4.54	1072020
23	48157	1015919	4.53	1064076
24	47342	1007474	4.49	1054816
25	47807	1017770	4.49	1065577
26	47138	1004400	4.48	1051538
27	47023	1001310	4.49	1048333
28	47116	1018013	4.42	1065129
29	46773	1012720	4.41	1059493
30	46746	1018269	4.39	1065015
31	46717	1018956	4.38	1065673
32	46534	1009755	4.41	1056289
33	47813	1025563	4.45	1073376
34	47259	1023237	4.41	1070496
35	46733	1018125	4.39	1064858
36	46923	1006348	4.45	1053271
37	47874	1029495	4.44	1077369
38	47580	1010995	4.49	1058575
39	47788	1028286	4.44	1076074
40	46999	1011514	4.44	1058513
41	47755	1019914	4.47	1067669
42	47522	1011727	4.49	1059249
43	47662	1017169	4.48	1064831
44	46631	999742	4.46	1046373
45	47470	1005049	4.51	1052519
46	47464	996837	4.55	1044301
47	46818	985136	4.54	1031954
48	47217	983295	4.58	1030512
49	48006	997376	4.59	1045382
50	46867	978164	4.57	1025031
51	47008	978839	4.58	1025847
52	47105	975406	4.61	1022511
53	46983	974211	4.60	1021194
54	46854	955602	4.67	1002456
55	47268	962998	4.68	1010266
56	46286	949851	4.65	996137
57	46583	949673	4.68	996256
58	46330	939240	4.70	985570
59	46640	930807	4.77	977447
60	46245	930367	4.74	976612
61	46399	933734	4.73	980133
62	45727	914985	4.76	960712
63	45895	903845	4.83	949740
64	45780	899285	4.84	945065
65	44889	894163	4.78	939052
66	44970	884035	4.84	929005
67	45412	887943	4.87	933355
68	44282	865199	4.87	909481
69	43917	863005	4.84	906922
70	44142	858025	4.89	902167
71	42750	839682	4.84	882432
72	42801	831858	4.89	874659
73	42370	825988	4.88	868358
74	41978	811379	4.92	853357
75	42160	802762	4.99	844922
76	41573	792564	4.98	834137
77	40753	780356	4.96	821109
78	40543	768734	5.01	809277
79	40094	763290	4.99	803384
80	39320	748944	4.99	788264
81	39798	747968	5.05	787766
82	38889	726755	5.08	765644
83	38315	717240	5.07	755555
84	37943	705589	5.10	743532
85	37906	702948	5.12	740854
86	36926	686295	5.11	723221
87	36430	678682	5.09	715112
88	36042	668839	5.11	704881
89	35833	658838	5.16	694671
90	35724	651828	5.20	687552
91	35265	643359	5.20	678624
92	34086	627893	5.15	661979
93	33850	621404	5.17	655254
94	33488	614158	5.17	647646
95	32869	591985	5.26	624854
96	32366	580558	5.28	612924
97	32091	574933	5.29	607024
98	31115	559344	5.27	590459
99	31153	553079	5.33	584232
100	30528	544388	5.31	574916
101	29841	534827	5.28	564668
102	29904	532656	5.32	562560
103	29013	512337	5.36	541350
104	28041	498681	5.32	526722
105	27597	489660	5.34	517257
106	27143	481679	5.33	508822
107	26931	471953	5.40	498884
108	26022	463315	5.32	489337
109	25860	454415	5.38	480275
110	25266	446013	5.36	471279
111	25020	439006	5.39	464026
112	24761	431784	5.42	456545
113	24162	419711	5.44	443873
114	23792	412228	5.46	436020
115	23263	403423	5.45	426686
116	22899	394091	5.49	416990
117	22345	388296	5.44	410641
118	21841	380461	5.43	402302
119	21455	370467	5.47	391922
120	21337	364922	5.52	386259
121	20714	358758	5.46	379472
122	20393	347566	5.54	367959
123	20369	343996	5.59	364365
