CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	183779	626495	22.68	810274
2	195527	933530	17.32	1129057
3	164127	1238443	11.70	1402570
4	174150	876772	16.57	1050922
5	143318	1122429	11.32	1265747
6	115159	795319	12.65	910478
7	115726	710379	14.01	826105
8	130665	776668	14.40	907333
9	137858	778772	15.04	916630
10	146264	747773	16.36	894037
11	160194	791820	16.83	952014
12	177126	790201	18.31	967327
13	175810	787792	18.25	963602
14	172823	792042	17.91	964865
15	175164	785984	18.22	961148
16	176000	793316	18.16	969316
17	181508	800240	18.49	981748
18	175689	814481	17.74	990170
19	170228	769120	18.12	939348
20	176351	786430	18.32	962781
21	178759	805660	18.16	984419
22	177919	805703	18.09	983622
23	179338	799648	18.32	978986
24	179663	817060	18.03	996723
25	182007	810084	18.35	992091
26	183148	799048	18.65	982196
27	183317	816653	18.33	999970
28	181205	799037	18.49	980242
29	181668	799122	18.52	980790
30	182086	812881	18.30	994967
31	181529	811127	18.29	992656
32	180593	802349	18.37	982942
33	180682	807127	18.29	987809
34	181234	801273	18.45	982507
35	182227	803638	18.48	985865
36	181323	832095	17.89	1013418
37	180627	795275	18.51	975902
38	184371	809993	18.54	994364
39	181502	815780	18.20	997282
40	180265	789868	18.58	970133
41	182540	793853	18.70	976393
42	180939	800192	18.44	981131
43	180850	786788	18.69	967638
44	184089	798511	18.73	982600
45	180064	791923	18.53	971987
46	179042	780874	18.65	959916
47	178305	777858	18.65	956163
48	179819	789884	18.54	969703
49	177751	778938	18.58	956689
50	178134	784766	18.50	962900
51	174639	777135	18.35	951774
52	172067	771233	18.24	943300
53	171419	757013	18.46	928432
54	170179	756484	18.36	926663
55	170313	754050	18.42	924363
56	170381	748227	18.55	918608
57	171017	753667	18.49	924684
58	165334	741912	18.22	907246
59	165428	735564	18.36	900992
60	163184	738810	18.09	901994
61	160582	714850	18.34	875432
62	160217	709192	18.43	869409
63	157144	707081	18.18	864225
64	157107	701736	18.29	858843
65	156511	695887	18.36	852398
66	155181	697044	18.21	852225
67	155673	683157	18.56	838830
68	149889	680306	18.05	830195
69	148847	677363	18.02	826210
70	145629	660814	18.06	806443
71	144916	645208	18.34	790124
72	141813	642400	18.08	784213
73	140021	624991	18.30	765012
74	138813	618462	18.33	757275
75	136333	612364	18.21	748697
76	133497	601052	18.17	734549
77	133424	592260	18.39	725684
78	130056	585385	18.18	715441
79	128094	575717	18.20	703811
80	126951	571097	18.19	698048
81	124829	563664	18.13	688493
82	122850	552579	18.19	675429
83	122464	548620	18.25	671084
84	118805	547151	17.84	665956
85	116031	529816	17.97	645847
86	114285	523801	17.91	638086
87	112314	513009	17.96	625323
88	112358	508506	18.10	620864
89	108264	496410	17.90	604674
90	106617	493977	17.75	600594
91	106120	478192	18.16	584312
92	102507	466730	18.01	569237
93	101171	463646	17.91	564817
94	97138	443187	17.98	540325
95	95121	437539	17.86	532660
96	92536	433297	17.60	525833
97	90920	419890	17.80	510810
98	88682	412734	17.69	501416
99	87303	404007	17.77	491310
100	85577	393418	17.87	478995
101	84874	390775	17.84	475649
102	81911	385486	17.52	467397
103	80271	371833	17.75	452104
104	79885	364204	17.99	444089
105	78109	358539	17.89	436648
106	75106	348971	17.71	424077
107	73191	340049	17.71	413240
108	71980	340077	17.47	412057
109	70898	329768	17.70	400666
110	69504	321881	17.76	391385
111	67148	317605	17.45	384753
112	66354	309554	17.65	375908
113	64922	302898	17.65	367820
114	64153	297612	17.73	361765
115	62716	288892	17.84	351608
116	60313	285443	17.44	345756
117	59305	279990	17.48	339295
118	57033	273202	17.27	330235
119	55645	270194	17.08	325839
120	54330	259730	17.30	314060
121	53362	253455	17.39	306817
122	52756	247425	17.57	300181
123	50895	241416	17.41	292311
124	49864	233944	17.57	283808
125	49991	231112	17.78	281103
126	47653	226457	17.38	274110
127	45726	218885	17.28	264611
128	44605	214264	17.23	258869
129	43584	207463	17.36	251047
130	42323	202744	17.27	245067
131	41651	198638	17.33	240289
132	40453	194134	17.24	234587
133	39499	188514	17.32	228013
134	38914	183129	17.53	222043
135	37832	180438	17.33	218270
136	37643	176130	17.61	213773
137	36521	173744	17.37	210265
138	35118	168857	17.22	203975
139	34455	164035	17.36	198490
140	34164	161068	17.50	195232
141	32215	155563	17.16	187778
142	31102	150448	17.13	181550
143	30775	147542	17.26	178317
144	29462	145103	16.88	174565
145	28993	141559	17.00	170552
146	28283	139768	16.83	168051
147	28168	138445	16.91	166613
148	27590	133306	17.15	160896
149	26382	130717	16.79	157099
150	25198	126174	16.65	151372

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	225079	2973107	7.04	3198186
2	113321	1026193	9.94	1139514
3	82697	1407603	5.55	1490300
4	88543	1228934	6.72	1317477
5	34460	1568772	2.15	1603232
6	33722	1967121	1.69	2000843
7	27371	1313605	2.04	1340976
8	26546	1264771	2.06	1291317
9	26258	1296639	1.98	1322897
10	27801	1267135	2.15	1294936
11	34469	1281456	2.62	1315925
12	25391	1339624	1.86	1365015
13	24977	1366205	1.80	1391182
14	23572	1332566	1.74	1356138
15	24114	1309133	1.81	1333247
16	24816	1319942	1.85	1344758
17	22918	1343174	1.68	1366092
18	22953	1357203	1.66	1380156
19	22109	1304711	1.67	1326820
20	22478	1318405	1.68	1340883
21	22566	1327926	1.67	1350492
22	22082	1349848	1.61	1371930
23	22090	1350842	1.61	1372932
24	22075	1341741	1.62	1363816
25	22276	1358319	1.61	1380595
26	21773	1338120	1.60	1359893
27	21820	1337269	1.61	1359089
28	22188	1359573	1.61	1381761
29	22056	1350325	1.61	1372381
30	21825	1348199	1.59	1370024
31	21747	1346447	1.59	1368194
32	21748	1334306	1.60	1356054
33	21800	1357678	1.58	1379478
34	21883	1358246	1.59	1380129
35	21774	1355413	1.58	1377187
36	21660	1330292	1.60	1351952
37	21903	1371100	1.57	1393003
38	21626	1338379	1.59	1360005
39	22482	1365868	1.62	1388350
40	21358	1340854	1.57	1362212
41	21952	1352911	1.60	1374863
42	22137	1342748	1.62	1364885
43	22334	1355862	1.62	1378196
44	21961	1324616	1.63	1346577
45	22164	1325826	1.64	1347990
46	21970	1320154	1.64	1342124
47	21776	1302381	1.64	1324157
48	22295	1301382	1.68	1323677
49	22324	1323103	1.66	1345427
50	22025	1299407	1.67	1321432
51	22509	1300026	1.70	1322535
52	22418	1296766	1.70	1319184
53	22339	1297459	1.69	1319798
54	21890	1263935	1.70	1285825
55	22316	1282247	1.71	1304563
56	22133	1255344	1.73	1277477
57	22439	1259571	1.75	1282010
58	22144	1246829	1.75	1268973
59	22513	1233104	1.79	1255617
60	22430	1235274	1.78	1257704
61	23061	1244872	1.82	1267933
62	22272	1211135	1.81	1233407
63	22219	1195412	1.82	1217631
64	22206	1185673	1.84	1207879
65	22181	1181428	1.84	1203609
66	22291	1165837	1.88	1188128
67	22262	1170005	1.87	1192267
68	21806	1140204	1.88	1162010
69	22036	1135208	1.90	1157244
70	21597	1128632	1.88	1150229
71	21605	1103503	1.92	1125108
72	21113	1089411	1.90	1110524
73	21400	1082171	1.94	1103571
