CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	221008	487844	31.18	708852
2	296848	835454	26.22	1132302
3	261561	937166	21.82	1198727
4	184137	827308	18.21	1011445
5	139249	1046330	11.75	1185579
6	97561	632410	13.37	729971
7	95517	575617	14.23	671134
8	108615	619210	14.92	727825
9	113237	618210	15.48	731447
10	121466	590338	17.06	711804
11	138021	619676	18.22	757697
12	165310	622566	20.98	787876
13	155725	623194	19.99	778919
14	136700	622317	18.01	759017
15	136516	608163	18.33	744679
16	140916	621093	18.49	762009
17	157372	657592	19.31	814964
18	141508	628837	18.37	770345
19	140260	612734	18.63	752994
20	144725	620679	18.91	765404
21	145429	634351	18.65	779780
22	145022	628853	18.74	773875
23	143827	622443	18.77	766270
24	144990	630589	18.69	775579
25	148198	638998	18.83	787196
26	149072	623797	19.29	772869
27	147483	630705	18.95	778188
28	145677	625742	18.88	771419
29	145495	620126	19.00	765621
30	144099	622528	18.80	766627
31	145289	630912	18.72	776201
32	145117	620817	18.95	765934
33	144529	621380	18.87	765909
34	145929	617974	19.10	763903
35	146719	623821	19.04	770540
36	146070	643566	18.50	789636
37	146167	617962	19.13	764129
38	147540	624831	19.10	772371
39	146744	627548	18.95	774292
40	143992	606441	19.19	750433
41	147701	614567	19.38	762268
42	146421	620081	19.10	766502
43	147099	612036	19.38	759135
44	149574	618083	19.48	767657
45	145970	612212	19.25	758182
46	146493	608238	19.41	754731
47	146386	606209	19.45	752595
48	147215	613029	19.36	760244
49	147223	609901	19.45	757124
50	146456	613221	19.28	759677
51	146433	611800	19.31	758233
52	142249	603025	19.09	745274
53	142251	594643	19.30	736894
54	142212	598336	19.20	740548
55	141858	598517	19.16	740375
56	142827	595308	19.35	738135
57	144689	608895	19.20	753584
58	142042	595985	19.25	738027
59	142449	596929	19.27	739378
60	141306	597346	19.13	738652
61	139565	587333	19.20	726898
62	138018	581860	19.17	719878
63	138299	581526	19.21	719825
64	138508	582269	19.22	720777
65	139816	581773	19.38	721589
66	139667	585226	19.27	724893
67	142775	579494	19.77	722269
68	137906	578808	19.24	716714
69	137424	581905	19.10	719329
70	136163	570668	19.26	706831
71	135240	562046	19.40	697286
72	134248	562642	19.26	696890
73	133902	557520	19.37	691422
74	134938	555798	19.54	690736
75	132611	553979	19.31	686590
76	131638	547178	19.39	678816
77	131336	546366	19.38	677702
78	130861	546403	19.32	677264
79	130098	537925	19.48	668023
80	130319	542556	19.37	672875
81	130666	540955	19.46	671621
82	129157	537123	19.38	666280
83	129363	534812	19.48	664175
84	128723	538673	19.29	667396
85	125783	524198	19.35	649981
86	124435	524596	19.17	649031
87	125069	518021	19.45	643090
88	126653	522868	19.50	649521
89	124380	518823	19.34	643203
90	123064	516712	19.24	639776
91	122801	510176	19.40	632977
92	120500	505454	19.25	625954
93	121719	507273	19.35	628992
94	118031	489573	19.43	607604
95	116856	490256	19.25	607112
96	116023	489213	19.17	605236
97	113735	477592	19.23	591327
98	113242	476993	19.19	590235
99	112109	473727	19.14	585836
100	112537	472399	19.24	584936
101	112674	472618	19.25	585292
102	110810	473402	18.97	584212
103	108947	460575	19.13	569522
104	109213	455615	19.34	564828
105	108992	454682	19.34	563674
106	107763	453445	19.20	561208
107	106131	447776	19.16	553907
108	106154	451853	19.02	558007
109	106079	445223	19.24	551302
110	104171	438907	19.18	543078
111	103035	437837	19.05	540872
112	101238	428980	19.09	530218
113	102958	428485	19.37	531443
114	103564	425781	19.56	529345
115	101056	418058	19.47	519114
116	99707	420184	19.18	519891
117	96949	417316	18.85	514265
118	95058	409862	18.83	504920
119	95443	410390	18.87	505833
120	94790	404674	18.98	499464
121	93506	399118	18.98	492624
122	94630	398093	19.21	492723
123	92387	390248	19.14	482635
124	94508	389768	19.52	484276
125	97743	393642	19.89	491385
126	91724	384356	19.27	476080
127	89341	378308	19.10	467649
128	88013	374597	19.03	462610
129	87035	367793	19.14	454828
130	87115	366205	19.22	453320
131	86818	363558	19.28	450376
132	84699	359617	19.06	444316
133	83623	354379	19.09	438002
134	83161	351966	19.11	435127
135	81845	348336	19.03	430181
136	84465	347617	19.55	432082
137	83721	344622	19.55	428343
138	81427	340974	19.28	422401
139	83064	339709	19.65	422773
140	81384	338837	19.37	420221
141	77849	329662	19.10	407511
142	75813	324643	18.93	400456
143	74736	322996	18.79	397732
144	74424	318513	18.94	392937
145	73978	316763	18.93	390741
146	74597	320321	18.89	394918
147	75767	324798	18.92	400565
148	73426	315781	18.87	389207
149	71305	308609	18.77	379914
150	68878	302727	18.54	371605

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	431534	1805893	19.29	2237427
2	142872	587523	19.56	730395
3	160066	888393	15.27	1048459
4	124373	960017	11.47	1084390
5	73540	1463535	4.78	1537075
6	56682	1813473	3.03	1870155
7	43637	1027478	4.07	1071115
8	43532	996368	4.19	1039900
9	43371	1012439	4.11	1055810
10	49146	978159	4.78	1027305
11	65209	995963	6.14	1061172
12	44249	1045899	4.06	1090148
13	47132	1060906	4.25	1108038
14	41978	1051908	3.84	1093886
15	44555	1021722	4.18	1066277
16	48373	1029534	4.49	1077907
17	43797	1054629	3.99	1098426
18	46115	1120888	3.95	1167003
19	42125	1018290	3.97	1060415
20	42402	1039020	3.92	1081422
21	41990	1034586	3.90	1076576
22	41017	1043623	3.78	1084640
23	41870	1043609	3.86	1085479
24	39882	1040402	3.69	1080284
25	41602	1055132	3.79	1096734
26	40892	1051334	3.74	1092226
27	40590	1047639	3.73	1088229
28	40063	1045693	3.69	1085756
29	40246	1045243	3.71	1085489
30	39872	1045132	3.67	1085004
31	40760	1038202	3.78	1078962
32	39487	1028212	3.70	1067699
33	40581	1051080	3.72	1091661
34	40500	1053560	3.70	1094060
35	40324	1054309	3.68	1094633
36	39749	1029074	3.72	1068823
37	41193	1057491	3.75	1098684
38	39128	1035068	3.64	1074196
39	41258	1055447	3.76	1096705
40	39666	1026917	3.72	1066583
41	40513	1058250	3.69	1098763
42	39628	1051444	3.63	1091072
43	41366	1052973	3.78	1094339
44	38973	1025761	3.66	1064734
45	40590	1031624	3.79	1072214
46	39320	1018917	3.72	1058237
47	39977	1010755	3.80	1050732
48	39626	1018074	3.75	1057700
49	40687	1033493	3.79	1074180
50	40081	1026083	3.76	1066164
51	40493	1030023	3.78	1070516
52	39977	1017008	3.78	1056985
53	40797	1014883	3.86	1055680
54	39361	997131	3.80	1036492
55	40490	1012982	3.84	1053472
56	40019	1011292	3.81	1051311
57	40681	1007835	3.88	1048516
58	40576	994650	3.92	1035226
59	40540	990465	3.93	1031005
60	40324	997175	3.89	1037499
61	41048	1005561	3.92	1046609
62	40596	992936	3.93	1033532
63	40491	979220	3.97	1019711
64	40883	979571	4.01	1020454
65	41153	981828	4.02	1022981
66	40301	979320	3.95	1019621
67	41711	990034	4.04	1031745
68	40564	968936	4.02	1009500
69	41054	966311	4.08	1007365
70	40901	970796	4.04	1011697
71	40869	958462	4.09	999331
72	40651	957614	4.07	998265
73	40928	951972	4.12	992900
74	40341	943862	4.10	984203
75	40709	945572	4.13	986281
76	40467	943227	4.11	983694
77	40845	930165	4.21	971010
78	40139	919958	4.18	960097
79	40962	921939	4.25	962901
80	39786	911806	4.18	951592
81	40623	919694	4.23	960317
82	40514	903383	4.29	943897
83	40779	898173	4.34	938952
84	39879	894100	4.27	933979
85	41241	897422	4.39	938663
86	40013	886091	4.32	926104
87	40151	877452	4.38	917603
88	40985	875146	4.47	916131
89	40542	865791	4.47	906333
90	40563	873246	4.44	913809
91	40744	859861	4.52	900605
92	40262	848960	4.53	889222
93	40409	866592	4.46	907001
94	40865	897954	4.35	938819
95	39880	823712	4.62	863592
96	39405	812030	4.63	851435
97	38958	819541	4.54	858499
98	38480	800525	4.59	839005
99	39085	797301	4.67	836386
100	39096	794536	4.69	833632
101	38969	799782	4.65	838751
102	39254	838971	4.47	878225
103	38406	780324	4.69	818730
104	37540	763427	4.69	800967
105	37637	756423	4.74	794060
106	37418	748229	4.76	785647
107	37376	740406	4.81	777782
108	37104	731905	4.82	769009
109	37453	727226	4.90	764679
110	36578	718978	4.84	755556
111	36550	720252	4.83	756802
112	36881	715834	4.90	752715
113	36684	703340	4.96	740024
114	36268	699944	4.93	736212
115	36334	685918	5.03	722252
116	36169	678924	5.06	715093
117	35496	680112	4.96	715608
118	35204	672496	4.97	707700
119	35515	667321	5.05	702836
120	35251	659053	5.08	694304
121	35434	656169	5.12	691603
122	34841	646141	5.12	680982
123	34814	648481	5.10	683295
124	34441	632202	5.17	666643
125	35028	632704	5.25	667732
126	34212	622617	5.21	656829
127	34961	621838	5.32	656799
128	33999	613216	5.25	647215
129	34027	611234	5.27	645261
130	33927	597051	5.38	630978
131	33524	590979	5.37	624503
132	33355	592573	5.33	625928
133	33498	591853	5.36	625351
134	33285	583670	5.40	616955
135	33017	574105	5.44	607122
136	32592	567450	5.43	600042
137	32607	570391	5.41	602998
138	32370	564726	5.42	597096
139	32008	553794	5.46	585802
140	31728	542633	5.52	574361
141	31401	543073	5.47	574474
142	31349	538945	5.50	570294
143	30349	525344	5.46	555693
