CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	55704	143338	27.99	199042
2	60205	213392	22.00	273597
3	37877	272070	12.22	309947
4	31301	225256	12.20	256557
5	36995	249463	12.91	286458
6	23628	174908	11.90	198536
7	26300	166936	13.61	193236
8	31619	182827	14.74	214446
9	32849	178174	15.57	211023
10	30458	170592	15.15	201050
11	33816	172217	16.41	206033
12	36415	170633	17.59	207048
13	33809	169064	16.67	202873
14	31624	166581	15.96	198205
15	31633	165644	16.03	197277
16	30595	164847	15.65	195442
17	30973	165413	15.77	196386
18	30296	169434	15.17	199730
19	30599	169271	15.31	199870
20	32752	177775	15.56	210527
21	33534	180074	15.70	213608
22	35169	181403	16.24	216572
23	33670	181280	15.66	214950
24	33521	182142	15.54	215663
25	33036	178488	15.62	211524
26	32724	174438	15.80	207162
27	32159	174636	15.55	206795
28	31950	173535	15.55	205485
29	32547	173208	15.82	205755
30	33334	177336	15.82	210670
31	32217	179162	15.24	211379
32	32085	176560	15.38	208645
33	32220	175434	15.52	207654
34	32400	175795	15.56	208195
35	32397	174980	15.62	207377
36	31806	174852	15.39	206658
37	31596	174625	15.32	206221
38	31626	173732	15.40	205358
39	31556	173088	15.42	204644
40	30741	170901	15.25	201642
41	31723	169396	15.77	201119
42	31209	170099	15.50	201308
43	31176	169555	15.53	200731
44	32416	169662	16.04	202078
45	30674	168340	15.41	199014
46	29822	165353	15.28	195175
47	29725	163627	15.37	193352
48	29194	162460	15.23	191654
49	29325	161815	15.34	191140
50	29199	159433	15.48	188632
51	28774	158709	15.35	187483
52	28013	155984	15.22	183997
53	27727	153007	15.34	180734
54	27379	153179	15.16	180558
55	27197	149980	15.35	177177
56	26812	148538	15.29	175350
57	26662	147044	15.35	173706
58	26047	145911	15.15	171958
59	25717	142940	15.25	168657
60	25166	141797	15.07	166963
61	24608	138167	15.12	162775
62	24162	136156	15.07	160318
63	23843	134373	15.07	158216
64	23777	131608	15.30	155385
65	23305	129738	15.23	153043
66	23276	128567	15.33	151843
67	23390	126931	15.56	150321
68	22258	124806	15.13	147064
69	22115	122074	15.34	144189
70	21336	119675	15.13	141011
71	20931	116658	15.21	137589
72	20585	115360	15.14	135945
73	19913	112978	14.98	132891
74	19748	110489	15.16	130237
75	19460	108493	15.21	127953
76	18937	106465	15.10	125402
77	18319	103083	15.09	121402
78	18022	100995	15.14	119017
79	17716	99226	15.15	116942
80	17172	96643	15.09	113815
81	17005	95807	15.07	112812
82	16660	93357	15.14	110017
83	16721	92001	15.38	108722
84	16110	90231	15.15	106341
85	15773	88006	15.20	103779
86	15126	85503	15.03	100629
87	14978	83939	15.14	98917
88	14838	82401	15.26	97239
89	14520	81025	15.20	95545
90	13920	79882	14.84	93802
91	13841	77180	15.21	91021
92	13426	75707	15.06	89133
93	13334	74188	15.24	87522
94	12654	71253	15.08	83907
95	12192	69146	14.99	81338
96	11923	68163	14.89	80086
97	11644	65924	15.01	77568
98	11482	64809	15.05	76291
99	11148	63452	14.94	74600
100	10892	61935	14.96	72827
101	10848	60828	15.13	71676
102	10439	59434	14.94	69873
103	10370	57946	15.18	68316
104	9850	56225	14.91	66075
105	9913	55475	15.16	65388
106	9644	53818	15.20	63462
107	9372	51859	15.31	61231
108	8765	51441	14.56	60206
109	8810	49722	15.05	58532
110	8707	48798	15.14	57505
111	8182	47697	14.64	55879
112	8249	46448	15.08	54697
113	7923	45344	14.87	53267
114	7931	44254	15.20	52185
115	7828	43295	15.31	51123
116	7410	42276	14.91	49686
117	7296	41584	14.93	48880
118	7094	40113	15.03	47207
119	6928	39288	14.99	46216
120	6812	38284	15.11	45096
121	6462	37217	14.79	43679
122	6479	36483	15.08	42962
123	6192	35383	14.89	41575
124	6247	34825	15.21	41072
125	6189	34306	15.28	40495
126	5888	33033	15.13	38921
127	5696	32558	14.89	38254
128	5573	31443	15.06	37016
129	5462	30695	15.11	36157
130	5383	29731	15.33	35114
131	5241	29593	15.05	34834
132	5050	28686	14.97	33736
133	4838	27920	14.77	32758
134	4746	27099	14.90	31845
135	4743	26683	15.09	31426
136	4665	25776	15.32	30441
137	4631	25203	15.52	29834
138	4359	24681	15.01	29040
139	4240	24335	14.84	28575
140	4139	23649	14.89	27788
141	3877	22886	14.49	26763
142	3986	22403	15.10	26389
143	3688	21768	14.49	25456
144	3877	21589	15.22	25466
145	3666	20692	15.05	24358
146	3579	20536	14.84	24115
147	3515	20500	14.64	24015
148	3466	19908	14.83	23374
149	3269	19241	14.52	22510
150	3269	18781	14.83	22050

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	80372	678693	10.59	759065
2	56066	212815	20.85	268881
3	41873	317242	11.66	359115
4	17896	294463	5.73	312359
5	8457	355674	2.32	364131
6	5358	410941	1.29	416299
7	4512	301030	1.48	305542
8	4444	306921	1.43	311365
9	4097	302212	1.34	306309
10	4910	287644	1.68	292554
11	7042	281930	2.44	288972
12	3652	293903	1.23	297555
13	3544	294734	1.19	298278
14	3057	286421	1.06	289478
15	3090	280819	1.09	283909
16	3531	280662	1.24	284193
17	2782	288398	0.96	291180
18	2751	292521	0.93	295272
19	2818	293375	0.95	296193
20	2813	297808	0.94	300621
21	2885	303564	0.94	306449
22	2752	307520	0.89	310272
23	2761	303625	0.90	306386
24	2736	298222	0.91	300958
25	2836	301357	0.93	304193
26	2735	295388	0.92	298123
27	2796	295299	0.94	298095
28	2942	299269	0.97	302211
29	2947	301747	0.97	304694
30	2990	304536	0.97	307526
31	3142	304886	1.02	308028
32	2916	302562	0.95	305478
33	3031	307278	0.98	310309
34	3024	302512	0.99	305536
35	2966	300970	0.98	303936
36	3051	299034	1.01	302085
37	3044	305224	0.99	308268
38	2965	299659	0.98	302624
39	2994	303456	0.98	306450
40	2917	294627	0.98	297544
41	3081	296111	1.03	299192
42	2967	294258	1.00	297225
43	3057	295795	1.02	298852
44	3094	287464	1.06	290558
45	3162	292598	1.07	295760
46	3135	286194	1.08	289329
47	3189	283412	1.11	286601
48	3231	279882	1.14	283113
49	3322	280209	1.17	283531
50	3401	275348	1.22	278749
51	3514	273389	1.27	276903
52	3307	268548	1.22	271855
53	3506	268776	1.29	272282
54	3364	262804	1.26	266168
55	3540	262569	1.33	266109
56	3497	257646	1.34	261143
57	3616	257638	1.38	261254
58	3536	251184	1.39	254720
59	3507	247143	1.40	250650
60	3575	244855	1.44	248430
61	3537	243708	1.43	247245
62	3378	235782	1.41	239160
63	3524	233216	1.49	236740
64	3424	229631	1.47	233055
65	3395	227547	1.47	230942
66	3401	223651	1.50	227052
67	3333	222653	1.47	225986
68	3390	217459	1.53	220849
69	3406	213244	1.57	216650
70	3376	207854	1.60	211230
71	3285	203812	1.59	207097
72	3278	197840	1.63	201118
73	3343	196866	1.67	200209
74	3196	190846	1.65	194042
75	3079	188774	1.60	191853
76	3154	185588	1.67	188742
77	3148	180125	1.72	183273
78	3112	175832	1.74	178944
79	3028	172922	1.72	175950
80	2941	167358	1.73	170299
81	2973	165294	1.77	168267
82	2922	161150	1.78	164072
83	2930	157058	1.83	159988
84	2762	154003	1.76	156765
85	2764	150902	1.80	153666
86	2647	146640	1.77	149287
87	2623	144001	1.79	146624
88	2580	141437	1.79	144017
89	2495	137526	1.78	140021
90	2575	135286	1.87	137861
91	2470	130944	1.85	133414
92	2407	128233	1.84	130640
93	2389	124705	1.88	127094
94	2344	122639	1.88	124983
95	2309	118823	1.91	121132
96	2270	115435	1.93	117705
97	2259	113566	1.95	115825
98	2207	109586	1.97	111793
99	2139	108069	1.94	110208
100	2091	105757	1.94	107848
101	2005	103190	1.91	105195
102	1979	101876	1.91	103855
103	2022	97803	2.03	99825
104	1875	94795	1.94	96670
105	1940	93053	2.04	94993
106	1815	90221	1.97	92036
107	1949	88221	2.16	90170
108	1762	85792	2.01	87554
109	1761	84473	2.04	86234
110	1778	81409	2.14	83187
111	1723	80956	2.08	82679
112	1654	79052	2.05	80706
113	1660	76421	2.13	78081
114	1505	74707	1.97	76212
115	1479	72373	2.00	73852
116	1450	70801	2.01	72251
117	1431	69649	2.01	71080
118	1408	67356	2.05	68764
119	1468	66256	2.17	67724
120	1381	64353	2.10	65734
121	1357	63080	2.11	64437
122	1284	61332	2.05	62616
123	1323	59782	2.17	61105
124	1320	57781	2.23	59101
125	1231	57301	2.10	58532
126	1134	55147	2.01	56281
127	1123	54475	2.02	55598
128	1077	53187	1.98	54264
129	1153	52191	2.16	53344
130	1112	50058	2.17	51170
131	1097	49295	2.18	50392
132	1022	48305	2.07	49327
133	1050	46959	2.19	48009
134	1012	45584	2.17	46596
135	1019	44369	2.25	45388
136	930	43776	2.08	44706
137	932	42843	2.13	43775
138	886	41606	2.09	42492
139	935	41059	2.23	41994
140	862	39319	2.15	40181
141	849	38692	2.15	39541
142	860	37155	2.26	38015
143	799	36420	2.15	37219
144	811	35535	2.23	36346
145	703	35103	1.96	35806
146	744	34636	2.10	35380
147	770	33689	2.23	34459
148	790	32918	2.34	33708
149	796	32503	2.39	33299
150	703	31733	2.17	32436

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	255499	628664	28.90	884163
2	231795	888378	20.69	1120173
3	168179	898831	15.76	1067010
4	110995	929419	10.67	1040414
5	74997	1064402	6.58	1139399
6	61303	1152707	5.05	1214010
7	64591	1303372	4.72	1367963
8	58690	1311681	4.28	1370371
9	59043	1221120	4.61	1280163
10	54073	1194191	4.33	1248264
11	62577	1175785	5.05	1238362
12	53314	1178286	4.33	1231600
13	56885	1187078	4.57	1243963
14	53245	1176674	4.33	1229919
15	59498	1166780	4.85	1226278
16	54371	1160881	4.47	1215252
17	56624	1145110	4.71	1201734
18	50614	1146493	4.23	1197107
19	58355	1142495	4.86	1200850
20	53350	1162077	4.39	1215427
21	55992	1145881	4.66	1201873
22	51905	1159318	4.29	1211223
23	56879	1157404	4.68	1214283
24	48681	1156524	4.04	1205205
25	54805	1170462	4.47	1225267
26	50031	1177202	4.08	1227233
27	53464	1186067	4.31	1239531
28	48025	1207194	3.83	1255219
29	52002	1198712	4.16	1250714
30	46621	1202094	3.73	1248715
31	51179	1186532	4.13	1237711
32	44939	1181608	3.66	1226547
33	46913	1179077	3.83	1225990
34	42818	1177584	3.51	1220402
35	46075	1172269	3.78	1218344
36	38625	1173171	3.19	1211796
37	42013	1174437	3.45	1216450
38	37755	1165983	3.14	1203738
39	40352	1152489	3.38	1192841
40	34880	1144356	2.96	1179236
41	38294	1150200	3.22	1188494
42	33384	1140092	2.84	1173476
43	37435	1132646	3.20	1170081
44	33114	1130766	2.85	1163880
45	35105	1121380	3.04	1156485
46	32265	1114920	2.81	1147185
47	35330	1109670	3.09	1145000
48	30521	1095113	2.71	1125634
49	32803	1085963	2.93	1118766
50	30381	1082132	2.73	1112513
51	32504	1068366	2.95	1100870
52	29049	1055663	2.68	1084712
53	30652	1042984	2.85	1073636
54	28905	1028087	2.73	1056992
55	30371	1014833	2.91	1045204
56	27395	1004963	2.65	1032358
57	27932	986922	2.75	1014854
58	26524	974991	2.65	1001515
59	28169	960104	2.85	988273
60	24664	941244	2.55	965908
61	25373	924429	2.67	949802
62	24632	912427	2.63	937059
63	24824	891573	2.71	916397
64	23302	877023	2.59	900325
65	24013	861771	2.71	885784
66	22293	848956	2.56	871249
67	22827	838962	2.65	861789
68	21044	819534	2.50	840578
69	21090	809556	2.54	830646
70	20129	794923	2.47	815052
71	20872	774535	2.62	795407
72	19280	763695	2.46	782975
73	19191	750365	2.49	769556
74	18522	740383	2.44	758905
75	18729	719062	2.54	737791
76	17375	701468	2.42	718843
77	17373	689024	2.46	706397
78	16752	678624	2.41	695376
79	17104	663153	2.51	680257
80	15874	647614	2.39	663488
81	15953	631990	2.46	647943
82	15080	618897	2.38	633977
83	15716	602958	2.54	618674
84	14190	590413	2.35	604603
85	14407	574386	2.45	588793
86	14034	563014	2.43	577048
87	13812	548559	2.46	562371
88	13011	538398	2.36	551409
89	13078	526105	2.43	539183
90	12442	511047	2.38	523489
91	12550	501661	2.44	514211
92	12090	490675	2.40	502765
93	11902	478288	2.43	490190
94	11487	469857	2.39	481344
95	11611	458135	2.47	469746
96	10903	449513	2.37	460416
97	10916	439426	2.42	450342
98	10360	427335	2.37	437695
99	10546	415959	2.47	426505
100	10004	405789	2.41	415793
101	9864	396471	2.43	406335
102	9569	387343	2.41	396912
103	9717	378966	2.50	388683
104	9267	368838	2.45	378105
105	8910	361594	2.40	370504
106	8598	349824	2.40	358422
107	8680	341322	2.48	350002
108	8247	331405	2.43	339652
109	8297	323276	2.50	331573
110	8059	315642	2.49	323701
111	7958	311465	2.49	319423
112	7580	302577	2.44	310157
113	7792	294939	2.57	302731
114	7379	288685	2.49	296064
115	7290	280027	2.54	287317
116	6890	272549	2.47	279439
117	6713	266269	2.46	272982
118	6526	258752	2.46	265278
119	6628	252772	2.56	259400
120	6359	246785	2.51	253144
121	6169	240415	2.50	246584
122	6073	235585	2.51	241658
123	6021	227439	2.58	233460
124	5725	222986	2.50	228711
125	5603	216446	2.52	222049
126	5398	211902	2.48	217300
127	5329	207580	2.50	212909
128	5034	201014	2.44	206048
129	5114	196688	2.53	201802
130	4976	191426	2.53	196402
131	4960	188089	2.57	193049
132	4676	181859	2.51	186535
133	4635	178050	2.54	182685
134	4666	173836	2.61	178502
135	4471	170239	2.56	174710
136	4305	166539	2.52	170844
137	4215	162768	2.52	166983
138	4037	159016	2.48	163053
139	4023	154943	2.53	158966
140	3911	150345	2.54	154256
141	3828	145997	2.55	149825
142	3726	142957	2.54	146683
143	3823	139342	2.67	143165
144	3647	136244	2.61	139891
145	3551	133834	2.58	137385
146	3423	130431	2.56	133854
147	3256	128673	2.47	131929
148	3342	126000	2.58	129342
149	3511	123518	2.76	127029
150	3462	120081	2.80	123543

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4543	15292	22.90	19835
2	4883	22985	17.52	27868
3	3311	29140	10.20	32451
4	3044	22902	11.73	25946
5	3086	26229	10.53	29315
6	1985	17265	10.31	19250
7	2182	15755	12.16	17937
8	2532	15839	13.78	18371
9	2420	15336	13.63	17756
10	2448	14578	14.38	17026
11	2638	14503	15.39	17141
12	3310	14210	18.89	17520
13	2841	13731	17.14	16572
14	2348	12957	15.34	15305
15	2351	12707	15.61	15058
16	2282	12512	15.43	14794
17	2310	12812	15.28	15122
18	2123	12428	14.59	14551
19	2068	11720	15.00	13788
20	2009	11561	14.80	13570
21	2197	11923	15.56	14120
22	2259	11546	16.36	13805
23	2025	11315	15.18	13340
24	2023	11177	15.33	13200
25	2000	10908	15.49	12908
26	1912	10486	15.42	12398
27	1871	10370	15.28	12241
28	1885	9837	16.08	11722
29	1796	9889	15.37	11685
30	1829	9618	15.98	11447
31	1738	9481	15.49	11219
32	1683	8901	15.90	10584
33	1600	8869	15.28	10469
34	1581	8763	15.28	10344
35	1570	8658	15.35	10228
36	1520	8460	15.23	9980
37	1481	8115	15.43	9596
38	1407	7901	15.12	9308
39	1391	7992	14.82	9383
40	1338	7432	15.26	8770
41	1421	7336	16.23	8757
42	1291	7321	14.99	8612
43	1406	7141	16.45	8547
44	1452	7074	17.03	8526
45	1238	6849	15.31	8087
46	1243	6617	15.81	7860
47	1181	6487	15.40	7668
48	1152	6400	15.25	7552
49	1167	6146	15.96	7313
50	1186	5928	16.67	7114
51	1117	5986	15.73	7103
52	1025	5823	14.97	6848
53	1097	5590	16.40	6687
54	972	5397	15.26	6369
55	959	5186	15.61	6145
56	939	5062	15.65	6001
57	1026	5270	16.30	6296
58	1014	5059	16.70	6073
59	856	5027	14.55	5883
60	934	4887	16.05	5821
61	891	4603	16.22	5494
62	837	4382	16.04	5219
63	814	4558	15.15	5372
64	827	4276	16.21	5103
65	762	4214	15.31	4976
66	781	4198	15.69	4979
67	840	4248	16.51	5088
68	747	4123	15.34	4870
69	783	3894	16.74	4677
70	740	3764	16.43	4504
71	668	3759	15.09	4427
72	658	3653	15.26	4311
73	723	3595	16.74	4318
74	675	3478	16.25	4153
75	707	3414	17.16	4121
76	637	3274	16.29	3911
77	607	3171	16.07	3778
78	630	3124	16.78	3754
79	583	3124	15.73	3707
80	573	2900	16.50	3473
81	589	3082	16.04	3671
82	592	2920	16.86	3512
83	609	2806	17.83	3415
84	534	2784	16.09	3318
85	553	2690	17.05	3243
86	523	2642	16.52	3165
87	479	2589	15.61	3068
88	459	2537	15.32	2996
89	466	2540	15.50	3006
90	435	2445	15.10	2880
91	477	2381	16.69	2858
92	482	2399	16.73	2881
93	510	2341	17.89	2851
94	406	2284	15.09	2690
95	430	2089	17.07	2519
96	413	2235	15.60	2648
97	357	2167	14.14	2524
98	402	1993	16.78	2395
99	354	1960	15.30	2314
100	384	2004	16.08	2388
101	391	1900	17.07	2291
102	352	1952	15.28	2304
103	349	1824	16.06	2173
104	354	1814	16.33	2168
105	334	1831	15.43	2165
106	311	1741	15.16	2052
107	329	1687	16.32	2016
108	323	1708	15.90	2031
109	307	1658	15.62	1965
110	303	1595	15.96	1898
111	324	1581	17.01	1905
112	280	1458	16.11	1738
113	294	1538	16.05	1832
114	292	1477	16.51	1769
115	260	1413	15.54	1673
116	260	1437	15.32	1697
117	278	1501	15.63	1779
118	285	1381	17.11	1666
119	251	1347	15.71	1598
120	275	1353	16.89	1628
121	240	1273	15.86	1513
122	254	1282	16.54	1536
123	202	1236	14.05	1438
124	221	1164	15.96	1385
125	237	1146	17.14	1383
126	220	1192	15.58	1412
127	233	1076	17.80	1309
128	191	1150	14.24	1341
129	217	1084	16.68	1301
130	218	1013	17.71	1231
131	207	1063	16.30	1270
132	205	1048	16.36	1253
133	176	948	15.66	1124
134	184	1000	15.54	1184
135	157	983	13.77	1140
136	177	906	16.34	1083
137	174	936	15.68	1110
138	175	871	16.73	1046
139	189	871	17.83	1060
140	166	868	16.05	1034
141	153	848	15.28	1001
142	178	780	18.58	958
143	152	856	15.08	1008
144	173	819	17.44	992
145	123	808	13.21	931
146	148	776	16.02	924
147	168	747	18.36	915
148	160	775	17.11	935
149	125	715	14.88	840
150	150	742	16.82	892

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	7264	82983	8.05	90247
2	4061	22999	15.01	27060
3	3379	30495	9.98	33874
4	1991	29297	6.36	31288
5	976	36431	2.61	37407
6	621	42158	1.45	42779
7	535	27680	1.90	28215
8	587	26594	2.16	27181
9	491	25547	1.89	26038
10	637	24238	2.56	24875
11	1202	23440	4.88	24642
12	458	23670	1.90	24128
13	448	23207	1.89	23655
14	354	22152	1.57	22506
15	331	21157	1.54	21488
16	475	20415	2.27	20890
