CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	75895	175314	30.21	251209
2	85403	250304	25.44	335707
3	54561	317345	14.67	371906
4	41124	276470	12.95	317594
5	58930	293618	16.72	352548
6	37623	216824	14.79	254447
7	41528	205310	16.82	246838
8	50160	222602	18.39	272762
9	53723	221570	19.51	275293
10	49232	211839	18.86	261071
11	55083	208336	20.91	263419
12	61072	207650	22.73	268722
13	54266	210526	20.49	264792
14	49381	203636	19.52	253017
15	50479	202826	19.93	253305
16	48457	200713	19.45	249170
17	48592	202165	19.38	250757
18	47754	204218	18.95	251972
19	48514	204004	19.21	252518
20	51406	215567	19.26	266973
21	53755	217638	19.81	271393
22	53639	214802	19.98	268441
23	52727	219444	19.37	272171
24	53114	218505	19.55	271619
25	52759	214680	19.73	267439
26	52006	210391	19.82	262397
27	50829	208063	19.63	258892
28	51263	210820	19.56	262083
29	51222	209486	19.65	260708
30	51070	210257	19.54	261327
31	51582	212780	19.51	264362
32	51706	211859	19.62	263565
33	51552	212007	19.56	263559
34	51507	210451	19.66	261958
35	51742	209372	19.82	261114
36	51762	211161	19.69	262923
37	51007	208697	19.64	259704
38	51151	208974	19.66	260125
39	49977	207638	19.40	257615
40	49908	205376	19.55	255284
41	50142	203213	19.79	253355
42	50019	204739	19.63	254758
43	49514	202799	19.62	252313
44	50221	204507	19.72	254728
45	48587	203117	19.30	251704
46	48632	201119	19.47	249751
47	48273	198990	19.52	247263
48	48382	197514	19.68	245896
49	47512	195635	19.54	243147
50	47606	193924	19.71	241530
51	46587	193174	19.43	239761
52	45488	189552	19.35	235040
53	45594	187867	19.53	233461
54	45615	186797	19.63	232412
55	44453	185524	19.33	229977
56	43922	182053	19.44	225975
57	44172	182570	19.48	226742
58	43850	181260	19.48	225110
59	43070	179609	19.34	222679
60	42181	176911	19.25	219092
61	41440	173161	19.31	214601
62	40818	170898	19.28	211716
63	40812	168990	19.45	209802
64	39864	167888	19.19	207752
65	39012	165213	19.10	204225
66	39329	164761	19.27	204090
