CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	145549	277817	34.38	423366
2	163109	435936	27.23	599045
3	105051	538535	16.32	643586
4	75152	496340	13.15	571492
5	106605	519805	17.02	626410
6	73004	372331	16.39	445335
7	80041	349673	18.63	429714
8	101685	392134	20.59	493819
9	106118	390826	21.35	496944
10	100880	376324	21.14	477204
11	118759	378410	23.89	497169
12	137937	374080	26.94	512017
13	120016	377695	24.11	497711
14	104352	373064	21.86	477416
15	104741	371505	21.99	476246
16	102968	369270	21.80	472238
17	104168	378196	21.60	482364
18	101422	379059	21.11	480481
19	103169	380084	21.35	483253
20	108095	397868	21.36	505963
21	113397	402559	21.98	515956
22	113486	396182	22.27	509668
23	111999	402897	21.75	514896
24	109923	399640	21.57	509563
25	110376	392362	21.95	502738
26	108858	386071	21.99	494929
27	107124	384884	21.77	492008
28	107141	383125	21.85	490266
29	107482	384824	21.83	492306
30	107817	388453	21.73	496270
31	108379	391898	21.66	500277
32	108515	388557	21.83	497072
33	108304	388287	21.81	496591
34	108822	384513	22.06	493335
35	109151	386492	22.02	495643
36	108572	387692	21.88	496264
37	108666	383346	22.09	492012
38	107838	383510	21.95	491348
39	106861	383958	21.77	490819
40	106483	377753	21.99	484236
41	107067	376846	22.13	483913
42	105867	378215	21.87	484082
43	106437	376452	22.04	482889
44	107224	378320	22.08	485544
45	105124	374109	21.94	479233
46	103693	372064	21.80	475757
47	103650	368459	21.95	472109
48	103556	368597	21.93	472153
49	102211	364246	21.91	466457
50	102620	363771	22.00	466391
51	100735	358656	21.93	459391
52	98579	355328	21.72	453907
53	99442	353022	21.98	452464
54	98242	349696	21.93	447938
55	96705	346535	21.82	443240
56	96217	342960	21.91	439177
57	95595	342552	21.82	438147
58	94771	339970	21.80	434741
59	92972	335829	21.68	428801
60	91739	331675	21.67	423414
61	91094	324106	21.94	415200
62	89069	321938	21.67	411007
63	88945	319281	21.79	408226
64	88433	315871	21.87	404304
65	86279	311276	21.70	397555
66	85368	308837	21.66	394205
67	85280	306079	21.79	391359
68	83153	300363	21.68	383516
69	81666	295695	21.64	377361
70	80384	290314	21.68	370698
71	79670	287029	21.73	366699
72	78371	282585	21.71	360956
73	76367	276326	21.65	352693
74	75487	272164	21.71	347651
75	74805	267869	21.83	342674
76	72386	263624	21.54	336010
77	71482	258021	21.69	329503
78	69803	252522	21.66	322325
79	68557	248752	21.61	317309
80	67213	244982	21.53	312195
81	66985	240103	21.81	307088
82	64578	236092	21.48	300670
83	63855	231297	21.63	295152
84	62481	227376	21.56	289857
85	61172	223496	21.49	284668
86	60033	219489	21.48	279522
87	59033	214946	21.55	273979
88	57640	211379	21.43	269019
89	56593	207330	21.44	263923
90	55335	204047	21.33	259382
91	54129	198661	21.41	252790
92	53092	194454	21.45	247546
93	52114	190172	21.51	242286
94	50529	184104	21.54	234633
95	49263	181091	21.39	230354
96	48214	178109	21.30	226323
97	46891	173513	21.28	220404
98	46738	169550	21.61	216288
99	44734	165891	21.24	210625
100	44050	161996	21.38	206046
101	42848	158957	21.23	201805
102	42067	154901	21.36	196968
103	40684	152072	21.11	192756
104	40122	147803	21.35	187925
105	38955	144747	21.21	183702
106	38251	141411	21.29	179662
107	37095	137414	21.26	174509
108	36030	134684	21.11	170714
109	35092	132087	20.99	167179
110	34181	128844	20.97	163025
111	33740	125707	21.16	159447
112	32670	122511	21.05	155181
113	32097	119856	21.12	151953
114	31033	116858	20.98	147891
115	30575	113774	21.18	144349
116	29728	111278	21.08	141006
117	28990	109089	21.00	138079
118	28067	106107	20.92	134174
119	27151	103111	20.84	130262
120	26892	101214	20.99	128106
121	26205	98299	21.05	124504
122	25283	96285	20.80	121568
123	24502	94085	20.66	118587
124	24460	91857	21.03	116317
125	24012	90161	21.03	114173
126	22976	87810	20.74	110786
127	22401	84787	20.90	107188
128	21394	82533	20.59	103927
129	21155	80210	20.87	101365
130	20354	78809	20.53	99163
131	19883	76544	20.62	96427
132	19188	74367	20.51	93555
133	18532	71899	20.49	90431
134	18329	70420	20.65	88749
135	17913	68905	20.63	86818
136	17538	66747	20.81	84285
137	17044	64772	20.83	81816
138	16608	63466	20.74	80074
139	15992	62370	20.41	78362
140	15394	60230	20.36	75624
141	14582	58459	19.96	73041
142	14145	57206	19.82	71351
143	13782	55958	19.76	69740
144	13518	54050	20.01	67568
145	13269	53032	20.01	66301
146	12918	52146	19.85	65064
147	12802	51242	19.99	64044
148	12302	49941	19.76	62243
149	11623	47546	19.64	59169
150	11149	46355	19.39	57504

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	234936	1358552	14.74	1593488
2	169043	477448	26.15	646491
3	152531	682785	18.26	835316
4	69371	614653	10.14	684024
5	40467	855065	4.52	895532
6	25603	916904	2.72	942507
7	20957	671998	3.02	692955
8	24229	700575	3.34	724804
9	22497	708229	3.08	730726
10	29324	672580	4.18	701904
11	48837	663974	6.85	712811
12	23470	689146	3.29	712616
13	22509	700514	3.11	723023
14	18644	691542	2.63	710186
15	19985	671452	2.89	691437
16	23269	666076	3.38	689345
17	19038	697102	2.66	716140
18	19861	711473	2.72	731334
19	19129	695849	2.68	714978
20	19423	707586	2.67	727009
21	19035	714948	2.59	733983
22	18788	725628	2.52	744416
