CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	86667	365216	19.18	451883
2	89980	370846	19.53	460826
3	85728	373867	18.65	459595
4	84283	358549	19.03	442832
5	86740	366784	19.13	453524
6	89136	369424	19.44	458560
7	89200	368772	19.48	457972
8	88692	370575	19.31	459267
9	89758	377810	19.20	467568
10	91454	376599	19.54	468053
11	90646	369616	19.69	460262
12	90548	375104	19.45	465652
13	89451	372405	19.37	461856
14	90241	371138	19.56	461379
15	90076	374594	19.38	464670
16	90524	374417	19.47	464941
17	90241	371203	19.56	461444
18	89987	373086	19.43	463073
19	90596	370899	19.63	461495
20	90464	372009	19.56	462473
21	90901	376112	19.46	467013
22	89619	371630	19.43	461249
23	90304	371304	19.56	461608
24	88587	373184	19.18	461771
25	88714	367387	19.45	456101
26	89718	366401	19.67	456119
27	88490	367675	19.40	456165
28	89328	364504	19.68	453832
29	90674	366617	19.83	457291
30	88628	366295	19.48	454923
31	87823	360898	19.57	448721
32	87563	358402	19.63	445965
33	87778	361360	19.54	449138
34	86851	356222	19.60	443073
35	87265	354934	19.73	442199
36	85479	354887	19.41	440366
37	83867	349698	19.34	433565
38	84298	347549	19.52	431847
39	83309	346585	19.38	429894
40	82795	342814	19.45	425609
41	83311	341805	19.60	425116
42	83197	342421	19.55	425618
43	81154	339368	19.30	420522
44	80569	336402	19.32	416971
45	79260	334846	19.14	414106
46	78856	328835	19.34	407691
47	78087	325967	19.33	404054
48	76850	324240	19.16	401090
49	76718	322259	19.23	398977
50	76484	318474	19.37	394958
51	75953	319514	19.21	395467
52	75970	315823	19.39	391793
53	73787	310145	19.22	383932
54	72710	308039	19.10	380749
55	71384	302268	19.10	373652
56	71438	298297	19.32	369735
57	69985	296091	19.12	366076
58	68520	290398	19.09	358918
59	67833	286731	19.13	354564
60	66971	285321	19.01	352292
61	66280	281299	19.07	347579
62	65415	274776	19.23	340191
63	63965	272819	18.99	336784
64	63455	268837	19.10	332292
65	62740	265865	19.09	328605
66	61330	262369	18.95	323699
67	60733	257882	19.06	318615
68	60127	254607	19.10	314734
69	58904	252465	18.92	311369
70	58103	246775	19.06	304878
71	56804	242614	18.97	299418
72	55699	240535	18.80	296234
73	55722	237051	19.03	292773
74	53771	234872	18.63	288643
75	53758	231614	18.84	285372
76	52553	226150	18.86	278703
77	51487	220825	18.91	272312
78	50506	219660	18.69	270166
79	48776	212756	18.65	261532
80	48241	208724	18.77	256965
81	47472	206847	18.67	254319
82	46134	203148	18.51	249282
83	45518	198897	18.62	244415
84	44772	196864	18.53	241636
85	43675	192614	18.48	236289
86	42910	189840	18.44	232750
87	41927	185720	18.42	227647
88	41543	182661	18.53	224204
89	40774	178645	18.58	219419
90	40106	176415	18.52	216521
91	38987	172775	18.41	211762
92	37865	169064	18.30	206929
93	37249	167746	18.17	204995
94	36907	163057	18.46	199964
95	36330	160541	18.45	196871
96	35476	158606	18.28	194082
97	34703	153753	18.41	188456
98	34228	152899	18.29	187127
99	33992	149395	18.54	183387
100	33067	146645	18.40	179712
101	32031	144322	18.16	176353
102	31295	141090	18.15	172385
103	30708	138758	18.12	169466
104	30345	135656	18.28	166001
105	29501	134028	18.04	163529
106	28890	130238	18.16	159128
107	28415	129064	18.04	157479
108	27965	125766	18.19	153731
109	27616	122688	18.37	150304
110	27364	121782	18.35	149146
111	26423	118389	18.25	144812
112	25411	115671	18.01	141082
113	24752	114036	17.83	138788
114	24345	110794	18.01	135139
115	23626	109354	17.77	132980
116	23450	107363	17.93	130813
117	22934	105117	17.91	128051
118	22223	102871	17.77	125094
119	22120	100378	18.06	122498
120	21632	99476	17.86	121108
121	21374	97142	18.03	118516
122	20922	95601	17.96	116523
123	20208	93227	17.81	113435
124	19931	92383	17.75	112314
125	19496	89502	17.89	108998
126	18693	86694	17.74	105387
127	18271	83860	17.89	102131
128	18269	83600	17.93	101869
129	17624	82316	17.63	99940
130	17356	80140	17.80	97496
131	17169	80916	17.50	98085
132	17233	79091	17.89	96324
133	16403	77647	17.44	94050
134	15822	75198	17.38	91020
135	15457	72243	17.62	87700

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	19919	649546	2.98	669465
2	18586	670594	2.70	689180
3	16229	671930	2.36	688159
4	15437	652855	2.31	668292
5	15239	654306	2.28	669545
6	15166	659521	2.25	674687
7	15052	662052	2.22	677104
8	15021	661243	2.22	676264
9	14819	657610	2.20	672429
10	14977	666760	2.20	681737
11	14365	655070	2.15	669435
12	14601	656991	2.17	671592
13	14459	661773	2.14	676232
14	14715	663593	2.17	678308
15	14481	662156	2.14	676637
16	14460	660979	2.14	675439
17	14018	654883	2.10	668901
18	14402	668763	2.11	683165
19	14223	661723	2.10	675946
20	13946	660779	2.07	674725
21	14103	659263	2.09	673366
22	14421	671847	2.10	686268
23	14008	658348	2.08	672356
24	14460	665074	2.13	679534
25	14215	658156	2.11	672371
26	14449	662025	2.14	676474
27	13872	657769	2.07	671641
28	14364	659793	2.13	674157
29	14256	649953	2.15	664209
30	14388	656889	2.14	671277
31	14243	647305	2.15	661548
32	14145	640025	2.16	654170
33	14083	637653	2.16	651736
34	14227	644846	2.16	659073
35	14153	635563	2.18	649716
36	14325	635581	2.20	649906
37	14365	632418	2.22	646783
38	14417	632409	2.23	646826
39	13870	620835	2.19	634705
40	14289	622480	2.24	636769
41	13964	616210	2.22	630174
42	14293	617178	2.26	631471
43	14015	606829	2.26	620844
44	14295	602483	2.32	616778
45	14251	598360	2.33	612611
46	14616	601565	2.37	616181
47	14162	588301	2.35	602463
48	14207	586312	2.37	600519
49	14095	580230	2.37	594325
50	14254	577672	2.41	591926
51	14024	572217	2.39	586241
52	14237	570902	2.43	585139
53	13733	559460	2.40	573193
54	13920	556711	2.44	570631
55	13513	549642	2.40	563155
56	13612	539854	2.46	553466
57	13606	531876	2.49	545482
58	13487	529647	2.48	543134
59	13258	519479	2.49	532737
60	13293	516051	2.51	529344
61	12749	508292	2.45	521041
62	13107	499932	2.55	513039
63	12680	493059	2.51	505739
64	12565	486860	2.52	499425
65	12303	476409	2.52	488712
66	12471	473069	2.57	485540
67	12179	464673	2.55	476852
68	12171	455646	2.60	467817
69	11969	448752	2.60	460721
70	11722	445995	2.56	457717
71	11655	437352	2.60	449007
72	11357	431691	2.56	443048
73	11337	423998	2.60	435335
74	11326	418950	2.63	430276
75	11100	411834	2.62	422934
76	10891	404707	2.62	415598
77	10933	397834	2.67	408767
78	10655	393981	2.63	404636
79	10499	391292	2.61	401791
80	10354	375006	2.69	385360
81	10049	368231	2.66	378280
82	9788	363205	2.62	372993
83	9463	354014	2.60	363477
84	9646	349443	2.69	359089
85	9450	344965	2.67	354415
86	9367	339427	2.69	348794
87	9539	338091	2.74	347630
88	9070	324764	2.72	333834
89	8899	314866	2.75	323765
90	8786	310030	2.76	318816
91	8537	304690	2.73	313227
92	8452	299062	2.75	307514
93	8274	293585	2.74	301859
94	8258	288984	2.78	297242
95	8002	282247	2.76	290249
96	7969	278179	2.78	286148
97	7865	273100	2.80	280965
98	7751	267601	2.81	275352
99	7447	262832	2.76	270279
100	7335	257379	2.77	264714
101	7196	252004	2.78	259200
102	7092	248017	2.78	255109
103	6968	241358	2.81	248326
104	7020	237019	2.88	244039
105	6921	232587	2.89	239508
106	6724	228197	2.86	234921
107	6503	224048	2.82	230551
108	6478	219922	2.86	226400
109	6303	215417	2.84	221720
110	6221	210361	2.87	216582
111	5925	205409	2.80	211334
112	5998	203928	2.86	209926
113	5840	200044	2.84	205884
114	5814	196257	2.88	202071
115	5711	191268	2.90	196979
116	5562	186888	2.89	192450
117	5461	182885	2.90	188346
118	5527	180777	2.97	186304
119	5197	175993	2.87	181190
120	5312	172689	2.98	178001
121	5268	169713	3.01	174981
122	5042	167046	2.93	172088
123	5001	162833	2.98	167834
124	4825	158711	2.95	163536
125	4677	154409	2.94	159086
126	4655	150993	2.99	155648
127	4729	145858	3.14	150587
128	4500	142295	3.07	146795
129	4454	141363	3.05	145817
130	4406	140420	3.04	144826
131	4393	136650	3.11	141043
132	4190	135392	3.00	139582
133	4587	132030	3.36	136617
134	4601	128163	3.47	132764
135	4644	125566	3.57	130210

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	123206	2234174	5.23	2357380
2	124472	2214273	5.32	2338745
3	111822	2216542	4.80	2328364
4	119019	2203026	5.13	2322045
5	110682	2212466	4.76	2323148
6	114243	2153797	5.04	2268040
7	106608	2163216	4.70	2269824
8	114318	2164950	5.02	2279268
9	104970	2156832	4.64	2261802
10	112944	2174372	4.94	2287316
11	106066	2177916	4.64	2283982
12	111331	2176761	4.87	2288092
13	105025	2212127	4.53	2317152
14	110454	2206822	4.77	2317276
15	103665	2214736	4.47	2318401
16	109576	2211947	4.72	2321523
17	102552	2200387	4.45	2302939
18	105381	2204730	4.56	2310111
19	98792	2209538	4.28	2308330
20	104232	2204559	4.51	2308791
21	96028	2210961	4.16	2306989
22	101161	2220908	4.36	2322069
23	95278	2219815	4.12	2315093
24	99163	2208625	4.30	2307788
25	93327	2210043	4.05	2303370
26	97202	2238422	4.16	2335624
27	90598	2219342	3.92	2309940
28	96078	2219561	4.15	2315639
29	90592	2224916	3.91	2315508
30	93501	2225378	4.03	2318879
31	89102	2222822	3.85	2311924
32	92365	2219892	3.99	2312257
33	87019	2206094	3.79	2293113
34	89501	2204108	3.90	2293609
35	85969	2207958	3.75	2293927
36	88436	2194893	3.87	2283329
37	83435	2181478	3.68	2264913
38	85365	2170774	3.78	2256139
39	82110	2152855	3.67	2234965
40	83057	2134537	3.75	2217594
41	80430	2135099	3.63	2215529
42	81056	2115838	3.69	2196894
43	79052	2116434	3.60	2195486
44	80768	2100804	3.70	2181572
45	75446	2060306	3.53	2135752
46	75989	2044080	3.58	2120069
47	74275	2048082	3.50	2122357
48	74925	1998562	3.61	2073487
49	72307	1980102	3.52	2052409
50	72309	1962095	3.55	2034404
51	69836	1951373	3.46	2021209
52	70978	1945788	3.52	2016766
53	67636	1909929	3.42	1977565
54	67709	1909962	3.42	1977671
55	66094	1878422	3.40	1944516
56	66052	1848049	3.45	1914101
57	62849	1824413	3.33	1887262
58	63218	1815257	3.37	1878475
59	61838	1802256	3.32	1864094
60	60996	1761094	3.35	1822090
61	58747	1734422	3.28	1793169
62	58669	1719602	3.30	1778271
63	57528	1716026	3.24	1773554
64	57259	1684986	3.29	1742245
65	54802	1648565	3.22	1703367
66	54012	1626970	3.21	1680982
67	53414	1612660	3.21	1666074
68	52869	1571842	3.25	1624711
69	50972	1546420	3.19	1597392
70	50672	1519951	3.23	1570623
71	49213	1503682	3.17	1552895
72	49220	1479069	3.22	1528289
73	48168	1468331	3.18	1516499
74	47649	1443709	3.20	1491358
