CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	156793	630145	19.92	786938
2	159814	644396	19.87	804210
3	157128	646889	19.54	804017
4	153237	624229	19.71	777466
5	159323	638660	19.97	797983
6	160942	648371	19.89	809313
7	160551	639386	20.07	799937
8	161354	639836	20.14	801190
9	161990	647218	20.02	809208
10	163545	644601	20.24	808146
11	163176	637061	20.39	800237
12	162818	644062	20.18	806880
13	161813	633935	20.33	795748
14	163424	633387	20.51	796811
15	161974	640310	20.19	802284
16	162007	644015	20.10	806022
17	162873	640982	20.26	803855
18	162545	642280	20.20	804825
19	163557	637406	20.42	800963
20	164088	639530	20.42	803618
21	163427	659116	19.87	822543
22	162227	636066	20.32	798293
23	164081	642409	20.35	806490
24	163816	645984	20.23	809800
25	161821	629484	20.45	791305
26	165008	633948	20.65	798956
27	163195	637226	20.39	800421
28	162730	629465	20.54	792195
29	165501	637454	20.61	802955
30	161517	632235	20.35	793752
31	162267	625906	20.59	788173
32	161038	624933	20.49	785971
33	162209	631333	20.44	793542
34	162039	623963	20.62	786002
35	160236	630308	20.27	790544
36	158716	623790	20.28	782506
37	155725	618131	20.12	773856
38	156854	608170	20.50	765024
39	155832	609766	20.35	765598
40	154909	605744	20.37	760653
41	156248	603322	20.57	759570
42	154998	607379	20.33	762377
43	152933	599441	20.33	752374
44	151704	597640	20.24	749344
45	150314	596180	20.14	746494
46	149146	582299	20.39	731445
47	148463	578174	20.43	726637
48	146924	576769	20.30	723693
49	146350	575377	20.28	721727
50	146080	569286	20.42	715366
51	144343	571226	20.17	715569
52	144131	561064	20.44	705195
53	141572	560308	20.17	701880
54	139690	555773	20.09	695463
55	137721	545956	20.14	683677
56	137016	534813	20.39	671829
57	135471	534608	20.22	670079
58	133507	521260	20.39	654767
59	132359	518197	20.35	650556
60	130480	514117	20.24	644597
61	128179	506486	20.20	634665
62	127814	500120	20.35	627934
63	126070	495327	20.29	621397
64	123730	488626	20.21	612356
65	123383	485070	20.28	608453
66	122008	481009	20.23	603017
67	119775	471009	20.27	590784
68	118787	468621	20.22	587408
69	116612	468107	19.94	584719
70	113514	454419	19.99	567933
71	113172	451872	20.03	565044
72	112153	441969	20.24	554122
73	110529	441719	20.01	552248
74	108606	433817	20.02	542423
75	107059	429909	19.94	536968
76	105767	418281	20.18	524048
77	103616	411939	20.10	515555
78	102758	407794	20.13	510552
79	98616	393110	20.06	491726
80	97468	390646	19.97	488114
81	95252	385106	19.83	480358
82	93367	377479	19.83	470846
83	91919	370491	19.88	462410
84	90599	364953	19.89	455552
85	88535	357115	19.87	445650
86	88761	354817	20.01	443578
87	86076	351178	19.69	437254
88	84549	340682	19.88	425231
89	83182	335143	19.88	418325
90	81939	331142	19.84	413081
91	80381	325574	19.80	405955
92	77934	319433	19.61	397367
93	77367	318466	19.55	395833
94	75427	310284	19.56	385711
95	74002	303869	19.58	377871
96	72729	301250	19.45	373979
97	71287	293539	19.54	364826
98	71099	289336	19.73	360435
99	69158	283733	19.60	352891
100	68018	278134	19.65	346152
101	66792	276314	19.47	343106
102	65236	272471	19.32	337707
103	63091	265226	19.22	328317
104	62407	264382	19.10	326789
105	61451	254960	19.42	316411
106	60090	250886	19.32	310976
107	59391	245594	19.47	304985
108	57945	240231	19.43	298176
109	57164	236013	19.50	293177
110	56709	231472	19.68	288181
111	54847	228065	19.39	282912
112	52944	222114	19.25	275058
113	52181	217320	19.36	269501
114	50884	212665	19.31	263549
115	49595	207385	19.30	256980
116	48910	205882	19.20	254792
117	48006	201935	19.21	249941
118	47090	196658	19.32	243748
119	45726	192427	19.20	238153
120	45236	189225	19.29	234461
121	45163	185393	19.59	230556
122	43927	183328	19.33	227255
123	42866	179717	19.26	222583
124	42378	175786	19.42	218164
125	41746	171542	19.57	213288
126	39909	166835	19.30	206744
127	38532	160583	19.35	199115
128	37969	159731	19.21	197700
129	37088	157461	19.06	194549
130	36803	154214	19.27	191017
131	36312	153809	19.10	190121
132	36246	152412	19.21	188658
133	35089	148849	19.08	183938
134	33666	145226	18.82	178892
135	33022	139436	19.15	172458

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	38479	1097459	3.39	1135938
2	28782	1125590	2.49	1154372
3	28828	1159829	2.43	1188657
4	26187	1090924	2.34	1117111
5	25803	1102067	2.29	1127870
6	25318	1099326	2.25	1124644
7	24306	1118295	2.13	1142601
8	23991	1119694	2.10	1143685
9	23437	1108429	2.07	1131866
10	23922	1118473	2.09	1142395
11	22960	1107492	2.03	1130452
12	23304	1104155	2.07	1127459
13	23499	1120996	2.05	1144495
14	22836	1112864	2.01	1135700
15	22814	1117938	2.00	1140752
16	22863	1116145	2.01	1139008
17	22636	1104717	2.01	1127353
18	22937	1122843	2.00	1145780
19	22739	1125483	1.98	1148222
20	22416	1121323	1.96	1143739
21	22411	1106486	1.99	1128897
22	22807	1132297	1.97	1155104
23	22421	1114110	1.97	1136531
24	23060	1137305	1.99	1160365
25	22740	1114465	2.00	1137205
26	22581	1128662	1.96	1151243
27	22529	1117976	1.98	1140505
28	22594	1123439	1.97	1146033
29	22202	1105769	1.97	1127971
30	22680	1109982	2.00	1132662
31	22669	1101333	2.02	1124002
32	22388	1088212	2.02	1110600
33	22759	1087872	2.05	1110631
34	22834	1106403	2.02	1129237
35	22943	1087937	2.07	1110880
36	23106	1087694	2.08	1110800
37	23091	1086796	2.08	1109887
38	22731	1081727	2.06	1104458
39	22803	1061058	2.10	1083861
40	23188	1074702	2.11	1097890
41	22850	1059255	2.11	1082105
42	23081	1058622	2.13	1081703
43	23133	1048829	2.16	1071962
44	23111	1037424	2.18	1060535
45	23190	1041719	2.18	1064909
46	23582	1045164	2.21	1068746
47	23184	1029573	2.20	1052757
48	23326	1008551	2.26	1031877
49	23136	1005168	2.25	1028304
50	23552	1000477	2.30	1024029
51	23431	991707	2.31	1015138
52	23220	995568	2.28	1018788
53	22925	971345	2.31	994270
54	23196	968592	2.34	991788
55	23524	966582	2.38	990106
56	23079	945741	2.38	968820
57	22696	935657	2.37	958353
58	23216	929289	2.44	952505
59	23026	914841	2.46	937867
60	23041	904634	2.48	927675
61	22820	899261	2.47	922081
62	22615	881953	2.50	904568
63	22512	869949	2.52	892461
64	22326	867097	2.51	889423
65	22343	848327	2.57	870670
66	22644	856021	2.58	878665
67	21886	828805	2.57	850691
68	21937	817805	2.61	839742
69	21470	805621	2.60	827091
70	22031	801816	2.67	823847
71	21398	783338	2.66	804736
72	21095	778690	2.64	799785
