CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	92206	159841	36.58	252047
2	103456	237998	30.30	341454
3	59793	283776	17.40	343569
4	33459	276312	10.80	309771
5	50768	272087	15.72	322855
6	34965	202334	14.73	237299
7	41641	197979	17.38	239620
8	52852	220854	19.31	273706
9	56097	212099	20.92	268196
10	50166	202542	19.85	252708
11	56445	195565	22.40	252010
12	63130	190628	24.88	253758
13	52883	191315	21.66	244198
14	48825	186059	20.79	234884
15	48503	183810	20.88	232313
16	46355	180434	20.44	226789
17	45332	179894	20.13	225226
18	45362	184446	19.74	229808
19	46124	187466	19.75	233590
20	50382	200614	20.07	250996
21	53577	205409	20.69	258986
22	54028	201185	21.17	255213
23	53234	206534	20.49	259768
24	52683	203709	20.55	256392
25	51940	197928	20.79	249868
26	50251	191642	20.77	241893
27	48597	189500	20.41	238097
28	48423	190007	20.31	238430
29	48734	190208	20.40	238942
30	49237	194180	20.23	243417
31	49467	195991	20.15	245458
32	50427	195136	20.54	245563
33	50181	194609	20.50	244790
34	50310	192835	20.69	243145
35	49913	191705	20.66	241618
36	49626	192315	20.51	241941
37	49738	191385	20.63	241123
38	49214	190078	20.57	239292
39	48846	191041	20.36	239887
40	48368	188655	20.41	237023
41	48614	186967	20.64	235581
42	47675	188529	20.18	236204
43	48165	188314	20.37	236479
44	48860	187747	20.65	236607
45	47163	186661	20.17	233824
46	47059	185015	20.28	232074
47	46524	182217	20.34	228741
48	46207	180053	20.42	226260
49	46001	179876	20.37	225877
50	45643	179333	20.29	224976
51	45288	177570	20.32	222858
52	43940	175553	20.02	219493
53	44274	174697	20.22	218971
54	43864	174268	20.11	218132
55	42730	170541	20.04	213271
56	42754	167841	20.30	210595
57	42204	167432	20.13	209636
58	42510	167387	20.25	209897
59	41397	163629	20.19	205026
60	40787	162592	20.05	203379
61	39764	158931	20.01	198695
62	39375	157260	20.02	196635
63	38759	155700	19.93	194459
64	38589	153976	20.04	192565
65	37851	151551	19.98	189402
66	37812	150592	20.07	188404
67	37060	148835	19.94	185895
68	36108	146179	19.81	182287
69	35771	143727	19.93	179498
70	35503	140339	20.19	175842
71	34852	139229	20.02	174081
72	33640	137954	19.60	171594
73	33190	134307	19.82	167497
74	32638	131552	19.88	164190
75	32243	129635	19.92	161878
76	31249	126997	19.75	158246
77	30493	122673	19.91	153166
78	29795	120659	19.80	150454
79	29483	119347	19.81	148830
80	28844	115933	19.92	144777
81	28554	114677	19.94	143231
82	27257	111998	19.57	139255
83	27225	109811	19.87	137036
84	26810	108427	19.82	135237
85	25994	105862	19.71	131856
86	25312	103747	19.61	129059
87	24835	101713	19.62	126548
88	24442	100222	19.61	124664
89	23811	97765	19.59	121576
90	23495	95985	19.66	119480
91	22423	93381	19.36	115804
92	22325	90884	19.72	113209
93	21883	89184	19.70	111067
94	21112	86402	19.64	107514
95	20693	84702	19.63	105395
96	20237	83086	19.59	103323
97	19738	81162	19.56	100900
98	19308	79013	19.64	98321
99	18818	77557	19.53	96375
100	18310	76069	19.40	94379
101	17837	73927	19.44	91764
102	17327	72252	19.34	89579
103	17079	70672	19.46	87751
104	16523	68522	19.43	85045
105	16316	67303	19.51	83619
106	15996	65491	19.63	81487
107	15194	63049	19.42	78243
108	14780	61221	19.45	76001
109	14578	60190	19.50	74768
110	14136	58861	19.37	72997
111	13827	57367	19.42	71194
112	13398	55234	19.52	68632
113	13126	54089	19.53	67215
114	12550	52908	19.17	65458
115	12278	51239	19.33	63517
116	12021	50257	19.30	62278
117	11836	49436	19.32	61272
118	11369	48375	19.03	59744
119	10877	46693	18.89	57570
120	10740	45640	19.05	56380
121	10517	44393	19.15	54910
122	10276	43377	19.15	53653
123	9703	41819	18.83	51522
124	9631	40612	19.17	50243
125	9518	40129	19.17	49647
126	9061	38907	18.89	47968
127	8687	37936	18.63	46623
128	8666	36598	19.15	45264
129	8199	35288	18.85	43487
130	8177	34616	19.11	42793
131	7924	33633	19.07	41557
132	7536	32363	18.89	39899
133	7221	31529	18.63	38750
134	7166	30495	19.03	37661
135	7063	29858	19.13	36921
136	6809	28831	19.10	35640
137	6414	28147	18.56	34561
138	6474	27249	19.20	33723
139	6125	26565	18.74	32690
140	5770	25555	18.42	31325
141	5751	24790	18.83	30541
142	5493	24078	18.58	29571
143	5373	23388	18.68	28761
144	5188	22844	18.51	28032
145	4986	22110	18.40	27096
146	4931	21687	18.53	26618
147	4608	21404	17.71	26012
148	4691	20717	18.46	25408
149	4294	20012	17.67	24306
150	4208	19588	17.68	23796

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	160239	769621	17.23	929860
2	108651	254276	29.94	362927
3	97744	360231	21.34	457975
4	33084	346477	8.72	379561
5	24222	445562	5.16	469784
6	16312	457601	3.44	473913
7	14825	371171	3.84	385996
8	16347	391830	4.00	408177
9	15888	374727	4.07	390615
10	17625	348663	4.81	366288
11	25729	338775	7.06	364504
12	15245	348955	4.19	364200
13	14017	348841	3.86	362858
14	13124	340752	3.71	353876
15	13236	331406	3.84	344642
16	14364	324057	4.24	338421
17	12425	337567	3.55	349992
18	12685	341670	3.58	354355
19	13039	347208	3.62	360247
20	13409	354604	3.64	368013
21	13707	360902	3.66	374609
22	13900	367868	3.64	381768
23	13674	362146	3.64	375820
24	13154	349322	3.63	362476
25	13127	350501	3.61	363628
26	12986	340193	3.68	353179
27	13080	341471	3.69	354551
28	13251	345754	3.69	359005
29	13253	352088	3.63	365341
30	13448	356884	3.63	370332
31	13825	357486	3.72	371311
32	13528	355352	3.67	368880
33	13681	360388	3.66	374069
34	13774	352253	3.76	366027
35	13623	350624	3.74	364247
36	13465	350339	3.70	363804
37	14069	355916	3.80	369985
38	13958	349680	3.84	363638
39	13886	351841	3.80	365727
40	13562	346352	3.77	359914
41	13796	346907	3.82	360703
42	13568	344389	3.79	357957
43	13959	347558	3.86	361517
44	13797	340927	3.89	354724
45	13982	345709	3.89	359691
46	13717	339379	3.88	353096
47	13895	339464	3.93	353359
48	13771	334044	3.96	347815
49	14282	335991	4.08	350273
50	13900	328674	4.06	342574
51	13957	328016	4.08	341973
52	14023	322335	4.17	336358
53	14011	324205	4.14	338216
54	13913	318743	4.18	332656
55	13948	319488	4.18	333436
56	13738	312075	4.22	325813
57	14118	312950	4.32	327068
58	13692	306309	4.28	320001
59	13702	302832	4.33	316534
60	13662	297808	4.39	311470
61	13760	297325	4.42	311085
62	13346	290219	4.40	303565
63	13374	288208	4.43	301582
64	12913	284350	4.34	297263
65	13236	281511	4.49	294747
66	12793	277083	4.41	289876
67	12776	273999	4.46	286775
68	12633	266975	4.52	279608
69	12742	264164	4.60	276906
70	12310	259579	4.53	271889
71	12112	254352	4.55	266464
72	12136	248712	4.65	260848
73	11899	248067	4.58	259966
74	11647	240925	4.61	252572
75	11497	236882	4.63	248379
76	11258	232016	4.63	243274
77	11236	228393	4.69	239629
78	11080	223330	4.73	234410
79	10898	220688	4.71	231586
80	10798	213322	4.82	224120
81	10649	209961	4.83	220610
82	10456	205592	4.84	216048
83	10374	201110	4.91	211484
84	9867	196016	4.79	205883
85	9875	193934	4.85	203809
86	9548	187718	4.84	197266
87	9560	184181	4.93	193741
88	9386	180085	4.95	189471
89	9261	177237	4.97	186498
90	8853	173421	4.86	182274
91	8865	168967	4.99	177832
92	8653	164386	5.00	173039
93	8430	160638	4.99	169068
94	8117	156322	4.94	164439
95	8121	152128	5.07	160249
96	7834	147935	5.03	155769
97	7852	144650	5.15	152502
98	7607	140499	5.14	148106
99	7407	137750	5.10	145157
100	7278	134346	5.14	141624
101	7089	131032	5.13	138121
102	7039	128298	5.20	135337
103	6722	124749	5.11	131471
104	6447	121595	5.04	128042
105	6445	118862	5.14	125307
106	6214	115564	5.10	121778
107	6074	112204	5.14	118278
108	5997	109325	5.20	115322
109	5907	106590	5.25	112497
110	5640	103669	5.16	109309
111	5646	101136	5.29	106782
112	5438	98670	5.22	104108
113	5289	95872	5.23	101161
114	5161	92814	5.27	97975
115	5070	90096	5.33	95166
116	4943	88290	5.30	93233
117	4809	86241	5.28	91050
118	4662	83664	5.28	88326
119	4670	81250	5.44	85920
120	4508	78914	5.40	83422
121	4289	77621	5.24	81910
122	4306	75270	5.41	79576
123	4113	72982	5.33	77095
124	4015	70924	5.36	74939
125	3852	69322	5.26	73174
126	3811	67211	5.37	71022
127	3791	65167	5.50	68958
128	3618	63492	5.39	67110
129	3545	61831	5.42	65376
130	3495	59561	5.54	63056
131	3245	58296	5.27	61541
132	3160	56187	5.32	59347
133	3204	54796	5.52	58000
134	3110	53155	5.53	56265
135	2970	51684	5.43	54654
136	2831	50514	5.31	53345
137	2784	48619	5.42	51403
138	2729	47601	5.42	50330
139	2729	45671	5.64	48400
140	2555	44280	5.46	46835
141	2439	42968	5.37	45407
142	2412	41367	5.51	43779
143	2256	40206	5.31	42462
144	2183	39409	5.25	41592
145	2119	37996	5.28	40115
146	2116	36943	5.42	39059
147	1957	35943	5.16	37900
148	1935	35421	5.18	37356
149	1995	34126	5.52	36121
150	2015	33465	5.68	35480

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	452513	826529	35.38	1279042
2	426426	1128373	27.43	1554799
3	334192	1084050	23.56	1418242
4	179468	1195027	13.06	1374495
5	156363	1367467	10.26	1523830
6	138792	1432398	8.83	1571190
7	154021	1604776	8.76	1758797
8	149957	1644613	8.36	1794570
9	149856	1511975	9.02	1661831
