CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	202158	965445	17.31	1167603
2	208658	973997	17.64	1182655
3	202154	987063	17.00	1189217
4	196457	931912	17.41	1128369
5	202667	951705	17.56	1154372
6	205467	970097	17.48	1175564
7	204484	963156	17.51	1167640
8	205363	959556	17.63	1164919
9	208270	974289	17.61	1182559
10	209993	972315	17.76	1182308
11	212152	960521	18.09	1172673
12	211266	973744	17.83	1185010
13	209535	956742	17.97	1166277
14	209917	952643	18.06	1162560
15	209849	964934	17.86	1174783
16	209600	966421	17.82	1176021
17	210060	959414	17.96	1169474
18	208914	961623	17.85	1170537
19	210036	956600	18.00	1166636
20	212108	958573	18.12	1170681
21	211790	994955	17.55	1206745
22	209173	950304	18.04	1159477
23	212586	966472	18.03	1179058
24	210680	972324	17.81	1183004
25	207987	943491	18.06	1151478
26	213406	946209	18.40	1159615
27	211355	956898	18.09	1168253
28	210291	942179	18.25	1152470
29	214170	953135	18.35	1167305
30	210477	948103	18.17	1158580
31	207596	935195	18.17	1142791
32	207930	934285	18.20	1142215
33	208842	944828	18.10	1153670
34	207865	936915	18.16	1144780
35	209111	943537	18.14	1152648
36	204143	935089	17.92	1139232
37	201118	927435	17.82	1128553
38	201929	910530	18.15	1112459
39	200138	913018	17.98	1113156
40	199502	910217	17.98	1109719
41	199794	904650	18.09	1104444
42	200082	917076	17.91	1117158
43	196330	897843	17.94	1094173
44	196383	897948	17.95	1094331
45	194116	899352	17.75	1093468
46	191687	874388	17.98	1066075
47	189795	867782	17.95	1057577
48	188224	864276	17.88	1052500
49	186793	861658	17.82	1048451
50	186994	853545	17.97	1040539
51	184780	858985	17.70	1043765
52	185285	844260	18.00	1029545
53	180150	841453	17.63	1021603
54	179146	839804	17.58	1018950
55	176061	824144	17.60	1000205
56	175325	803663	17.91	978988
57	172124	800775	17.69	972899
58	170130	786577	17.78	956707
59	168961	775413	17.89	944374
60	166270	771621	17.73	937891
61	163726	759007	17.74	922733
62	163674	753206	17.85	916880
63	159744	745801	17.64	905545
64	157211	734503	17.63	891714
65	157531	730995	17.73	888526
66	155596	726143	17.65	881739
67	152996	711694	17.69	864690
68	152055	707087	17.70	859142
69	148751	708596	17.35	857347
70	145433	688021	17.45	833454
71	143987	684700	17.38	828687
72	141563	669375	17.46	810938
73	141492	667121	17.50	808613
74	137742	656267	17.35	794009
75	136213	651026	17.30	787239
76	135309	634611	17.57	769920
