CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2275	3514	39.30	5789
2	2432	6187	28.22	8619
3	2181	6540	25.01	8721
4	1637	5753	22.15	7390
5	1003	7243	12.16	8246
6	760	4604	14.17	5364
7	755	4035	15.76	4790
8	782	4377	15.16	5159
9	786	4329	15.37	5115
10	881	4261	17.13	5142
11	965	4265	18.45	5230
12	990	4441	18.23	5431
13	993	4586	17.80	5579
14	990	4432	18.26	5422
15	1034	4329	19.28	5363
16	1048	4448	19.07	5496
17	1147	4703	19.61	5850
18	1017	4565	18.22	5582
19	1018	4362	18.92	5380
20	1033	4379	19.09	5412
21	1074	4621	18.86	5695
22	1010	4568	18.11	5578
23	1147	4548	20.14	5695
24	1007	4567	18.07	5574
25	1099	4669	19.05	5768
26	1132	4573	19.84	5705
27	1082	4590	19.08	5672
28	1174	4770	19.75	5944
29	1147	4548	20.14	5695
30	1154	4623	19.98	5777
31	1143	4637	19.78	5780
32	1139	4607	19.82	5746
33	1106	4617	19.33	5723
34	1125	4591	19.68	5716
35	1182	4590	20.48	5772
36	1076	4820	18.25	5896
37	1093	4423	19.82	5516
38	1035	4739	17.93	5774
39	1075	4651	18.77	5726
40	1068	4562	18.97	5630
41	963	4582	17.37	5545
42	1033	4624	18.26	5657
43	1014	4415	18.68	5429
44	1100	4492	19.67	5592
45	989	4412	18.31	5401
46	954	4430	17.72	5384
47	938	4474	17.33	5412
48	1016	4429	18.66	5445
49	992	4338	18.61	5330
50	976	4495	17.84	5471
51	968	4428	17.94	5396
52	971	4442	17.94	5413
53	997	4249	19.00	5246
54	979	4360	18.34	5339
55	967	4181	18.78	5148
56	915	4255	17.70	5170
57	922	4417	17.27	5339
58	977	4270	18.62	5247
59	910	4155	17.97	5065
60	930	4151	18.30	5081
61	966	4250	18.52	5216
62	884	4124	17.65	5008
63	925	4066	18.53	4991
64	873	4114	17.51	4987
65	915	4011	18.57	4926
66	876	4041	17.82	4917
67	881	4045	17.88	4926
68	869	4117	17.43	4986
69	851	4071	17.29	4922
70	879	3902	18.39	4781
71	868	3870	18.32	4738
72	844	3868	17.91	4712
73	863	3730	18.79	4593
74	800	3842	17.23	4642
75	838	3708	18.43	4546
76	796	3730	17.59	4526
77	841	3706	18.50	4547
78	767	3593	17.59	4360
79	797	3660	17.88	4457
80	779	3693	17.42	4472
81	804	3581	18.34	4385
82	795	3543	18.33	4338
83	811	3440	19.08	4251
84	750	3542	17.47	4292
85	785	3348	18.99	4133
86	739	3451	17.64	4190
87	728	3273	18.20	4001
88	688	3298	17.26	3986
89	726	3413	17.54	4139
90	706	3353	17.39	4059
91	724	3236	18.28	3960
92	715	3232	18.12	3947
93	711	3171	18.32	3882
94	722	3104	18.87	3826
95	663	3068	17.77	3731
96	630	3102	16.88	3732
97	589	3121	15.88	3710
98	694	3008	18.75	3702
99	641	2998	17.61	3639
100	676	3046	18.16	3722
101	609	2928	17.22	3537
102	668	2904	18.70	3572
103	652	2774	19.03	3426
104	611	2914	17.33	3525
105	608	2803	17.82	3411
106	594	2826	17.37	3420
107	559	2728	17.01	3287
108	559	2864	16.33	3423
109	548	2769	16.52	3317
110	585	2645	18.11	3230
111	543	2606	17.24	3149
112	487	2503	16.29	2990
113	544	2570	17.47	3114
114	528	2441	17.78	2969
115	540	2511	17.70	3051
116	497	2501	16.58	2998
117	529	2502	17.45	3031
118	498	2406	17.15	2904
119	505	2383	17.49	2888
120	511	2368	17.75	2879
121	511	2320	18.05	2831
