CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	160883	654218	19.74	815101
2	164932	663817	19.90	828749
3	160022	669201	19.30	829223
4	157391	638491	19.78	795882
5	161853	653861	19.84	815714
6	164897	666521	19.83	831418
7	164502	660988	19.93	825490
8	165515	658766	20.08	824281
9	166156	669844	19.88	836000
10	167180	663710	20.12	830890
11	168870	657249	20.44	826119
12	167873	666418	20.12	834291
13	166687	654429	20.30	821116
14	167495	655799	20.34	823294
15	165734	663043	20.00	828777
16	165816	663703	19.99	829519
17	167246	661650	20.18	828896
18	165755	662431	20.01	828186
19	166215	656045	20.21	822260
20	167814	658023	20.32	825837
21	165546	676331	19.66	841877
22	164887	652194	20.18	817081
23	166732	661088	20.14	827820
24	165988	666627	19.94	832615
25	163541	644594	20.24	808135
26	166020	647757	20.40	813777
27	164983	651503	20.21	816486
28	163693	642005	20.32	805698
29	166806	648226	20.47	815032
30	163802	643404	20.29	807206
31	161480	633471	20.31	794951
32	161668	632567	20.36	794235
33	160984	638537	20.14	799521
34	159212	628178	20.22	787390
35	159523	632301	20.15	791824
36	157012	626354	20.04	783366
37	153926	617966	19.94	771892
38	154004	608246	20.20	762250
39	152038	608223	20.00	760261
40	150626	602783	19.99	753409
41	151751	599478	20.20	751229
42	150971	602209	20.04	753180
43	147278	589790	19.98	737068
44	146519	585836	20.01	732355
45	144127	586106	19.74	730233
46	141605	567630	19.97	709235
47	141690	563280	20.10	704970
48	138824	559637	19.88	698461
49	138361	553329	20.00	691690
50	136131	547604	19.91	683735
51	134774	546486	19.78	681260
52	134601	533331	20.15	667932
53	130781	532035	19.73	662816
54	129789	526024	19.79	655813
55	126596	515214	19.72	641810
56	125993	500199	20.12	626192
57	122430	498323	19.72	620753
58	120581	485356	19.90	605937
59	119683	480079	19.96	599762
60	116696	473344	19.78	590040
61	114135	463634	19.75	577769
62	113587	458070	19.87	571657
63	110916	450881	19.74	561797
64	109120	442427	19.78	551547
65	108300	436818	19.87	545118
66	106523	432661	19.76	539184
67	103637	421481	19.74	525118
68	103532	416877	19.89	520409
69	100300	416919	19.39	517219
70	98371	401485	19.68	499856
71	96365	398525	19.47	494890
72	94546	389218	19.54	483764
73	94418	383984	19.74	478402
74	91366	377789	19.47	469155
75	89560	373622	19.34	463182
76	88115	360579	19.64	448694
77	85742	352591	19.56	438333
78	84802	349161	19.54	433963
79	80964	334958	19.47	415922
80	79686	330149	19.44	409835
81	78038	325932	19.32	403970
82	76034	317387	19.33	393421
83	74435	312256	19.25	386691
84	72906	305452	19.27	378358
85	71238	298138	19.29	369376
86	70653	294443	19.35	365096
87	68253	289917	19.06	358170
88	67239	279837	19.37	347076
89	66188	273952	19.46	340140
90	64450	270128	19.26	334578
91	62939	264306	19.23	327245
92	60994	257780	19.13	318774
93	59656	255918	18.90	315574
94	59107	249009	19.18	308116
95	57256	243901	19.01	301157
96	55742	240830	18.80	296572
97	54557	233332	18.95	287889
98	54542	229235	19.22	283777
99	52843	224517	19.05	277360
100	51624	218444	19.12	270068
101	50228	217240	18.78	267468
102	49177	213560	18.72	262737
103	47540	207348	18.65	254888
104	47291	204093	18.81	251384
105	46003	198457	18.82	244460
106	44727	192970	18.82	237697
107	43487	190019	18.62	233506
108	42870	185055	18.81	227925
109	42131	180471	18.93	222602
110	42166	177126	19.23	219292
111	39846	173787	18.65	213633
112	38652	168226	18.68	206878
113	37797	164802	18.66	202599
114	36493	160168	18.56	196661
115	35615	156391	18.55	192006
116	34866	153785	18.48	188651
117	34204	150739	18.49	184943
118	33566	145701	18.72	179267
119	32917	142787	18.73	175704
120	32153	139981	18.68	172134
121	31818	137529	18.79	169347
122	31300	134603	18.87	165903
123	30232	131715	18.67	161947
124	30085	128185	19.01	158270
125	28715	125645	18.60	154360
126	27686	121258	18.59	148944
127	26844	116244	18.76	143088
128	26052	115930	18.35	141982
129	25583	113658	18.37	139241
130	24994	111217	18.35	136211
131	24982	111105	18.36	136087
132	24616	109431	18.36	134047
133	23999	106020	18.46	130019
134	23228	104050	18.25	127278
135	22248	99733	18.24	121981

CHG context (R1)
================
