CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	95128	520849	15.44	615977
2	95712	521367	15.51	617079
3	94431	534315	15.02	628746
4	94040	513319	15.48	607359
5	96798	528180	15.49	624978
6	99382	533355	15.71	632737
7	100926	528813	16.03	629739
8	100640	533293	15.88	633933
9	100207	538443	15.69	638650
10	101467	534032	15.97	635499
11	100060	524412	16.02	624472
12	99800	529765	15.85	629565
13	99444	521585	16.01	621029
14	99877	524985	15.98	624862
15	98874	530033	15.72	628907
16	99615	530165	15.82	629780
17	99367	527702	15.85	627069
18	99079	530687	15.73	629766
19	98924	526485	15.82	625409
20	99529	525490	15.92	625019
21	98836	534218	15.61	633054
22	99127	520010	16.01	619137
23	98429	521407	15.88	619836
24	97100	522837	15.66	619937
25	97193	512952	15.93	610145
26	97292	513792	15.92	611084
27	96745	513170	15.86	609915
28	96256	505308	16.00	601564
29	98207	510494	16.13	608701
30	95526	503731	15.94	599257
31	93968	496437	15.92	590405
32	93534	493606	15.93	587140
33	92402	494998	15.73	587400
34	92533	489033	15.91	581566
35	90989	486425	15.76	577414
36	89258	483466	15.58	572724
37	87138	475275	15.49	562413
38	87069	467761	15.69	554830
39	86452	465621	15.66	552073
40	84904	460494	15.57	545398
41	84963	453977	15.76	538940
42	84007	453480	15.63	537487
43	82465	448236	15.54	530701
44	81716	442977	15.57	524693
45	79957	438384	15.43	518341
46	79030	427728	15.60	506758
47	77968	421054	15.62	499022
48	76429	417292	15.48	493721
49	76117	410833	15.63	486950
50	74664	404527	15.58	479191
51	73765	402881	15.48	476646
52	72783	392833	15.63	465616
53	71058	389431	15.43	460489
54	69635	382802	15.39	452437
55	68629	373949	15.51	442578
56	66958	364078	15.53	431036
57	65352	359245	15.39	424597
58	64000	351458	15.40	415458
59	62531	344738	15.35	407269
60	61612	339441	15.36	401053
61	60524	334243	15.33	394767
62	58680	325577	15.27	384257
63	57859	319499	15.33	377358
64	56721	313520	15.32	370241
65	55832	310187	15.25	366019
66	54442	304923	15.15	359365
67	53221	297686	15.17	350907
68	52893	292707	15.30	345600
69	50818	287232	15.03	338050
70	49712	279847	15.08	329559
71	48609	274409	15.05	323018
72	47603	267807	15.09	315410
73	46925	263296	15.13	310221
74	45344	258138	14.94	303482
75	43847	253305	14.76	297152
76	43520	244491	15.11	288011
77	42246	238835	15.03	281081
78	41378	234485	15.00	275863
79	39792	224712	15.04	264504
80	38652	219711	14.96	258363
81	37681	217295	14.78	254976
82	36705	210072	14.87	246777
83	35141	205233	14.62	240374
84	34617	200662	14.71	235279
85	33640	194252	14.76	227892
86	33083	191090	14.76	224173
87	32095	186873	14.66	218968
88	31035	180391	14.68	211426
89	30550	176171	14.78	206721
90	29942	171764	14.84	201706
91	29055	166998	14.82	196053
92	27983	163084	14.65	191067
93	27274	160952	14.49	188226
94	26492	155569	14.55	182061
95	26256	152076	14.72	178332
96	25169	148443	14.50	173612
97	24379	143804	14.50	168183
98	24064	140918	14.59	164982
99	23488	137979	14.55	161467
100	22846	133741	14.59	156587
101	22135	130730	14.48	152865
102	21320	127911	14.29	149231
103	20576	124272	14.21	144848
104	19988	121733	14.10	141721
105	19753	117599	14.38	137352
106	19099	114867	14.26	133966
107	18927	111929	14.46	130856
108	18004	108608	14.22	126612
109	17769	105803	14.38	123572
110	17345	103097	14.40	120442
111	16810	100144	14.37	116954
112	16242	97593	14.27	113835
113	15786	94591	14.30	110377
114	15034	92502	13.98	107536
115	14741	89722	14.11	104463
116	14498	87594	14.20	102092
117	13941	84712	14.13	98653
118	13525	82534	14.08	96059
119	13029	80661	13.91	93690
120	12794	78390	14.03	91184
121	12579	76461	14.13	89040
122	12230	74193	14.15	86423
123	11790	72875	13.93	84665
124	11650	70356	14.21	82006
125	11305	68271	14.21	79576
126	10852	65577	14.20	76429
127	10351	63664	13.99	74015
128	10291	62612	14.12	72903
129	9846	61192	13.86	71038
130	9555	59797	13.78	69352
131	9425	59290	13.72	68715
132	9264	58263	13.72	67527
133	9325	57135	14.03	66460
134	8914	54824	13.99	63738
135	8426	52738	13.78	61164

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	15514	849653	1.79	865167
2	14539	869590	1.64	884129
3	11397	864541	1.30	875938
4	10712	852621	1.24	863333
5	10668	855632	1.23	866300
6	10807	861031	1.24	871838
7	10477	871053	1.19	881530
8	10242	868650	1.17	878892
9	10354	862497	1.19	872851
10	10282	873481	1.16	883763
11	10244	856952	1.18	867196
12	10156	857177	1.17	867333
13	10140	867620	1.16	877760
14	10278	868454	1.17	878732
15	10546	876180	1.19	886726
16	10526	874806	1.19	885332
17	10368	867140	1.18	877508
18	10469	882590	1.17	893059
19	10329	875259	1.17	885588
20	10268	875249	1.16	885517
21	10348	864807	1.18	875155
22	10496	884519	1.17	895015
23	10403	866091	1.19	876494
24	10533	874563	1.19	885096
25	10348	859866	1.19	870214
26	10659	861774	1.22	872433
27	10787	857322	1.24	868109
28	10720	859313	1.23	870033
29	10575	842033	1.24	852608
30	11003	846664	1.28	857667
31	11119	833637	1.32	844756
32	10857	823090	1.30	833947
33	11038	815990	1.33	827028
34	11293	817386	1.36	828679
35	11083	805784	1.36	816867
36	11000	798086	1.36	809086
37	11142	794299	1.38	805441
38	11211	791299	1.40	802510
39	11349	774610	1.44	785959
40	11389	774703	1.45	786092
41	11006	758624	1.43	769630
42	11445	757808	1.49	769253
43	11435	744691	1.51	756126
44	11503	736284	1.54	747787
45	11330	727685	1.53	739015
46	11639	728181	1.57	739820
47	11331	705188	1.58	716519
48	11557	698508	1.63	710065
49	11293	687653	1.62	698946
50	11141	680910	1.61	692051
51	11340	669006	1.67	680346
52	11090	665287	1.64	676377
53	10932	647900	1.66	658832
54	11010	640065	1.69	651075
55	10869	628524	1.70	639393
56	10709	614583	1.71	625292
57	10830	602319	1.77	613149
58	10561	595683	1.74	606244
59	10555	582396	1.78	592951
60	10557	572320	1.81	582877
61	10297	562487	1.80	572784
62	10256	548952	1.83	559208
63	10153	537960	1.85	548113
64	9965	527172	1.86	537137
65	9831	512997	1.88	522828
66	9786	506636	1.89	516422
67	9616	493554	1.91	503170
68	9264	479267	1.90	488531
69	9213	471529	1.92	480742
70	9318	465317	1.96	474635
71	8904	451079	1.94	459983
72	8723	443109	1.93	451832
73	8694	431705	1.97	440399
74	8500	424022	1.97	432522
75	8357	416306	1.97	424663
76	8354	404672	2.02	413026
77	8101	392193	2.02	400294
78	8240	384913	2.10	393153
79	7876	376085	2.05	383961
80	7671	363522	2.07	371193
81	7419	355617	2.04	363036
82	7341	347930	2.07	355271
83	7275	336251	2.12	343526
84	7118	329840	2.11	336958
85	6992	321569	2.13	328561
86	6799	314893	2.11	321692
87	6600	309594	2.09	316194
88	6463	297863	2.12	304326
89	6343	288252	2.15	294595
90	6194	282460	2.15	288654
91	6054	274908	2.15	280962
92	5811	267817	2.12	273628
93	5770	260816	2.16	266586
94	5762	255919	2.20	261681
95	5556	247726	2.19	253282
96	5400	241741	2.18	247141
97	5267	235936	2.18	241203
98	5195	228914	2.22	234109
99	5031	223098	2.21	228129
100	5005	217873	2.25	222878
101	4768	211618	2.20	216386
102	4796	207292	2.26	212088
103	4848	200788	2.36	205636
104	4496	194317	2.26	198813
105	4637	190795	2.37	195432
106	4290	185980	2.25	190270
107	4202	179730	2.28	183932
108	4292	176595	2.37	180887
109	4049	171192	2.31	175241
110	4046	166695	2.37	170741
111	3922	161701	2.37	165623
112	3756	158427	2.32	162183
113	3629	154061	2.30	157690
114	3697	150478	2.40	154175
115	3577	145486	2.40	149063
116	3462	140928	2.40	144390
117	3426	138609	2.41	142035
118	3365	134155	2.45	137520
119	3228	129853	2.43	133081
120	3224	127271	2.47	130495
121	3020	123660	2.38	126680
122	3002	121683	2.41	124685
123	2867	116619	2.40	119486
124	2966	114122	2.53	117088
125	2794	110211	2.47	113005
126	2763	106461	2.53	109224
127	2721	102322	2.59	105043
128	2569	99348	2.52	101917
129	2650	98128	2.63	100778
130	2560	96708	2.58	99268
131	2568	94083	2.66	96651
132	2433	92707	2.56	95140
133	2597	90655	2.78	93252
134	2822	86967	3.14	89789
135	2752	85092	3.13	87844

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	104490	2614419	3.84	2718909
2	103942	2592416	3.85	2696358
3	95594	2595903	3.55	2691497
4	99125	2579582	3.70	2678707
5	93223	2602769	3.46	2695992
6	92388	2562329	3.48	2654717
7	89661	2577395	3.36	2667056
8	93857	2591799	3.49	2685656
9	88149	2574187	3.31	2662336
10	91791	2599868	3.41	2691659
11	88472	2621812	3.26	2710284
12	89586	2634215	3.29	2723801
13	87274	2677027	3.16	2764301
14	90112	2690354	3.24	2780466
15	86067	2682835	3.11	2768902
16	87134	2679739	3.15	2766873
17	82332	2661856	3.00	2744188
18	79853	2666296	2.91	2746149
19	75380	2664904	2.75	2740284
20	75350	2656681	2.76	2732031
21	69600	2661982	2.55	2731582
22	71180	2668278	2.60	2739458
23	67324	2652058	2.48	2719382
24	67851	2633359	2.51	2701210
25	63490	2621988	2.36	2685478
26	65575	2646196	2.42	2711771
27	60950	2616515	2.28	2677465
28	64245	2611356	2.40	2675601
29	61963	2611962	2.32	2673925
30	62380	2603906	2.34	2666286
31	60218	2590084	2.27	2650302
32	61486	2580669	2.33	2642155
33	57773	2546314	2.22	2604087
34	58730	2539259	2.26	2597989
35	57572	2527596	2.23	2585168
36	57810	2502993	2.26	2560803
37	55548	2478621	2.19	2534169
38	56591	2456492	2.25	2513083
39	54142	2423164	2.19	2477306
40	54676	2397003	2.23	2451679
41	53265	2383099	2.19	2436364
42	53749	2343241	2.24	2396990
