CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	169577	823480	17.08	993057
2	175546	831932	17.42	1007478
3	169966	839906	16.83	1009872
4	164989	793397	17.22	958386
5	169986	807518	17.39	977504
6	172311	821971	17.33	994282
7	171955	817588	17.38	989543
8	173144	816397	17.50	989541
9	173978	827055	17.38	1001033
10	176386	826855	17.58	1003241
11	177523	816334	17.86	993857
12	176893	826701	17.63	1003594
13	175405	811184	17.78	986589
14	176023	810515	17.84	986538
15	175556	819644	17.64	995200
16	174915	821653	17.55	996568
17	175700	814449	17.74	990149
18	174958	816654	17.64	991612
19	176575	810949	17.88	987524
20	177291	814513	17.88	991804
21	176466	847558	17.23	1024024
22	175020	808966	17.79	983986
23	178052	822388	17.80	1000440
24	176614	826485	17.61	1003099
25	174917	800036	17.94	974953
26	178796	808792	18.10	987588
27	176153	813616	17.80	989769
28	177207	800926	18.12	978133
29	179712	812179	18.12	991891
30	176435	807436	17.93	983871
31	175611	799160	18.02	974771
32	176067	798824	18.06	974891
33	176147	807114	17.91	983261
34	175696	801092	17.99	976788
35	175619	808319	17.85	983938
36	173902	801989	17.82	975891
37	170516	796460	17.63	966976
38	171910	781621	18.03	953531
39	168723	784383	17.70	953106
40	169532	783721	17.78	953253
41	170725	779147	17.97	949872
42	171424	789772	17.83	961196
43	167531	778038	17.72	945569
44	168062	776617	17.79	944679
45	166119	777961	17.60	944080
46	164783	759395	17.83	924178
47	162490	752439	17.76	914929
48	161987	752678	17.71	914665
49	160160	749841	17.60	910001
50	161377	745512	17.79	906889
51	159693	751442	17.53	911135
52	161253	737740	17.94	898993
53	157083	739896	17.51	896979
54	156057	739500	17.43	895557
55	154653	724928	17.58	879581
56	153465	708884	17.80	862349
57	150604	708682	17.53	859286
58	149483	697332	17.65	846815
59	148633	689864	17.73	838497
60	145896	686939	17.52	832835
61	144000	678156	17.51	822156
62	144251	672596	17.66	816847
63	141153	667897	17.45	809050
64	139882	659544	17.50	799426
65	139258	657623	17.48	796881
66	138475	653998	17.47	792473
67	136631	643906	17.50	780537
68	136091	642453	17.48	778544
69	133241	643751	17.15	776992
70	130938	625327	17.31	756265
71	129868	621063	17.29	750931
72	127634	611154	17.28	738788
73	127657	609196	17.32	736853
74	125111	602222	17.20	727333
75	123733	599283	17.11	723016
76	122674	585167	17.33	707841
77	120080	575994	17.25	696074
78	119344	574902	17.19	694246
79	115559	550801	17.34	666360
80	112785	548447	17.06	661232
81	111488	547563	16.92	659051
82	109017	534684	16.94	643701
83	108365	528144	17.02	636509
84	106565	520227	17.00	626792
85	104991	511666	17.03	616657
86	104427	510475	16.98	614902
87	102951	508755	16.83	611706
88	100621	492067	16.98	592688
89	99590	486420	16.99	586010
90	98356	481246	16.97	579602
91	96204	474086	16.87	570290
92	93132	466187	16.65	559319
93	92562	469731	16.46	562293
94	92182	456669	16.80	548851
95	90278	449812	16.72	540090
96	89223	447153	16.63	536376
97	87323	437698	16.63	525021
98	86291	432842	16.62	519133
99	85485	425380	16.73	510865
100	84750	419441	16.81	504191
101	82239	414915	16.54	497154
102	79703	413408	16.16	493111
103	77964	403215	16.20	481179
104	77853	402445	16.21	480298
105	76331	389693	16.38	466024
106	74915	382704	16.37	457619
107	74105	378114	16.39	452219
108	72298	371571	16.29	443869
109	71725	363193	16.49	434918
110	72208	360815	16.68	433023
111	69488	355941	16.33	425429
112	66928	348140	16.12	415068
113	66638	342413	16.29	409051
114	64495	333688	16.20	398183
115	63683	328031	16.26	391714
116	62640	323805	16.21	386445
117	61321	320137	16.08	381458
118	60672	312219	16.27	372891
119	59731	306999	16.29	366730
120	58548	303942	16.15	362490
121	59047	299904	16.45	358951
122	57686	296180	16.30	353866
123	55788	291709	16.05	347497
124	55792	285841	16.33	341633
125	54985	282057	16.31	337042
126	52357	273174	16.08	325531
127	51213	263575	16.27	314788
128	50330	264336	15.99	314666
129	49431	261290	15.91	310721
130	48656	256816	15.93	305472
131	48389	256448	15.87	304837
132	48356	255602	15.91	303958
133	46938	250746	15.77	297684
134	45477	245342	15.64	290819
135	43999	235932	15.72	279931

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	26289	1369719	1.88	1396008
2	21310	1396180	1.50	1417490
3	20251	1428512	1.40	1448763
4	17990	1346483	1.32	1364473
5	17987	1352625	1.31	1370612
6	17626	1350874	1.29	1368500
7	16741	1372248	1.21	1388989
8	16770	1377583	1.20	1394353
9	16671	1369511	1.20	1386182
10	16587	1386795	1.18	1403382
11	16066	1369758	1.16	1385824
12	16385	1369607	1.18	1385992
13	15900	1385077	1.13	1400977
14	16107	1374951	1.16	1391058
15	15728	1374766	1.13	1390494
16	15651	1370132	1.13	1385783
17	15609	1356874	1.14	1372483
18	15769	1379001	1.13	1394770
19	15514	1385153	1.11	1400667
20	15696	1387436	1.12	1403132
