CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	71244	192099	27.05	263343
2	79730	303649	20.80	383379
3	61491	382038	13.86	443529
4	59166	289607	16.96	348773
5	53895	340737	13.66	394632
6	41029	247626	14.21	288655
7	42215	226068	15.74	268283
8	49141	244297	16.75	293438
9	51668	245312	17.40	296980
10	51501	239346	17.71	290847
11	56700	245721	18.75	302421
12	61058	246917	19.83	307975
13	59297	247530	19.33	306827
14	56778	243934	18.88	300712
15	57169	244629	18.94	301798
16	57321	246582	18.86	303903
17	59324	250967	19.12	310291
18	57964	252262	18.68	310226
19	57374	246950	18.85	304324
20	59439	254506	18.93	313945
21	59977	258725	18.82	318702
22	60240	257547	18.96	317787
23	59826	257686	18.84	317512
24	60671	260536	18.89	321207
25	60669	259024	18.98	319693
26	60313	254959	19.13	315272
27	60358	258852	18.91	319210
28	60014	256320	18.97	316334
29	60530	256814	19.07	317344
30	60088	258124	18.88	318212
31	60166	258952	18.85	319118
32	59339	255988	18.82	315327
33	59732	257333	18.84	317065
34	60121	255622	19.04	315743
35	59614	255118	18.94	314732
36	58796	258303	18.54	317099
37	58755	253542	18.81	312297
38	59040	254239	18.85	313279
39	58039	253517	18.63	311556
40	57561	250552	18.68	308113
41	57984	248759	18.90	306743
42	57477	250518	18.66	307995
43	57587	248227	18.83	305814
44	58301	248467	19.00	306768
45	57010	247734	18.71	304744
46	56152	244158	18.70	300310
47	56002	242260	18.78	298262
48	55739	242078	18.72	297817
49	55100	238578	18.76	293678
50	55256	236522	18.94	291778
51	53581	235769	18.52	289350
52	52688	232338	18.49	285026
53	52555	227926	18.74	280481
54	51766	229074	18.43	280840
55	50947	224531	18.49	275478
56	51111	222707	18.67	273818
57	50599	222574	18.52	273173
58	49515	220102	18.36	269617
59	48819	215838	18.45	264657
60	48014	215141	18.25	263155
61	47219	209483	18.39	256702
62	46835	206662	18.48	253497
63	45773	204274	18.31	250047
64	45510	201125	18.45	246635
65	44969	198861	18.44	243830
66	44567	198242	18.35	242809
67	44123	194454	18.49	238577
68	43018	190126	18.45	233144
69	42285	189099	18.27	231384
70	41154	184769	18.22	225923
71	41104	180751	18.53	221855
72	39891	178584	18.26	218475
73	39466	174247	18.47	213713
74	38359	170820	18.34	209179
75	37799	169397	18.24	207196
76	37271	164979	18.43	202250
77	36173	162049	18.25	198222
78	35735	159376	18.32	195111
79	34617	156416	18.12	191033
80	34286	154640	18.15	188926
