CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	47004	180231	20.69	227235
2	44172	178365	19.85	222537
3	44556	182114	19.66	226670
4	45398	184923	19.71	230321
5	49183	197528	19.94	246711
6	52401	201262	20.66	253663
7	52878	197217	21.14	250095
8	52297	202914	20.49	255211
9	51419	199469	20.49	250888
10	50543	193855	20.68	244398
11	49143	187536	20.76	236679
12	47583	185515	20.41	233098
13	47253	185876	20.27	233129
14	47727	186220	20.40	233947
15	48269	190253	20.24	238522
16	48784	192347	20.23	241131
17	49425	191296	20.53	240721
18	49385	190709	20.57	240094
19	49374	189445	20.67	238819
20	49290	188310	20.74	237600
21	48829	188948	20.54	237777
22	48864	188171	20.61	237035
23	48424	186871	20.58	235295
24	48143	187746	20.41	235889
25	47522	185725	20.37	233247
26	47813	184061	20.62	231874
27	47004	185761	20.19	232765
28	47402	185821	20.32	233223
29	48334	185212	20.70	233546
30	46705	184506	20.20	231211
31	46776	182228	20.43	229004
32	45955	179431	20.39	225386
33	45805	178150	20.45	223955
34	45499	177964	20.36	223463
35	45067	177150	20.28	222217
36	44824	175677	20.33	220501
37	43722	173881	20.09	217603
38	43952	172844	20.27	216796
39	43690	172721	20.19	216411
40	42549	169292	20.09	211841
41	42549	167174	20.29	209723
42	42241	166627	20.22	208868
43	42386	166248	20.32	208634
44	41563	162925	20.33	204488
45	40810	162121	20.11	202931
46	40013	158902	20.12	198915
47	39676	157166	20.16	196842
48	39012	155793	20.03	194805
49	38969	154019	20.19	192988
50	38310	152138	20.12	190448
51	38194	151173	20.17	189367
52	37524	149537	20.06	187061
53	36569	147036	19.92	183605
54	36321	144471	20.09	180792
55	35975	141093	20.32	177068
56	35167	140356	20.04	175523
57	34217	139059	19.75	173276
58	33570	135512	19.85	169082
59	33314	133034	20.03	166348
60	32622	131218	19.91	163840
61	31856	128903	19.82	160759
62	31069	124458	19.98	155527
63	30323	122305	19.87	152628
64	29970	121456	19.79	151426
65	29218	117640	19.90	146858
66	29127	116344	20.02	145471
67	27825	114004	19.62	141829
68	27687	112201	19.79	139888
69	27332	110644	19.81	137976
70	26518	108219	19.68	134737
71	25894	106199	19.60	132093
72	25442	103975	19.66	129417
73	25051	102547	19.63	127598
74	24338	100127	19.55	124465
75	23850	98413	19.51	122263
76	23045	95845	19.38	118890
77	22846	93644	19.61	116490
78	22314	91838	19.55	114152
79	21671	88736	19.63	110407
