CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	136858	485294	22.00	622152
2	148159	786225	15.86	934384
3	126708	961812	11.64	1088520
4	137647	704288	16.35	841935
5	111216	886616	11.15	997832
6	86993	623038	12.25	710031
7	84919	558919	13.19	643838
8	96367	600525	13.83	696892
9	100844	602983	14.33	703827
10	107662	573986	15.79	681648
11	117556	607538	16.21	725094
12	132040	605301	17.91	737341
13	133286	603715	18.08	737001
14	128847	604212	17.58	733059
15	130426	594951	17.98	725377
16	131127	605652	17.80	736779
17	140886	613895	18.67	754781
18	131786	613790	17.68	745576
19	128615	584500	18.04	713115
20	132768	595849	18.22	728617
21	134525	610332	18.06	744857
22	134961	607590	18.18	742551
23	135660	605478	18.30	741138
24	135936	613359	18.14	749295
25	138058	611709	18.41	749767
26	138769	605650	18.64	744419
27	138135	614916	18.34	753051
28	136248	604484	18.39	740732
29	136641	601802	18.50	738443
30	136966	610548	18.32	747514
31	136601	612012	18.25	748613
32	135652	605138	18.31	740790
33	135186	608001	18.19	743187
34	136759	604540	18.45	741299
35	137964	605836	18.55	743800
36	135926	627423	17.81	763349
37	135196	601742	18.35	736938
38	136862	609808	18.33	746670
39	136441	613085	18.20	749526
40	134800	594146	18.49	728946
41	137838	597119	18.75	734957
42	135375	602237	18.35	737612
43	135893	591788	18.67	727681
44	138573	601235	18.73	739808
45	134344	596730	18.38	731074
46	134016	589230	18.53	723246
47	133679	587771	18.53	721450
48	133944	593280	18.42	727224
49	133595	587292	18.53	720887
50	133891	591036	18.47	724927
51	131600	587920	18.29	719520
52	128479	580336	18.13	708815
53	128399	569163	18.41	697562
54	127843	573982	18.22	701825
55	126788	567165	18.27	693953
56	127327	567078	18.34	694405
57	128198	577165	18.17	705363
58	124262	560425	18.15	684687
59	125124	561662	18.22	686786
60	122886	563116	17.91	686002
61	121280	545920	18.18	667200
62	120349	540713	18.21	661062
63	120022	541053	18.16	661075
64	118365	537461	18.05	655826
65	119157	534612	18.23	653769
66	117004	536803	17.90	653807
67	118234	526110	18.35	644344
68	114757	524137	17.96	638894
69	113675	522878	17.86	636553
70	112179	514020	17.91	626199
71	111262	501272	18.16	612534
72	109790	501648	17.96	611438
73	107454	490530	17.97	597984
74	107948	486609	18.16	594557
75	106325	485076	17.98	591401
76	103692	476184	17.88	579876
77	104233	470019	18.15	574252
78	102330	466836	17.98	569166
79	100390	460844	17.89	561234
80	100386	457886	17.98	558272
81	99574	455838	17.93	555412
82	98144	448028	17.97	546172
83	97227	444862	17.94	542089
84	95563	447181	17.61	542744
85	92880	430853	17.73	523733
86	92843	428941	17.79	521784
87	90418	421044	17.68	511462
