CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	110668	488843	18.46	599511
2	115594	503106	18.68	618700
3	111284	495567	18.34	606851
4	110708	485157	18.58	595865
5	113776	493871	18.72	607647
6	114076	503944	18.46	618020
7	113309	498732	18.51	612041
8	113033	499118	18.46	612151
9	113917	503264	18.46	617181
10	114996	500320	18.69	615316
11	115371	494270	18.92	609641
12	114611	498615	18.69	613226
13	114485	490681	18.92	605166
14	113914	493247	18.76	607161
15	113002	497048	18.52	610050
16	113192	499031	18.49	612223
17	114125	497824	18.65	611949
18	114322	498068	18.67	612390
19	114426	495952	18.75	610378
20	115323	497753	18.81	613076
21	115144	513976	18.30	629120
22	114039	492231	18.81	606270
23	115625	500878	18.75	616503
24	114638	500285	18.64	614923
25	113416	487747	18.87	601163
26	116618	493198	19.12	609816
27	115057	498806	18.74	613863
28	115580	491930	19.03	607510
29	117127	496389	19.09	613516
30	115055	491649	18.96	606704
31	113965	486633	18.98	600598
32	115083	487597	19.10	602680
33	115186	490402	19.02	605588
34	114496	485993	19.07	600489
35	115430	491065	19.03	606495
36	113772	486413	18.96	600185
37	111824	484428	18.75	596252
38	112471	477681	19.06	590152
39	111809	477531	18.97	589340
40	111665	475992	19.00	587657
41	111566	475045	19.02	586611
42	111888	477220	18.99	589108
43	109318	470147	18.87	579465
44	109611	469298	18.93	578909
45	108209	468900	18.75	577109
46	107067	458193	18.94	565260
47	106549	457017	18.91	563566
48	106341	457303	18.87	563644
49	106345	456244	18.90	562589
50	106137	452337	19.00	558474
51	105900	452712	18.96	558612
52	106119	445428	19.24	551547
53	103453	445899	18.83	549352
54	102699	445136	18.75	547835
55	101726	437918	18.85	539644
56	101885	428358	19.21	530243
57	99567	429116	18.83	528683
58	98965	420159	19.06	519124
59	98405	417209	19.09	515614
60	96905	413918	18.97	510823
61	95988	408928	19.01	504916
62	95052	407552	18.91	502604
63	94298	402902	18.97	497200
64	92563	396432	18.93	488995
65	92688	395904	18.97	488592
66	91531	392307	18.92	483838
67	90693	386284	19.01	476977
68	90314	384193	19.03	474507
69	88449	384982	18.68	473431
70	86568	373882	18.80	460450
71	86160	373570	18.74	459730
72	85366	364401	18.98	449767
73	84862	364504	18.88	449366
74	82829	358975	18.75	441804
75	82250	357620	18.70	439870
76	80975	349036	18.83	430011
77	79681	343897	18.81	423578
78	78998	342743	18.73	421741
79	76800	331031	18.83	407831
80	75265	328608	18.64	403873
81	74186	325387	18.57	399573
82	72308	318670	18.49	390978
83	71246	314207	18.48	385453
84	70650	310505	18.54	381155
85	69601	306324	18.51	375925
86	69540	304014	18.62	373554
87	67768	303341	18.26	371109
88	67243	292038	18.72	359281
89	66088	288486	18.64	354574
90	65048	285713	18.54	350761
91	63635	281224	18.45	344859
92	62308	277075	18.36	339383
93	61478	277910	18.11	339388
