CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170302	408336	29.43	578638
2	174131	620803	21.91	794934
3	136897	804525	14.54	941422
4	126418	687167	15.54	813585
5	133139	793682	14.37	926821
6	101427	579401	14.90	680828
7	102321	526885	16.26	629206
8	116434	562499	17.15	678933
9	123352	579955	17.54	703307
10	127399	558441	18.58	685840
11	148843	580738	20.40	729581
12	185264	582689	24.12	767953
13	167912	586170	22.27	754082
14	142163	586872	19.50	729035
15	142288	583514	19.60	725802
16	143895	585276	19.73	729171
17	147920	601319	19.74	749239
18	143872	601679	19.30	745551
19	142885	586488	19.59	729373
20	148806	602219	19.81	751025
21	151850	612559	19.87	764409
22	150566	603370	19.97	753936
23	151234	606723	19.95	757957
24	151749	611068	19.89	762817
25	153233	607233	20.15	760466
26	152132	597249	20.30	749381
27	152646	603891	20.18	756537
28	150263	596527	20.12	746790
29	152485	596733	20.35	749218
30	150772	601538	20.04	752310
31	151297	603839	20.04	755136
32	151580	600740	20.15	752320
33	151272	600483	20.12	751755
34	152733	597166	20.37	749899
35	152450	599429	20.28	751879
36	152020	609333	19.97	761353
37	150735	594132	20.24	744867
38	152691	601552	20.24	754243
39	150809	603621	19.99	754430
40	150913	588492	20.41	739405
41	152590	590628	20.53	743218
42	151569	593780	20.34	745349
43	151519	586933	20.52	738452
44	153819	592001	20.62	745820
45	151303	587532	20.48	738835
46	149784	581600	20.48	731384
47	150138	579188	20.59	729326
48	150333	584292	20.46	734625
49	149630	577779	20.57	727409
50	149300	580391	20.46	729691
51	147649	576593	20.39	724242
52	145304	568777	20.35	714081
53	144735	562655	20.46	707390
54	143954	561551	20.40	705505
55	143080	558597	20.39	701677
56	143777	555171	20.57	698948
57	143629	556980	20.50	700609
58	140858	550677	20.37	691535
59	140755	548231	20.43	688986
60	138232	546003	20.20	684235
61	137913	534838	20.50	672751
62	137634	533559	20.51	671193
63	135940	529727	20.42	665667
64	135551	525717	20.50	661268
65	134063	524283	20.36	658346
66	133754	524066	20.33	657820
67	133930	514518	20.65	648448
68	130838	512417	20.34	643255
69	130262	508726	20.39	638988
70	127525	499998	20.32	627523
71	126703	490185	20.54	616888
72	124984	488173	20.38	613157
73	123778	478064	20.57	601842
74	122835	474521	20.56	597356
75	121228	470595	20.48	591823
76	118980	462689	20.45	581669
77	118461	457941	20.55	576402
78	116275	450653	20.51	566928
79	115001	447003	20.46	562004
80	114381	442064	20.56	556445
81	112913	437180	20.53	550093
82	110689	431453	20.42	542142
83	110240	426774	20.53	537014
84	109217	425065	20.44	534282
85	106308	413230	20.46	519538
86	104693	411610	20.28	516303
87	103986	404199	20.46	508185
88	102837	401842	20.38	504679
89	100439	395588	20.25	496027
90	99368	391396	20.25	490764
91	98559	381948	20.51	480507
92	96064	374946	20.40	471010
93	94791	372016	20.31	466807
94	91993	360260	20.34	452253
95	90516	354753	20.33	445269
96	89110	353044	20.15	442154
97	87064	344789	20.16	431853
98	85943	340507	20.15	426450
99	84140	333913	20.13	418053
100	83680	328971	20.28	412651
101	82378	325207	20.21	407585
102	80322	321549	19.99	401871
103	78626	312804	20.09	391430
104	77448	307549	20.12	384997
105	77249	302970	20.32	380219
106	75311	299426	20.10	374737
107	73337	293055	20.02	366392
108	72369	290045	19.97	362414
109	71101	285018	19.97	356119
110	70382	279907	20.09	350289
111	68961	276651	19.95	345612
112	67862	269998	20.09	337860
113	67165	265144	20.21	332309
114	65656	262469	20.01	328125
115	64004	256018	20.00	320022
116	63255	254808	19.89	318063
117	61669	250156	19.78	311825
118	60033	245042	19.68	305075
119	59070	242522	19.59	301592
120	58257	235725	19.82	293982
121	56965	232341	19.69	289306
122	56859	228571	19.92	285430
123	55390	223177	19.88	278567
124	55281	219439	20.12	274720
125	55312	217496	20.28	272808
126	52822	212075	19.94	264897
127	51242	207717	19.79	258959
128	49690	203383	19.63	253073
129	48828	198429	19.75	247257
130	48047	194451	19.81	242498
131	47023	191825	19.69	238848
132	46416	190511	19.59	236927
133	45542	184995	19.75	230537
134	44518	181206	19.72	225724
135	43388	178904	19.52	222292
136	43505	175558	19.86	219063
137	42694	173799	19.72	216493
138	41375	171230	19.46	212605
139	41221	167859	19.72	209080
140	40003	163948	19.61	203951
141	37906	159778	19.18	197684
142	37260	156464	19.23	193724
143	36408	154257	19.10	190665
144	35596	151717	19.00	187313
145	34584	148896	18.85	183480
146	34245	148527	18.74	182772
147	33935	148003	18.65	181938
148	33206	142712	18.88	175918
149	31805	139695	18.55	171500
150	30997	137044	18.45	168041

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	265456	1689225	13.58	1954681
2	160359	720179	18.21	880538
3	137754	999570	12.11	1137324
4	118054	887184	11.74	1005238
5	60200	1230195	4.67	1290395
6	40789	1424122	2.78	1464911
7	33102	968796	3.30	1001898
8	36195	966130	3.61	1002325
9	33048	997520	3.21	1030568
10	40946	979024	4.01	1019970
11	68938	980737	6.57	1049675
12	35459	1017574	3.37	1053033
13	35952	1046505	3.32	1082457
14	29199	1043263	2.72	1072462
15	30873	1012224	2.96	1043097
16	34355	1013032	3.28	1047387
17	29505	1045229	2.75	1074734
18	31621	1075802	2.86	1107423
19	29916	1022682	2.84	1052598
20	30214	1033855	2.84	1064069
21	29872	1038121	2.80	1067993
22	28987	1056973	2.67	1085960
23	28075	1054675	2.59	1082750
24	28015	1039148	2.63	1067163
25	28418	1052769	2.63	1081187
