CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	165668	427578	27.93	593246
2	220652	731249	23.18	951901
3	208796	802994	20.64	1011790
4	147660	658955	18.31	806615
5	100999	846763	10.66	947762
6	76518	531961	12.58	608479
7	74254	475844	13.50	550098
8	82860	518938	13.77	601798
9	86074	519297	14.22	605371
10	92598	491887	15.84	584485
11	99663	518306	16.13	617969
12	109847	517340	17.51	627187
13	109911	518434	17.49	628345
14	109644	516073	17.52	625717
15	109525	507383	17.75	616908
16	111566	517932	17.72	629498
17	125811	538495	18.94	664306
18	112223	522292	17.69	634515
19	109303	500876	17.91	610179
20	112972	508769	18.17	621741
21	113909	523186	17.88	637095
22	113763	519809	17.96	633572
23	114584	514202	18.22	628786
24	114836	524425	17.96	639261
25	116786	528311	18.10	645097
26	117787	519713	18.48	637500
27	116546	530171	18.02	646717
28	115158	525994	17.96	641152
29	116137	516913	18.35	633050
30	115099	523020	18.04	638119
31	114440	528014	17.81	642454
32	114146	516184	18.11	630330
33	113413	520921	17.88	634334
34	114660	518211	18.12	632871
35	115123	523402	18.03	638525
36	114261	548537	17.24	662798
37	113260	515792	18.00	629052
38	114513	526032	17.88	640545
39	114657	524238	17.95	638895
40	112132	508689	18.06	620821
41	114133	514107	18.17	628240
42	113914	517877	18.03	631791
43	113356	507946	18.24	621302
44	114894	514487	18.26	629381
45	112183	509598	18.04	621781
46	111619	505236	18.09	616855
47	111968	501941	18.24	613909
48	112131	505946	18.14	618077
49	111992	500905	18.27	612897
50	111230	506754	18.00	617984
51	109596	501202	17.94	610798
52	107156	495175	17.79	602331
53	106911	484125	18.09	591036
54	105992	490452	17.77	596444
55	106302	486623	17.93	592925
56	106326	484358	18.00	590684
57	106526	494957	17.71	601483
58	103911	477444	17.87	581355
59	104297	478320	17.90	582617
60	102048	479181	17.56	581229
61	100439	466729	17.71	567168
62	99768	457220	17.91	556988
63	99374	457705	17.84	557079
64	99244	459104	17.77	558348
65	98890	455599	17.83	554489
66	97816	455781	17.67	553597
67	99665	449907	18.14	549572
68	95398	447957	17.56	543355
69	95749	449122	17.57	544871
70	93713	438265	17.62	531978
71	93245	427405	17.91	520650
72	91446	427526	17.62	518972
73	91072	420123	17.82	511195
74	91033	416591	17.93	507624
75	89301	416911	17.64	506212
76	88229	409995	17.71	498224
77	87408	406096	17.71	493504
78	85795	403198	17.55	488993
79	84325	397003	17.52	481328
80	85309	396643	17.70	481952
81	84185	397499	17.48	481684
82	83492	390763	17.60	474255
83	82620	386319	17.62	468939
84	82279	390757	17.39	473036
85	79388	378312	17.34	457700
86	79064	374304	17.44	453368
87	78095	367580	17.52	445675
88	78617	368671	17.58	447288
89	76765	366595	17.31	443360
90	76007	363256	17.30	439263
91	75117	354551	17.48	429668
