CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	76785	297433	20.52	374218
2	79024	301769	20.75	380793
3	75919	303451	20.01	379370
4	76492	296320	20.52	372812
5	79282	305483	20.61	384765
6	82265	309358	21.01	391623
7	82237	305697	21.20	387934
8	81468	309464	20.84	390932
9	81115	310799	20.70	391914
10	81726	308718	20.93	390444
11	81728	303600	21.21	385328
12	80413	304533	20.89	384946
13	80467	303525	20.96	383992
14	80339	302813	20.97	383152
15	80781	304600	20.96	385381
16	81250	307252	20.91	388502
17	81809	304377	21.18	386186
18	80529	304660	20.91	385189
19	81550	303684	21.17	385234
20	82440	304549	21.30	386989
21	81881	307356	21.04	389237
22	81777	303631	21.22	385408
23	81526	304144	21.14	385670
24	81006	305259	20.97	386265
25	81368	301808	21.24	383176
26	82178	300017	21.50	382195
27	81902	301802	21.35	383704
28	81587	302420	21.25	384007
29	83765	304188	21.59	387953
30	81748	303326	21.23	385074
31	81705	301081	21.34	382786
32	82119	299696	21.51	381815
33	82986	302778	21.51	385764
34	82731	299495	21.64	382226
35	82844	299464	21.67	382308
36	81105	301781	21.18	382886
37	80011	298000	21.17	378011
38	81391	296969	21.51	378360
39	81064	298723	21.34	379787
40	80583	296924	21.35	377507
41	80936	295883	21.48	376819
42	81040	300866	21.22	381906
43	79841	302151	20.90	381992
44	79571	303899	20.75	383470
45	78695	304312	20.55	383007
46	78892	299043	20.87	377935
47	78165	299167	20.72	377332
48	76913	294809	20.69	371722
49	76837	291771	20.85	368608
50	75543	287585	20.80	363128
51	75058	286715	20.75	361773
52	74973	282579	20.97	357552
53	72487	278153	20.67	350640
54	71143	273492	20.64	344635
55	70102	267940	20.74	338042
56	68957	264116	20.70	333073
57	68197	261819	20.66	330016
58	66133	256144	20.52	322277
59	65415	251095	20.67	316510
60	64365	249481	20.51	313846
61	63040	243837	20.54	306877
62	61997	237766	20.68	299763
63	60762	234062	20.61	294824
64	59527	230684	20.51	290211
65	58084	226728	20.39	284812
66	57291	222858	20.45	280149
67	56471	217487	20.61	273958
68	55386	214107	20.55	269493
69	53669	211277	20.26	264946
70	52823	205887	20.42	258710
71	51437	203029	20.21	254466
72	50740	198933	20.32	249673
73	50043	195575	20.37	245618
74	48870	193040	20.20	241910
75	47797	190025	20.10	237822
76	47069	184011	20.37	231080
77	45914	179685	20.35	225599
78	45186	176841	20.35	222027
79	43263	171218	20.17	214481
80	42600	167900	20.24	210500
81	41402	166103	19.95	207505
82	40320	161817	19.95	202137
83	39847	157994	20.14	197841
84	39004	154846	20.12	193850
85	37815	151917	19.93	189732
86	37154	148515	20.01	185669
87	36275	145898	19.91	182173
88	35398	141553	20.00	176951
89	34703	139150	19.96	173853
90	33724	135293	19.95	169017
91	33085	132920	19.93	166005
92	31811	129340	19.74	161151
93	31033	126624	19.68	157657
94	30456	122886	19.86	153342
95	29840	121180	19.76	151020
96	29350	118394	19.87	147744
97	28350	114469	19.85	142819
98	27966	113373	19.79	141339
99	27367	111285	19.74	138652
100	26635	107807	19.81	134442
101	25753	105678	19.59	131431
102	25292	104401	19.50	129693
103	24753	101108	19.67	125861
104	23939	99278	19.43	123217
105	23700	96439	19.73	120139
106	22831	94744	19.42	117575
107	22567	92243	19.66	114810
108	21871	90064	19.54	111935
109	21412	88358	19.51	109770
110	21124	86453	19.64	107577
111	20215	84098	19.38	104313
112	19646	82590	19.22	102236
