CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	157169	555125	22.07	712294
2	158806	565330	21.93	724136
3	156727	570425	21.55	727152
4	152851	550545	21.73	703396
5	158878	565798	21.92	724676
6	163332	576284	22.08	739616
7	161349	568314	22.11	729663
8	162846	573002	22.13	735848
9	164284	579638	22.08	743922
10	165358	574154	22.36	739512
11	164642	565717	22.54	730359
12	163395	572034	22.22	735429
13	162376	562389	22.40	724765
14	161802	564963	22.26	726765
15	162304	570576	22.15	732880
16	163047	571331	22.20	734378
17	162339	571402	22.12	733741
18	162654	571580	22.15	734234
19	163543	568529	22.34	732072
20	164433	569962	22.39	734395
21	163879	582006	21.97	745885
22	162736	566760	22.31	729496
23	164513	572927	22.31	737440
24	163511	573807	22.18	737318
25	162088	561659	22.40	723747
26	164788	566008	22.55	730796
27	163670	567379	22.39	731049
28	163338	561549	22.53	724887
29	165486	565983	22.62	731469
30	163034	562739	22.46	725773
31	161124	557838	22.41	718962
32	161510	556503	22.49	718013
33	161915	560988	22.40	722903
34	161146	553516	22.55	714662
35	161058	555772	22.47	716830
36	158757	553525	22.29	712282
37	155926	546332	22.20	702258
38	156843	541380	22.46	698223
39	156545	542553	22.39	699098
40	154298	537401	22.31	691699
41	155401	535555	22.49	690956
42	154828	537886	22.35	692714
43	151945	531788	22.22	683733
44	151907	529282	22.30	681189
45	150350	528012	22.16	678362
46	147556	516129	22.23	663685
47	147093	514565	22.23	661658
48	145961	511731	22.19	657692
49	145378	509295	22.21	654673
50	144557	504819	22.26	649376
51	142799	504874	22.05	647673
52	143432	495258	22.46	638690
53	139998	494743	22.06	634741
54	139379	490429	22.13	629808
55	136617	481940	22.09	618557
56	135225	474145	22.19	609370
57	133631	473157	22.02	606788
58	131811	461817	22.20	593628
59	130202	458252	22.13	588454
60	128264	454935	21.99	583199
61	126500	448780	21.99	575280
62	126142	442421	22.19	568563
63	123169	437303	21.98	560472
64	122686	431263	22.15	553949
65	120454	428843	21.93	549297
66	119536	425388	21.94	544924
67	117541	416836	22.00	534377
68	116290	413895	21.93	530185
69	114640	411771	21.78	526411
70	111687	401011	21.78	512698
71	110945	395887	21.89	506832
72	109573	391143	21.88	500716
73	108340	387399	21.85	495739
74	106100	381837	21.74	487937
75	105214	377550	21.79	482764
76	103315	368404	21.90	471719
77	101787	363069	21.90	464856
78	99947	358447	21.80	458394
79	96673	347254	21.78	443927
80	95375	342710	21.77	438085
81	93363	339386	21.57	432749
82	91370	330528	21.66	421898
83	89494	326740	21.50	416234
84	88695	321544	21.62	410239
85	86429	315613	21.50	402042
86	85636	312640	21.50	398276
87	84039	307893	21.44	391932
88	82111	299567	21.51	381678
89	80837	294641	21.53	375478
90	79290	289902	21.48	369192
91	77415	284673	21.38	362088
92	75938	278602	21.42	354540
93	74608	276679	21.24	351287
94	74019	270861	21.46	344880
95	71767	265809	21.26	337576
96	71263	262671	21.34	333934
97	69456	256055	21.34	325511
98	68054	252831	21.21	320885
99	67386	247900	21.37	315286
100	65709	242994	21.29	308703
101	63998	239200	21.11	303198
102	62497	236473	20.90	298970
103	60940	229481	20.98	290421
104	60220	227574	20.92	287794
105	59062	221684	21.04	280746
106	57961	216682	21.10	274643
107	56818	213019	21.06	269837
108	55818	208180	21.14	263998
109	54541	203339	21.15	257880
110	54239	201648	21.20	255887
111	52051	196130	20.97	248181
112	51306	192059	21.08	243365
113	49920	188118	20.97	238038
114	48695	183511	20.97	232206
115	47433	179817	20.87	227250
116	46495	177104	20.79	223599
117	45788	174048	20.83	219836
118	44717	169106	20.91	213823
119	43323	165975	20.70	209298
120	43021	163800	20.80	206821
121	42537	160149	20.99	202686
122	41521	156995	20.92	198516
123	40145	153371	20.75	193516
124	39937	150987	20.92	190924
125	39299	147812	21.00	187111
126	37528	142632	20.83	180160
127	36598	137571	21.01	174169
128	35500	138012	20.46	173512
129	35045	134784	20.64	169829
130	34476	132111	20.70	166587
131	34209	130933	20.71	165142
132	33330	129605	20.46	162935
133	32755	127742	20.41	160497
134	32062	123952	20.55	156014
135	30818	119717	20.47	150535

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	60175	993412	5.71	1053587
2	53648	1019753	5.00	1073401
3	50944	1031164	4.71	1082108
4	49587	992627	4.76	1042214
5	49830	1006137	4.72	1055967
6	49829	1004349	4.73	1054178
7	49601	1018811	4.64	1068412
8	49006	1010842	4.62	1059848
9	48043	1003148	4.57	1051191
10	48477	1013098	4.57	1061575
11	47772	1001015	4.55	1048787
12	47567	996875	4.55	1044442
13	47755	1015077	4.49	1062832
14	47371	1010272	4.48	1057643
15	47370	1016728	4.45	1064098
16	47461	1018526	4.45	1065987
17	47174	1008631	4.47	1055805
18	48350	1024375	4.51	1072725
19	47777	1023795	4.46	1071572
20	47274	1018693	4.43	1065967
21	47371	1008922	4.48	1056293
22	48361	1031539	4.48	1079900
23	47946	1012029	4.52	1059975
24	48401	1030423	4.49	1078824
25	47611	1014714	4.48	1062325
26	48254	1022299	4.51	1070553
27	47977	1015800	4.51	1063777
28	47873	1021642	4.48	1069515
29	47084	1005332	4.47	1052416
30	47743	1011067	4.51	1058810
31	47889	1003565	4.55	1051454
32	47059	992909	4.53	1039968
33	47442	990489	4.57	1037931
34	48070	1004015	4.57	1052085
35	47158	986901	4.56	1034059
36	47375	987967	4.58	1035342
37	47385	985178	4.59	1032563
38	47200	983398	4.58	1030598
39	47029	966171	4.64	1013200
40	47537	973987	4.65	1021524
41	46643	961575	4.63	1008218
42	46744	960841	4.64	1007585
43	46776	951852	4.68	998628
44	46832	943571	4.73	990403
45	46688	943903	4.71	990591
46	46743	947864	4.70	994607
47	46243	929892	4.74	976135
48	46265	918241	4.80	964506
49	46450	915246	4.83	961696
50	45486	909715	4.76	955201
51	45637	900304	4.82	945941
52	45964	905360	4.83	951324
53	44938	882721	4.84	927659
54	44575	880447	4.82	925022
55	44840	875637	4.87	920477
56	43363	857778	4.81	901141
57	43367	850399	4.85	893766
58	43102	845209	4.85	888311
59	42935	830383	4.92	873318
60	42736	822898	4.94	865634
61	42507	813627	4.96	856134
62	41522	800543	4.93	842065
63	41410	789783	4.98	831193
64	40886	784259	4.96	825145
65	40077	770458	4.94	810535
66	40653	769181	5.02	809834
67	39788	749206	5.04	788994
68	39126	738355	5.03	777481
69	38866	728372	5.07	767238
70	38925	726120	5.09	765045
71	37789	710041	5.05	747830
72	37370	702591	5.05	739961
73	37241	692763	5.10	730004
74	37021	682304	5.15	719325
75	36694	675450	5.15	712144
76	36382	667927	5.17	704309
77	35184	651898	5.12	687082
78	34993	645875	5.14	680868
79	34667	637275	5.16	671942
80	33973	617187	5.22	651160
81	33305	605727	5.21	639032
82	33267	599942	5.25	633209
83	32192	584878	5.22	617070
84	32238	578114	5.28	610352
85	31709	569586	5.27	601295
86	31039	560810	5.24	591849
87	31144	558614	5.28	589758
88	30154	537983	5.31	568137
89	29347	524364	5.30	553711
90	28709	516060	5.27	544769
91	28365	508164	5.29	536529
92	28088	497978	5.34	526066
93	27412	489000	5.31	516412
94	27212	480574	5.36	507786
95	26570	471360	5.34	497930
96	26327	465767	5.35	492094
97	26149	458544	5.39	484693
98	25482	446424	5.40	471906
99	25085	438521	5.41	463606
100	24640	429537	5.43	454177
101	24104	420132	5.43	444236
102	23748	414261	5.42	438009
103	22998	406685	5.35	429683
104	22848	397619	5.43	420467
105	22642	391333	5.47	413975
106	22073	384702	5.43	406775
107	21727	373861	5.49	395588
108	21919	370160	5.59	392079
109	21196	360198	5.56	381394
110	20548	355490	5.46	376038
111	20408	348123	5.54	368531
112	19938	342538	5.50	362476
113	19574	333425	5.55	352999
114	19129	328016	5.51	347145
115	18948	319390	5.60	338338
116	18229	312702	5.51	330931
117	18244	308090	5.59	326334
118	18254	303241	5.68	321495
119	17520	295167	5.60	312687
120	17226	288764	5.63	305990
121	16743	283497	5.58	300240
122	16720	278718	5.66	295438
123	16192	271120	5.64	287312
124	16051	265239	5.71	281290
125	15593	257551	5.71	273144
126	15550	252358	5.80	267908
127	15158	244215	5.84	259373
128	14825	237836	5.87	252661
129	14675	238915	5.79	253590
130	14620	233029	5.90	247649
131	14315	229567	5.87	243882
132	14136	226575	5.87	240711
133	14370	221490	6.09	235860
134	14972	214537	6.52	229509
135	14623	210567	6.49	225190

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	255059	3071136	7.67	3326195
2	228843	3049828	6.98	3278671
3	218089	3038837	6.70	3256926
4	223657	3031741	6.87	3255398
5	217788	3044310	6.68	3262098
6	214887	2983476	6.72	3198363
7	210420	2993927	6.57	3204347
8	215151	3011807	6.67	3226958
9	206466	2995172	6.45	3201638
10	212435	3022496	6.57	3234931
11	206665	3043294	6.36	3249959
12	206568	3042980	6.36	3249548
13	203393	3094866	6.17	3298259
14	206810	3114081	6.23	3320891
15	201207	3114526	6.07	3315733
16	207176	3122735	6.22	3329911
17	202170	3106482	6.11	3308652
18	203056	3109477	6.13	3312533
19	199575	3116053	6.02	3315628
20	200984	3110809	6.07	3311793
21	196387	3115300	5.93	3311687
22	200584	3132403	6.02	3332987
23	196788	3138078	5.90	3334866
24	198613	3125620	5.97	3324233
25	193788	3124242	5.84	3318030
26	197787	3182576	5.85	3380363
27	192100	3140780	5.76	3332880
28	196433	3141153	5.89	3337586
29	193683	3150846	5.79	3344529
30	196371	3152680	5.86	3349051
31	192698	3149068	5.77	3341766
32	194961	3150019	5.83	3344980
33	189330	3122677	5.72	3312007
34	191914	3125965	5.78	3317879
35	190042	3125127	5.73	3315169
36	190035	3112533	5.75	3302568
37	187089	3090263	5.71	3277352
38	189032	3084228	5.78	3273260
39	184376	3055177	5.69	3239553
40	184621	3035753	5.73	3220374
41	183995	3035999	5.71	3219994
42	182727	3002965	5.74	3185692
43	183213	3012727	5.73	3195940
44	184188	3002151	5.78	3186339
45	177375	2946072	5.68	3123447
46	178146	2931200	5.73	3109346
47	177071	2932249	5.69	3109320
48	174273	2868950	5.73	3043223
49	173616	2842906	5.76	3016522
50	173946	2823193	5.80	2997139
51	170100	2804798	5.72	2974898
52	171456	2799229	5.77	2970685
53	169235	2756045	5.79	2925280
54	167590	2746219	5.75	2913809
55	166212	2712862	5.77	2879074
56	165824	2670787	5.85	2836611
57	162239	2642315	5.78	2804554
58	162138	2628007	5.81	2790145
59	159982	2617359	5.76	2777341
60	157508	2561768	5.79	2719276
61	155154	2526208	5.79	2681362
62	155971	2508413	5.85	2664384
63	153626	2493054	5.80	2646680
64	152150	2453495	5.84	2605645
65	148773	2412301	5.81	2561074
66	146356	2381145	5.79	2527501
67	145839	2355975	5.83	2501814
68	144411	2304185	5.90	2448596
69	140596	2270594	5.83	2411190
70	139683	2239258	5.87	2378941
71	137975	2220097	5.85	2358072
72	136745	2180043	5.90	2316788
73	134896	2158960	5.88	2293856
74	133766	2128668	5.91	2262434
75	130270	2076689	5.90	2206959
76	130154	2050978	5.97	2181132
77	127855	2019778	5.95	2147633
78	125997	1988348	5.96	2114345
79	124342	1962464	5.96	2086806
80	123437	1937469	5.99	2060906
81	121143	1913762	5.95	2034905
82	119606	1881024	5.98	2000630
83	118118	1832791	6.05	1950909
84	115463	1799342	6.03	1914805
85	114079	1771796	6.05	1885875
86	113273	1746043	6.09	1859316
87	110794	1727620	6.03	1838414
88	109725	1706773	6.04	1816498
89	108502	1669882	6.10	1778384
90	106897	1647891	6.09	1754788
91	104647	1606113	6.12	1710760
92	103641	1576573	6.17	1680214
93	100733	1552269	6.09	1653002
94	99595	1518255	6.16	1617850
95	98722	1493736	6.20	1592458
96	96895	1476590	6.16	1573485
97	95476	1441600	6.21	1537076
98	93684	1412696	6.22	1506380
99	91953	1389745	6.21	1481698
100	90514	1361505	6.23	1452019
101	88870	1334406	6.24	1423276
102	87745	1308369	6.28	1396114
