CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170418	611965	21.78	782383
2	179295	966474	15.65	1145769
3	147417	1243604	10.60	1391021
4	160158	926207	14.74	1086365
5	138387	1138677	10.84	1277064
6	105173	798378	11.64	903551
7	102477	712104	12.58	814581
8	117734	768012	13.29	885746
9	122826	770613	13.75	893439
10	132743	738861	15.23	871604
11	153449	778762	16.46	932211
12	189325	785306	19.43	974631
13	186800	783759	19.25	970559
14	159416	785995	16.86	945411
15	158948	770471	17.10	929419
16	160626	778290	17.11	938916
17	168978	792290	17.58	961268
18	160823	796228	16.80	957051
19	157378	761436	17.13	918814
20	162916	776981	17.33	939897
21	164475	792412	17.19	956887
22	164972	788478	17.30	953450
23	164980	785730	17.35	950710
24	166115	795949	17.27	962064
25	169747	793699	17.62	963446
26	170274	784013	17.84	954287
27	170035	794832	17.62	964867
28	168227	780236	17.74	948463
29	168393	773757	17.87	942150
30	167257	783876	17.59	951133
31	167343	786567	17.54	953910
32	167500	779556	17.69	947056
33	166172	781551	17.53	947723
34	168736	778556	17.81	947292
35	168869	777929	17.84	946798
36	167616	806766	17.20	974382
37	167213	773152	17.78	940365
38	169962	784401	17.81	954363
39	167895	789235	17.54	957130
40	165647	764662	17.81	930309
41	169802	769765	18.07	939567
42	168296	775012	17.84	943308
43	167546	763532	17.99	931078
44	171442	771877	18.17	943319
45	167688	769779	17.89	937467
46	166279	759510	17.96	925789
47	165510	757282	17.94	922792
48	167614	767620	17.92	935234
49	166005	757925	17.97	923930
50	165938	767636	17.77	933574
51	164318	759902	17.78	924220
52	160608	752148	17.60	912756
53	161393	737292	17.96	898685
54	159192	742468	17.66	901660
55	159055	736592	17.76	895647
56	159724	733556	17.88	893280
57	161822	744241	17.86	906063
58	157245	731042	17.70	888287
59	157311	730331	17.72	887642
60	154949	731072	17.49	886021
61	153430	711518	17.74	864948
62	152482	705195	17.78	857677
63	151411	705416	17.67	856827
64	150721	703687	17.64	854408
65	150716	697098	17.78	847814
66	149575	704587	17.51	854162
67	151014	691810	17.92	842824
68	145985	688104	17.50	834089
69	145311	688143	17.43	833454
70	142953	676507	17.44	819460
71	142135	661452	17.69	803587
72	141500	661743	17.62	803243
73	138453	648662	17.59	787115
74	138605	644336	17.70	782941
75	137010	641550	17.60	778560
76	133736	631845	17.47	765581
77	134345	625962	17.67	760307
78	131430	620759	17.47	752189
79	130152	611418	17.55	741570
80	129588	612063	17.47	741651
81	128024	609189	17.37	737213
82	127667	596845	17.62	724512
83	127484	595721	17.63	723205
84	124414	597093	17.24	721507
85	121351	578788	17.33	700139
86	120869	576505	17.33	697374
87	118833	567093	17.32	685926
88	118699	567069	17.31	685768
89	116839	559685	17.27	676524
90	115344	557729	17.14	673073
91	115537	543447	17.53	658984
92	111761	536729	17.23	648490
93	111859	534620	17.30	646479
94	107782	513410	17.35	621192
95	106082	509067	17.24	615149
96	104249	508338	17.02	612587
97	101834	496289	17.03	598123
98	100668	491121	17.01	591789
99	99362	484271	17.02	583633
100	98316	478273	17.05	576589
101	97950	474943	17.10	572893
102	95807	474300	16.81	570107
103	93920	459597	16.97	553517
104	93887	453112	17.16	546999
105	92734	448167	17.14	540901
106	90043	440953	16.96	530996
107	87488	433974	16.78	521462
108	86991	437443	16.59	524434
109	86659	427408	16.86	514067
110	85358	418814	16.93	504172
111	83886	418462	16.70	502348
112	82248	407442	16.80	489690
113	82135	402631	16.94	484766
114	81683	399824	16.96	481507
115	79748	391282	16.93	471030
116	77821	389844	16.64	467665
117	75756	387773	16.34	463529
