CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170005	487579	25.85	657584
2	175573	755136	18.86	930709
3	150934	978730	13.36	1129664
4	153767	754862	16.92	908629
5	138940	914405	13.19	1053345
6	108022	659968	14.07	767990
7	109346	591994	15.59	701340
8	123156	636021	16.22	759177
9	131044	650282	16.77	781326
10	137156	624045	18.02	761201
11	154906	660275	19.00	815181
12	182409	660152	21.65	842561
13	176443	661624	21.05	838067
14	161440	663168	19.58	824608
15	162541	658225	19.80	820766
16	163402	664106	19.75	827508
17	168259	674370	19.97	842629
18	162251	679201	19.28	841452
19	160503	649979	19.80	810482
20	165342	666744	19.87	832086
21	168417	680970	19.83	849387
22	167938	675613	19.91	843551
23	169339	672863	20.11	842202
24	169887	684991	19.87	854878
25	170574	678653	20.09	849227
26	172347	671465	20.42	843812
27	171535	680383	20.14	851918
28	170007	668307	20.28	838314
29	170812	669827	20.32	840639
30	168500	676583	19.94	845083
31	168723	675736	19.98	844459
32	169942	673723	20.14	843665
33	168562	675670	19.97	844232
34	169207	668138	20.21	837345
35	170196	670097	20.25	840293
36	168329	688967	19.63	857296
37	167501	664040	20.14	831541
38	169828	674223	20.12	844051
39	168541	677599	19.92	846140
40	165861	656087	20.18	821948
41	168622	658734	20.38	827356
42	167719	662019	20.21	829738
43	166047	653138	20.27	819185
44	169164	658824	20.43	827988
45	165885	653329	20.25	819214
46	163474	643284	20.26	806758
47	163592	641260	20.33	804852
48	162940	647178	20.11	810118
49	160836	636332	20.18	797168
50	160947	640506	20.08	801453
51	158652	634010	20.02	792662
52	155377	624645	19.92	780022
53	155193	614653	20.16	769846
54	153160	614437	19.95	767597
55	151937	607873	20.00	759810
56	152641	604119	20.17	756760
57	151694	606312	20.01	758006
58	148257	593183	20.00	741440
59	146772	588947	19.95	735719
60	144797	588392	19.75	733189
61	141880	569352	19.95	711232
62	141714	564372	20.07	706086
63	139137	560368	19.89	699505
64	138392	553654	20.00	692046
65	136323	548179	19.92	684502
66	134402	545858	19.76	680260
67	134499	532821	20.16	667320
68	130492	530940	19.73	661432
69	129660	524524	19.82	654184
70	126401	513700	19.75	640101
71	125797	498761	20.14	624558
72	122180	496171	19.76	618351
73	119985	483072	19.90	603057
74	118991	477390	19.95	596381
75	116075	470364	19.79	586439
76	113448	460314	19.77	573762
77	112920	454316	19.91	567236
78	110097	446870	19.77	556967
79	108010	438414	19.77	546424
80	107506	432496	19.91	540002
81	105593	428477	19.77	534070
82	102644	416806	19.76	519450
83	102240	412178	19.87	514418
84	99085	411309	19.41	510394
85	97116	396255	19.68	493371
86	95230	392803	19.51	488033
87	93124	383681	19.53	476805
88	92991	377886	19.75	470877
89	90075	371530	19.51	461605
90	88417	367489	19.39	455906
91	86953	354365	19.70	441318
92	84263	346349	19.57	430612
93	83470	343420	19.55	426890
94	79523	328591	19.49	408114
95	77982	323569	19.42	401551
96	76298	319599	19.27	395897
97	74513	310722	19.34	385235
98	72760	305186	19.25	377946
99	71438	298970	19.29	370408
100	69617	290823	19.31	360440
101	69145	286950	19.42	356095
102	66925	282143	19.17	349068
103	65701	272786	19.41	338487
104	64485	266406	19.49	330891
105	62891	262612	19.32	325503
106	61344	256578	19.30	317922
107	59335	250316	19.16	309651
108	58105	248664	18.94	306769
109	57576	241763	19.23	299339
110	55654	236217	19.07	291871
111	54224	232778	18.89	287002
112	52962	225725	19.00	278687
113	52588	221466	19.19	274054
114	51247	217128	19.10	268375
115	50063	211015	19.18	261078
116	48577	209165	18.85	257742
117	47457	205836	18.74	253293
118	45941	199600	18.71	245541
119	45786	196635	18.89	242421
120	44382	190600	18.89	234982
121	43174	185686	18.86	228860
122	41945	182228	18.71	224173
123	41400	177437	18.92	218837
124	40618	172889	19.02	213507
125	40542	169972	19.26	210514
126	38353	166230	18.75	204583
127	37129	160880	18.75	198009
128	36156	157590	18.66	193746
129	34965	152674	18.63	187639
130	33994	149432	18.53	183426
131	33373	146651	18.54	180024
132	32538	143257	18.51	175795
133	32077	138524	18.80	170601
134	31330	136025	18.72	167355
135	30709	132750	18.79	163459
136	30408	130513	18.90	160921
137	29799	128325	18.85	158124
138	28769	125267	18.68	154036
139	28576	122059	18.97	150635
140	27279	119982	18.52	147261
141	26018	116001	18.32	142019
142	25143	112234	18.30	137377
143	24280	110818	17.97	135098
144	23768	108167	18.01	131935
145	23273	106053	18.00	129326
146	23084	105184	18.00	128268
147	22759	104094	17.94	126853
148	21931	100226	17.95	122157
149	21287	98014	17.84	119301
150	20437	95468	17.63	115905

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	233785	2184305	9.67	2418090
2	127945	829533	13.36	957478
3	102834	1182355	8.00	1285189
4	99896	1050891	8.68	1150787
5	44347	1362411	3.15	1406758
6	35225	1657477	2.08	1692702
7	27808	1122695	2.42	1150503
8	28644	1090458	2.56	1119102
9	26926	1118419	2.35	1145345
10	31499	1098468	2.79	1129967
11	47710	1106475	4.13	1154185
12	27849	1152361	2.36	1180210
13	28616	1186133	2.36	1214749
14	24445	1166029	2.05	1190474
15	25445	1138731	2.19	1164176
16	27817	1144751	2.37	1172568
17	24028	1169898	2.01	1193926
18	25001	1204652	2.03	1229653
19	23372	1141500	2.01	1164872
20	24021	1152712	2.04	1176733
21	24146	1160952	2.04	1185098
22	23249	1178194	1.94	1201443
23	23092	1179717	1.92	1202809
24	23086	1167086	1.94	1190172
25	23296	1184396	1.93	1207692
26	22966	1167048	1.93	1190014
27	23081	1163518	1.95	1186599
28	23271	1179243	1.94	1202514
29	22903	1170536	1.92	1193439
30	23031	1169310	1.93	1192341
31	22838	1173893	1.91	1196731
32	22671	1157974	1.92	1180645
33	23347	1177995	1.94	1201342
34	23095	1176502	1.93	1199597
35	22864	1170089	1.92	1192953
36	22806	1154434	1.94	1177240
37	23321	1184203	1.93	1207524
38	23028	1156224	1.95	1179252
39	23623	1180056	1.96	1203679
40	22858	1158832	1.93	1181690
41	23267	1168546	1.95	1191813
42	23326	1156566	1.98	1179892
43	23598	1162877	1.99	1186475
44	22946	1138669	1.98	1161615
45	23362	1142125	2.00	1165487
46	23204	1132082	2.01	1155286
47	23115	1111330	2.04	1134445
48	23472	1110743	2.07	1134215
49	23862	1128792	2.07	1152654
50	23589	1105715	2.09	1129304
51	23348	1101143	2.08	1124491
52	23897	1096765	2.13	1120662
53	23629	1088170	2.13	1111799
54	23538	1064407	2.16	1087945
55	23629	1073488	2.15	1097117
56	23641	1053328	2.20	1076969
57	23786	1051129	2.21	1074915
58	23157	1037280	2.18	1060437
59	23551	1021565	2.25	1045116
60	23800	1022068	2.28	1045868
61	23854	1019873	2.29	1043727
62	23286	997974	2.28	1021260
63	23334	979428	2.33	1002762
64	23147	970135	2.33	993282
65	22993	960291	2.34	983284
66	22990	947894	2.37	970884
67	23504	949328	2.42	972832
68	22540	921625	2.39	944165
69	22761	915849	2.42	938610
70	22743	909899	2.44	932642
71	22123	884846	2.44	906969
72	21817	872520	2.44	894337
73	21844	864401	2.46	886245
74	21379	842126	2.48	863505
75	21349	829636	2.51	850985
76	21112	820771	2.51	841883
77	20786	801348	2.53	822134
78	20597	785875	2.55	806472
79	20445	779471	2.56	799916
80	19806	757125	2.55	776931
81	20384	764583	2.60	784967
82	19756	732424	2.63	752180
83	19613	719925	2.65	739538
84	19469	705580	2.69	725049
85	19167	701947	2.66	721114
86	18832	679510	2.70	698342
87	18294	673582	2.64	691876
88	18546	657049	2.75	675595
89	18106	645318	2.73	663424
90	17754	639126	2.70	656880
91	17563	628987	2.72	646550
92	17093	609136	2.73	626229
93	17315	602264	2.79	619579
94	16935	596343	2.76	613278
95	16328	566286	2.80	582614
96	16121	554273	2.83	570394
97	15950	552404	2.81	568354
98	15461	530628	2.83	546089
99	15154	521961	2.82	537115
100	15109	514579	2.85	529688
101	14992	504250	2.89	519242
102	15107	508548	2.88	523655
103	14353	479495	2.91	493848
104	14102	466505	2.93	480607
105	13712	454908	2.93	468620
106	13287	444385	2.90	457672
107	12943	434394	2.89	447337
108	13023	425986	2.97	439009
109	12675	417546	2.95	430221
110	12509	407346	2.98	419855
111	12247	401781	2.96	414028
112	12135	395260	2.98	407395
113	11745	382280	2.98	394025
114	11542	373737	3.00	385279
115	11315	364387	3.01	375702
116	11022	355595	3.01	366617
117	10778	348702	3.00	359480
118	10662	340480	3.04	351142
119	10367	333397	3.02	343764
120	10079	326637	2.99	336716
121	9958	318014	3.04	327972
122	9821	309972	3.07	319793
123	9697	307666	3.06	317363
124	9355	294883	3.07	304238
125	9301	291046	3.10	300347
126	8994	282860	3.08	291854
127	8950	278357	3.12	287307
128	8619	270858	3.08	279477
129	8542	266970	3.10	275512
130	8283	258469	3.11	266752
131	8112	251001	3.13	259113
132	7888	247374	3.09	255262
133	7843	244369	3.11	252212
134	7632	236748	3.12	244380
135	7318	230298	3.08	237616
136	7282	226545	3.11	233827
137	7275	222157	3.17	229432
138	7032	216309	3.15	223341
139	6715	211046	3.08	217761
140	6479	202314	3.10	208793
141	6308	200476	3.05	206784
142	6173	195723	3.06	201896
143	5849	188828	3.00	194677
144	5839	187551	3.02	193390
145	5579	182614	2.96	188193
146	5543	179253	3.00	184796
147	5523	175496	3.05	181019
148	5545	170751	3.15	176296
149	5650	168546	3.24	174196
150	5569	163978	3.28	169547

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	600259	1981697	23.25	2581956
2	498452	2557990	16.31	3056442
3	404776	2405416	14.40	2810192
4	387291	2345075	14.17	2732366
5	225020	2889446	7.22	3114466
6	181968	3264430	5.28	3446398
7	171456	3734992	4.39	3906448
8	175526	3692508	4.54	3868034
9	147398	3506976	4.03	3654374
10	135921	3422382	3.82	3558303
11	148809	3349674	4.25	3498483
12	136408	3336697	3.93	3473105
13	136005	3394160	3.85	3530165
14	127657	3360056	3.66	3487713
15	139269	3311008	4.04	3450277
16	144277	3270370	4.23	3414647
17	130426	3246357	3.86	3376783
18	123412	3275776	3.63	3399188
19	134356	3295653	3.92	3430009
20	126203	3318283	3.66	3444486
21	129011	3241399	3.83	3370410
22	119951	3260107	3.55	3380058
23	127712	3283162	3.74	3410874
24	117518	3257419	3.48	3374937
25	125528	3294013	3.67	3419541
26	117831	3297447	3.45	3415278
27	122012	3290969	3.57	3412981
28	115768	3338086	3.35	3453854
29	121060	3359486	3.48	3480546
30	112440	3337510	3.26	3449950
31	119350	3349610	3.44	3468960
32	112645	3318151	3.28	3430796
33	114333	3319526	3.33	3433859
34	108882	3335561	3.16	3444443
35	111972	3314207	3.27	3426179
36	104199	3313785	3.05	3417984
37	110666	3325425	3.22	3436091
38	104900	3318910	3.06	3423810
39	108395	3299569	3.18	3407964
40	102398	3300342	3.01	3402740
41	106563	3364267	3.07	3470830
42	99050	3294269	2.92	3393319
43	105055	3289411	3.09	3394466
44	99202	3294158	2.92	3393360
45	103230	3286135	3.05	3389365
46	99361	3281373	2.94	3380734
47	103275	3268863	3.06	3372138
48	96983	3225121	2.92	3322104
49	101133	3231263	3.03	3332396
50	97533	3223990	2.94	3321523
51	100605	3192814	3.05	3293419
52	96298	3157538	2.96	3253836
53	98292	3144620	3.03	3242912
54	94455	3104423	2.95	3198878
55	96049	3076962	3.03	3173011
56	94276	3063785	2.99	3158061
57	94007	3021279	3.02	3115286
58	93464	3026654	3.00	3120118
59	95592	3005100	3.08	3100692
60	89831	2931902	2.97	3021733
61	91585	2910675	3.05	3002260
62	88801	2907372	2.96	2996173
63	89056	2818761	3.06	2907817
64	86800	2782579	3.03	2869379
65	88909	2756129	3.13	2845038
66	83983	2722984	2.99	2806967
67	87074	2716771	3.11	2803845
68	83124	2654934	3.04	2738058
69	83457	2642066	3.06	2725523
70	82230	2599994	3.07	2682224
71	82918	2548143	3.15	2631061
72	80430	2507438	3.11	2587868
73	80582	2488381	3.14	2568963
74	79768	2473970	3.12	2553738
75	78059	2405483	3.14	2483542
76	76521	2361666	3.14	2438187
77	76307	2338420	3.16	2414727
78	75340	2325529	3.14	2400869
79	75377	2278267	3.20	2353644
80	73243	2216775	3.20	2290018
81	72034	2184855	3.19	2256889
82	71427	2158491	3.20	2229918
83	71171	2090651	3.29	2161822
84	67663	2046775	3.20	2114438
85	67917	2011042	3.27	2078959
86	66972	1983699	3.27	2050671
87	66670	1941826	3.32	2008496
88	64756	1921526	3.26	1986282
89	65652	1887943	3.36	1953595
90	62807	1831515	3.32	1894322
91	62846	1804954	3.36	1867800
92	61763	1771290	3.37	1833053
93	59987	1734872	3.34	1794859
94	59184	1706701	3.35	1765885
95	59306	1678417	3.41	1737723
96	57255	1658547	3.34	1715802
97	57247	1622910	3.41	1680157
98	55926	1566148	3.45	1622074
99	54757	1532624	3.45	1587381
100	54273	1501875	3.49	1556148
101	53072	1476864	3.47	1529936
102	51381	1454671	3.41	1506052
103	51637	1439184	3.46	1490821
104	50140	1398991	3.46	1449131
105	49518	1379848	3.46	1429366
106	48146	1334773	3.48	1382919
107	47515	1303290	3.52	1350805
108	46211	1283202	3.48	1329413
109	46275	1244649	3.58	1290924
110	44935	1226312	3.53	1271247
111	44665	1212477	3.55	1257142
112	43180	1173439	3.55	1216619
113	43179	1144087	3.64	1187266
114	41490	1124577	3.56	1166067
115	41420	1097802	3.64	1139222
116	40303	1073446	3.62	1113749
117	39470	1046892	3.63	1086362
118	38647	1023770	3.64	1062417
119	37924	1001290	3.65	1039214
120	37193	975680	3.67	1012873
121	36262	955098	3.66	991360
122	35877	932829	3.70	968706
123	34330	909261	3.64	943591
124	34024	888768	3.69	922792
125	33455	871048	3.70	904503
126	32402	850760	3.67	883162
127	31906	832692	3.69	864598
128	31084	810579	3.69	841663
129	30723	792946	3.73	823669
130	29864	775587	3.71	805451
131	29834	762757	3.76	792591
132	28397	739324	3.70	767721
133	28363	723538	3.77	751901
134	27553	704861	3.76	732414
135	26844	688173	3.75	715017
136	25983	673643	3.71	699626
137	25588	661606	3.72	687194
138	25189	646644	3.75	671833
139	24934	630849	3.80	655783
140	24051	611646	3.78	635697
141	23035	595656	3.72	618691
142	22924	584098	3.78	607022
143	21993	570939	3.71	592932
144	21509	558228	3.71	579737
145	21015	547405	3.70	568420
146	20597	538467	3.68	559064
147	20304	529216	3.69	549520
148	20468	518044	3.80	538512
149	20959	507924	3.96	528883
150	19934	495237	3.87	515171

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	21296	72753	22.64	94049
2	20865	103749	16.74	124614
3	17498	136033	11.40	153531
4	18874	98083	16.14	116957
5	15692	112781	12.21	128473
6	12733	80782	13.62	93515
7	12022	72499	14.22	84521
8	13969	74728	15.75	88697
9	13462	74395	15.32	87857
10	13938	69983	16.61	83921
11	16499	71061	18.84	87560
12	22507	69936	24.35	92443
13	19574	67771	22.41	87345
14	14448	66600	17.83	81048
15	14032	64946	17.77	78978
16	14149	63764	18.16	77913
17	14797	66572	18.19	81369
18	13351	62455	17.61	75806
19	12919	59715	17.79	72634
20	12912	59326	17.87	72238
21	12965	58689	18.09	71654
22	12490	57056	17.96	69546
23	12015	54601	18.04	66616
24	12150	55429	17.98	67579
25	12023	53494	18.35	65517
26	11354	51699	18.01	63053
27	11383	50616	18.36	61999
28	10913	48730	18.30	59643
29	10780	47668	18.44	58448
30	10418	46802	18.21	57220
31	10314	46141	18.27	56455
32	9708	43953	18.09	53661
33	9647	44168	17.93	53815
34	9439	42528	18.16	51967
35	9191	41930	17.98	51121
36	8879	42127	17.41	51006
37	8627	39456	17.94	48083
38	8683	38637	18.35	47320
39	8346	37972	18.02	46318
40	7944	36292	17.96	44236
41	8144	35708	18.57	43852
42	7689	35476	17.81	43165
43	7571	34300	18.08	41871
44	7629	33502	18.55	41131
45	7427	33145	18.31	40572
46	7036	31980	18.03	39016
47	6922	30756	18.37	37678
48	6920	30711	18.39	37631
49	6901	29390	19.02	36291
50	6571	29307	18.31	35878
51	6255	28418	18.04	34673
52	5971	27133	18.04	33104
53	5894	26429	18.23	32323
54	5664	26013	17.88	31677
55	5685	25421	18.28	31106
56	5664	25135	18.39	30799
57	5570	24810	18.33	30380
58	5345	23762	18.36	29107
59	5205	23388	18.20	28593
60	4970	22886	17.84	27856
61	4998	21704	18.72	26702
62	4781	20868	18.64	25649
63	4489	20833	17.73	25322
64	4494	20097	18.27	24591
65	4462	19961	18.27	24423
66	4303	19532	18.05	23835
67	4419	19199	18.71	23618
68	4164	18599	18.29	22763
69	4094	17927	18.59	22021
70	3968	17453	18.52	21421
71	3935	16877	18.91	20812
72	3705	16972	17.92	20677
73	3684	16092	18.63	19776
74	3602	15800	18.57	19402
75	3525	15549	18.48	19074
76	3474	15032	18.77	18506
77	3370	14720	18.63	18090
78	3187	14471	18.05	17658
