CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	130509	607711	17.68	738220
2	139742	614061	18.54	753803
3	131448	615085	17.61	746533
4	127826	583516	17.97	711342
5	132213	593630	18.22	725843
6	133486	606648	18.04	740134
7	133803	603140	18.16	736943
8	134758	601701	18.30	736459
9	134871	608758	18.14	743629
10	136954	607605	18.39	744559
11	137926	601335	18.66	739261
12	137280	610114	18.37	747394
13	135403	599984	18.41	735387
14	136069	598542	18.52	734611
15	136464	607019	18.35	743483
16	135755	609416	18.22	745171
17	134913	602827	18.29	737740
18	134536	604471	18.20	739007
19	136388	601175	18.49	737563
20	137459	603347	18.56	740806
21	135451	624310	17.83	759761
22	134846	599645	18.36	734491
23	136304	606761	18.34	743065
24	135974	610449	18.22	746423
25	134621	591701	18.53	726322
26	137436	595936	18.74	733372
27	135231	600219	18.39	735450
28	135669	590059	18.69	725728
29	138276	599493	18.74	737769
30	134346	595639	18.40	729985
31	133840	588514	18.53	722354
32	133882	587605	18.56	721487
33	134102	593552	18.43	727654
34	133942	587847	18.56	721789
35	134234	591742	18.49	725976
36	132008	588525	18.32	720533
37	129115	581224	18.18	710339
38	129152	570317	18.46	699469
39	128484	575119	18.26	703603
40	127470	568905	18.30	696375
41	128337	569605	18.39	697942
42	128911	579012	18.21	707923
43	124863	562734	18.16	687597
44	126321	565027	18.27	691348
45	123973	566508	17.95	690481
46	122615	549618	18.24	672233
47	121773	544426	18.28	666199
48	121079	544855	18.18	665934
49	119757	542178	18.09	661935
50	120443	539537	18.25	659980
51	118545	541930	17.95	660475
52	119551	530929	18.38	650480
53	116108	529924	17.97	646032
54	114971	528725	17.86	643696
55	113859	519731	17.97	633590
56	112891	507502	18.20	620393
57	111209	508354	17.95	619563
58	108854	497014	17.97	605868
59	109410	492821	18.17	602231
60	107824	491832	17.98	599656
61	105358	482001	17.94	587359
62	105646	477617	18.11	583263
63	103954	474685	17.97	578639
64	102004	468102	17.89	570106
65	101959	465178	17.98	567137
66	101240	462467	17.96	563707
67	99842	455445	17.98	555287
68	98887	452627	17.93	551514
69	97092	455388	17.57	552480
70	94696	438831	17.75	533527
71	94630	436914	17.80	531544
72	92101	429549	17.66	521650
73	92207	429662	17.67	521869
74	90940	424861	17.63	515801
75	89174	422254	17.44	511428
76	89183	410408	17.85	499591
77	86125	405433	17.52	491558
78	87114	403188	17.77	490302
79	83295	386770	17.72	470065
80	82119	385436	17.56	467555
81	80975	384720	17.39	465695
82	79264	373874	17.49	453138
83	78074	370210	17.42	448284
84	77035	364797	17.44	441832
85	76001	359226	17.46	435227
86	76235	357387	17.58	433622
87	73554	355591	17.14	429145
88	72748	342952	17.50	415700
89	72492	339543	17.59	412035
90	71212	336369	17.47	407581
91	69338	331454	17.30	400792
92	67734	326057	17.20	393791
93	66912	328250	16.93	395162
94	66121	319681	17.14	385802
95	65406	314233	17.23	379639
96	64282	311147	17.12	375429
97	63482	305343	17.21	368825
98	62659	301008	17.23	363667
99	62409	297258	17.35	359667
100	61101	290313	17.39	351414
101	58663	289632	16.84	348295
102	58101	288050	16.78	346151
103	56291	279680	16.75	335971
104	56071	279293	16.72	335364
105	55498	271768	16.96	327266
106	54060	267025	16.84	321085
107	53692	262864	16.96	316556
108	52511	258496	16.88	311007
109	52358	253604	17.11	305962
110	52533	250702	17.32	303235
111	50327	247227	16.91	297554
112	49153	241844	16.89	290997
113	47726	237741	16.72	285467
114	46793	232993	16.72	279786
115	46082	228357	16.79	274439
116	45545	226266	16.76	271811
117	44756	223922	16.66	268678
118	44014	217431	16.83	261445
119	43032	214517	16.71	257549
120	42353	210707	16.74	253060
121	43062	208797	17.10	251859
122	42686	206075	17.16	248761
123	40505	202309	16.68	242814
124	41198	199673	17.10	240871
125	40350	195530	17.11	235880
126	38636	189713	16.92	228349
127	37736	184307	16.99	222043
128	36677	184424	16.59	221101
129	35868	181377	16.51	217245
130	35650	179272	16.59	214922
131	35312	178793	16.49	214105
132	35482	178796	16.56	214278
133	34665	174350	16.58	209015
134	33252	170640	16.31	203892
135	32315	164177	16.45	196492

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	20342	1045231	1.91	1065573
2	17782	1056576	1.66	1074358
