CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	14104	93777	13.07	107881
2	13902	93155	12.99	107057
3	13748	94150	12.74	107898
4	14073	95736	12.82	109809
5	14987	99950	13.04	114937
6	15762	101276	13.47	117038
7	16228	100743	13.87	116971
8	15705	101249	13.43	116954
9	15598	100515	13.43	116113
10	15381	98996	13.45	114377
11	15167	97003	13.52	112170
12	14954	97088	13.35	112042
13	15008	95531	13.58	110539
14	15222	97416	13.51	112638
15	15771	99419	13.69	115190
16	15537	100880	13.35	116417
17	15189	98642	13.34	113831
18	15505	98232	13.63	113737
19	15115	97158	13.46	112273
20	15310	97524	13.57	112834
21	15028	97467	13.36	112495
22	14997	97106	13.38	112103
23	14704	96169	13.26	110873
24	14802	95842	13.38	110644
25	14609	94291	13.42	108900
26	14588	94762	13.34	109350
27	14547	94086	13.39	108633
28	14512	92828	13.52	107340
29	14806	92769	13.76	107575
30	14085	91182	13.38	105267
31	13775	89443	13.35	103218
32	13546	88052	13.33	101598
33	13342	87234	13.27	100576
34	13110	86024	13.22	99134
35	13003	85107	13.25	98110
36	12487	83346	13.03	95833
37	12029	81374	12.88	93403
38	11925	79468	13.05	91393
39	11685	78297	12.99	89982
40	11359	76174	12.98	87533
41	10890	74559	12.74	85449
42	10941	73180	13.01	84121
43	10649	70951	13.05	81600
44	10356	69705	12.94	80061
45	10013	67767	12.87	77780
46	9473	65406	12.65	74879
47	9539	63378	13.08	72917
48	9103	61830	12.83	70933
49	8670	59859	12.65	68529
50	8525	58601	12.70	67126
51	8217	57111	12.58	65328
52	8312	55074	13.11	63386
53	7952	53738	12.89	61690
54	7671	51712	12.92	59383
55	7244	49698	12.72	56942
56	7218	48088	13.05	55306
57	6699	46782	12.53	53481
58	6450	45084	12.52	51534
59	6164	42741	12.60	48905
60	6002	41815	12.55	47817
61	5769	40041	12.59	45810
62	5639	38415	12.80	44054
63	5195	36974	12.32	42169
64	5106	35784	12.49	40890
65	4934	34330	12.57	39264
66	4781	33243	12.57	38024
67	4498	31894	12.36	36392
68	4394	30381	12.64	34775
69	4215	29326	12.57	33541
70	4057	28038	12.64	32095
71	3818	27147	12.33	30965
72	3669	26121	12.32	29790
73	3639	25044	12.69	28683
74	3445	24050	12.53	27495
75	3184	23177	12.08	26361
76	3139	21682	12.65	24821
77	2891	20999	12.10	23890
78	2791	20180	12.15	22971
79	2619	19235	11.98	21854
80	2589	18331	12.38	20920
81	2514	17729	12.42	20243
82	2400	16997	12.37	19397
83	2335	15959	12.76	18294
84	2160	15565	12.19	17725
85	2167	14890	12.70	17057
86	1977	14355	12.11	16332
87	1915	13717	12.25	15632
88	1778	12962	12.06	14740
89	1777	12544	12.41	14321
90	1588	12060	11.64	13648
91	1582	11384	12.20	12966
92	1600	10847	12.85	12447
93	1378	10557	11.55	11935
94	1330	9983	11.76	11313
95	1361	9677	12.33	11038
96	1330	9270	12.55	10600
97	1160	8732	11.73	9892
98	1176	8454	12.21	9630
99	1159	8128	12.48	9287
100	1117	7747	12.60	8864
101	1028	7413	12.18	8441
102	896	7078	11.24	7974
103	989	6893	12.55	7882
104	936	6522	12.55	7458
105	902	6303	12.52	7205
106	833	6258	11.75	7091
107	767	5883	11.53	6650
108	747	5508	11.94	6255
109	768	5462	12.33	6230
110	736	5248	12.30	5984
111	690	4917	12.31	5607
112	646	4605	12.30	5251
113	636	4559	12.24	5195
