CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	52956	114295	31.66	167251
2	55651	182292	23.39	237943
3	34076	211869	13.86	245945
4	26935	197988	11.98	224923
5	46237	238225	16.25	284462
6	23899	150340	13.72	174239
7	27662	154430	15.19	182092
8	34478	171785	16.72	206263
9	34948	164999	17.48	199947
10	29801	151609	16.43	181410
11	37057	152585	19.54	189642
12	49513	147965	25.07	197478
13	39805	149527	21.02	189332
14	29126	147077	16.53	176203
15	29262	146329	16.66	175591
16	29234	144807	16.80	174041
17	29273	148127	16.50	177400
18	29427	146773	16.70	176200
19	30365	151274	16.72	181639
20	32407	159893	16.85	192300
21	34876	162735	17.65	197611
22	37082	163321	18.50	200403
23	34112	163138	17.29	197250
24	33432	159347	17.34	192779
25	32676	156753	17.25	189429
26	32022	151794	17.42	183816
27	31667	152102	17.23	183769
28	31591	151269	17.28	182860
29	32352	152909	17.46	185261
30	33306	156208	17.57	189514
31	31962	157264	16.89	189226
32	31835	154828	17.05	186663
33	31720	154020	17.08	185740
34	31900	153767	17.18	185667
35	31670	153866	17.07	185536
36	31474	152424	17.11	183898
37	31033	151723	16.98	182756
38	31404	151911	17.13	183315
39	31176	150532	17.16	181708
40	30704	149061	17.08	179765
41	31241	150024	17.23	181265
42	30989	149067	17.21	180056
43	31381	148379	17.46	179760
44	32594	149455	17.90	182049
45	30859	146746	17.38	177605
46	29882	144703	17.12	174585
47	29867	142682	17.31	172549
48	29728	141344	17.38	171072
49	29781	140458	17.49	170239
50	29123	139329	17.29	168452
51	28387	137508	17.11	165895
52	28028	134401	17.26	162429
53	27401	133265	17.05	160666
54	27384	131667	17.22	159051
55	26671	127981	17.25	154652
56	26255	126130	17.23	152385
57	26247	124804	17.38	151051
58	25976	122279	17.52	148255
59	25277	120314	17.36	145591
60	24671	117976	17.30	142647
61	24183	115647	17.29	139830
62	23703	112765	17.37	136468
63	23161	109813	17.42	132974
64	22885	107590	17.54	130475
65	22379	105411	17.51	127790
66	22297	104162	17.63	126459
67	21924	101477	17.77	123401
68	21652	98767	17.98	120419
69	20939	96655	17.81	117594
70	20364	94098	17.79	114462
71	19993	91615	17.91	111608
72	19237	89356	17.71	108593
73	18658	86487	17.75	105145
74	18184	84302	17.74	102486
75	17502	82088	17.57	99590
76	17385	79324	17.98	96709
77	16632	75737	18.01	92369
78	15929	74436	17.63	90365
79	15479	72051	17.68	87530
80	15072	70154	17.68	85226
81	14792	67133	18.06	81925
82	14431	65438	18.07	79869
83	14162	63443	18.25	77605
84	13603	61492	18.11	75095
85	13125	59496	18.07	72621
86	12520	57053	18.00	69573
87	12143	55460	17.96	67603
88	12073	53116	18.52	65189
89	11387	51319	18.16	62706
90	11176	49987	18.27	61163
91	10658	47660	18.28	58318
92	10114	45462	18.20	55576
93	9830	43935	18.28	53765
94	9523	41980	18.49	51503
95	9006	40693	18.12	49699
96	8624	38495	18.30	47119
97	8328	36861	18.43	45189
98	7980	35630	18.30	43610
99	7555	34114	18.13	41669
100	7277	32855	18.13	40132
101	7102	31316	18.49	38418
102	6650	30287	18.00	36937
103	6504	29129	18.25	35633
104	6145	27777	18.12	33922
105	5930	26496	18.29	32426
106	5686	25677	18.13	31363
107	5391	24209	18.21	29600
108	5268	23083	18.58	28351
109	4847	22658	17.62	27505
110	4765	21507	18.14	26272
111	4530	20409	18.16	24939
112	4478	19414	18.74	23892
113	4174	18424	18.47	22598
114	3985	17489	18.56	21474
115	3924	16785	18.95	20709
116	3536	16267	17.86	19803
117	3286	15488	17.50	18774
118	3272	14922	17.98	18194
119	3219	14221	18.46	17440
120	2922	13438	17.86	16360
121	2743	12800	17.65	15543
122	2558	12428	17.07	14986
123	2537	11560	18.00	14097
124	2490	11165	18.24	13655
125	2334	10548	18.12	12882
