CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1391	3009	31.61	4400
2	1800	6157	22.62	7957
3	1630	5706	22.22	7336
4	1176	5064	18.85	6240
5	740	6525	10.19	7265
6	535	4170	11.37	4705
7	472	3584	11.64	4056
8	504	3968	11.27	4472
9	543	3664	12.91	4207
10	606	3623	14.33	4229
11	662	3772	14.93	4434
12	647	3684	14.94	4331
13	723	3850	15.81	4573
14	690	3695	15.74	4385
15	624	3577	14.85	4201
16	755	4054	15.70	4809
17	1037	4302	19.42	5339
18	757	3805	16.59	4562
19	744	3766	16.50	4510
20	726	3938	15.57	4664
21	645	3809	14.48	4454
22	703	3843	15.46	4546
23	745	3777	16.48	4522
24	691	3869	15.15	4560
25	728	4069	15.18	4797
26	759	3704	17.01	4463
27	753	3921	16.11	4674
28	764	4001	16.03	4765
29	791	3890	16.90	4681
30	722	3926	15.53	4648
31	706	3992	15.03	4698
32	705	3914	15.26	4619
33	759	3868	16.40	4627
34	748	3982	15.81	4730
35	727	4146	14.92	4873
36	670	4476	13.02	5146
37	739	3934	15.81	4673
38	754	3980	15.93	4734
39	710	4062	14.88	4772
40	734	3686	16.61	4420
41	696	3936	15.03	4632
42	758	3846	16.46	4604
43	795	4015	16.53	4810
44	720	4041	15.12	4761
45	695	3928	15.03	4623
46	718	3960	15.35	4678
47	665	3950	14.41	4615
48	667	3933	14.50	4600
49	677	3941	14.66	4618
50	730	3906	15.75	4636
51	670	3977	14.42	4647
52	674	3765	15.18	4439
53	686	3852	15.12	4538
54	684	3906	14.90	4590
55	642	3781	14.52	4423
56	648	3762	14.69	4410
57	752	4094	15.52	4846
58	696	3947	14.99	4643
59	629	3807	14.18	4436
60	619	3949	13.55	4568
61	612	3760	14.00	4372
62	583	3596	13.95	4179
63	650	3745	14.79	4395
64	679	3745	15.35	4424
65	683	3544	16.16	4227
66	671	3671	15.45	4342
67	658	3642	15.30	4300
68	629	3607	14.85	4236
69	611	3623	14.43	4234
70	634	3501	15.33	4135
71	655	3449	15.96	4104
72	608	3561	14.58	4169
73	601	3370	15.13	3971
74	654	3569	15.49	4223
75	675	3656	15.59	4331
76	626	3481	15.24	4107
77	652	3594	15.36	4246
78	545	3385	13.87	3930
79	551	3273	14.41	3824
80	544	3535	13.34	4079
81	590	3508	14.40	4098
82	594	3555	14.32	4149
83	641	3355	16.04	3996
84	635	3236	16.40	3871
85	568	3306	14.66	3874
86	554	3180	14.84	3734
87	536	3352	13.79	3888
88	609	3355	15.36	3964
89	557	3409	14.04	3966
90	550	3275	14.38	3825
91	573	3329	14.68	3902
92	546	3336	14.06	3882
93	608	3288	15.61	3896
94	514	3017	14.56	3531
95	528	3136	14.41	3664
96	529	3122	14.49	3651
97	520	3021	14.69	3541
98	438	3245	11.89	3683
99	541	3056	15.04	3597
100	451	2955	13.24	3406
101	518	3074	14.42	3592
102	474	3121	13.18	3595
103	488	2934	14.26	3422
104	515	2835	15.37	3350
105	511	3063	14.30	3574
106	549	3016	15.40	3565
107	454	2873	13.65	3327
108	493	3050	13.91	3543
109	516	2960	14.84	3476
110	448	2684	14.30	3132
111	496	2784	15.12	3280
112	462	2760	14.34	3222
113	522	2708	16.16	3230
114	563	2834	16.57	3397
115	522	2775	15.83	3297
116	460	2806	14.08	3266
117	472	2698	14.89	3170
118	430	2645	13.98	3075
119	476	2751	14.75	3227
120	451	2548	15.04	2999
121	458	2651	14.73	3109
122	430	2443	14.97	2873
123	440	2575	14.59	3015
124	478	2418	16.51	2896
125	482	2662	15.33	3144
126	444	2485	15.16	2929
127	441	2346	15.82	2787
128	432	2402	15.24	2834
129	387	2362	14.08	2749
130	411	2380	14.73	2791
131	405	2479	14.04	2884
132	417	2375	14.94	2792
133	393	2386	14.14	2779
134	401	2331	14.68	2732
135	380	2228	14.57	2608
136	478	2302	17.19	2780
137	459	2435	15.86	2894
138	445	2337	16.00	2782
139	484	2286	17.47	2770
140	413	2275	15.36	2688
141	398	2316	14.66	2714
142	391	2138	15.46	2529
143	352	2181	13.90	2533
144	393	2286	14.67	2679
145	426	2168	16.42	2594
146	381	2178	14.89	2559
147	389	2183	15.12	2572
148	361	2266	13.74	2627
149	335	2153	13.46	2488
150	306	2005	13.24	2311

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2314	14198	14.01	16512
2	1038	3563	22.56	4601
3	710	5605	11.24	6315
4	547	6261	8.03	6808
5	261	9678	2.63	9939
6	240	11893	1.98	12133
7	191	6807	2.73	6998
8	167	6299	2.58	6466
9	229	6438	3.43	6667
10	172	5958	2.81	6130
11	251	6066	3.97	6317
12	164	6512	2.46	6676
13	211	6485	3.15	6696
14	156	6299	2.42	6455
15	171	6322	2.63	6493
16	214	6538	3.17	6752
17	172	6407	2.61	6579
18	187	7372	2.47	7559
19	165	6543	2.46	6708
20	139	6270	2.17	6409
21	198	6587	2.92	6785
22	131	6299	2.04	6430
23	150	6475	2.26	6625
24	116	6568	1.74	6684
25	184	6827	2.62	7011
26	118	6750	1.72	6868
27	148	6821	2.12	6969
28	133	6622	1.97	6755
29	174	6733	2.52	6907
30	162	6880	2.30	7042
31	175	6728	2.54	6903
