CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	141340	359961	28.19	501301
2	148576	528635	21.94	677211
3	119559	691745	14.74	811304
4	111724	539296	17.16	651020
5	109738	656641	14.32	766379
6	85858	486668	15.00	572526
7	87810	438249	16.69	526059
8	102395	476632	17.68	579027
9	108235	481195	18.36	589430
10	110735	466188	19.19	576923
11	123808	482007	20.44	605815
12	141344	487193	22.49	628537
13	133817	487450	21.54	621267
14	128117	489998	20.73	618115
15	129513	489036	20.94	618549
16	129616	489499	20.94	619115
17	134525	498432	21.25	632957
18	129583	499557	20.60	629140
19	126496	482234	20.78	608730
20	131362	493203	21.03	624565
21	135109	501711	21.22	636820
22	134392	497556	21.27	631948
23	134432	500580	21.17	635012
24	134327	507537	20.93	641864
25	137538	504284	21.43	641822
26	136798	497094	21.58	633892
27	135925	502176	21.30	638101
28	134541	495749	21.35	630290
29	135084	496321	21.39	631405
30	134669	499513	21.24	634182
31	135091	499797	21.28	634888
32	134200	495111	21.32	629311
33	134684	497811	21.29	632495
34	134865	494701	21.42	629566
35	136603	495445	21.61	632048
36	135268	504178	21.15	639446
37	134236	491740	21.44	625976
38	136003	495417	21.54	631420
39	134090	497939	21.22	632029
40	133615	487224	21.52	620839
41	134845	486216	21.71	621061
42	134513	489265	21.56	623778
43	134138	483083	21.73	617221
44	135887	487372	21.80	623259
45	132453	482844	21.53	615297
46	131930	479262	21.59	611192
47	131559	475823	21.66	607382
48	132542	479756	21.65	612298
49	130644	472763	21.65	603407
50	131348	472834	21.74	604182
51	128638	471267	21.44	599905
52	126488	464997	21.38	591485
53	126257	459852	21.54	586109
54	124701	458289	21.39	582990
55	124203	454167	21.47	578370
56	124423	452803	21.56	577226
57	124328	453076	21.53	577404
58	122090	448171	21.41	570261
59	121188	443446	21.46	564634
60	119299	442848	21.22	562147
61	117845	431385	21.46	549230
62	117377	429102	21.48	546479
63	115416	424651	21.37	540067
64	114890	422486	21.38	537376
65	114844	418107	21.55	532951
66	113319	416171	21.40	529490
67	113035	410547	21.59	523582
68	109320	406009	21.21	515329
69	107767	401162	21.18	508929
70	106369	394671	21.23	501040
71	105596	387824	21.40	493420
72	103030	383064	21.20	486094
73	101457	374975	21.30	476432
74	101605	371607	21.47	473212
75	98508	367117	21.16	465625
76	97664	360571	21.31	458235
77	96908	354686	21.46	451594
78	94339	348817	21.29	443156
79	92714	344050	21.23	436764
80	91970	338663	21.36	430633
81	90411	335753	21.22	426164
82	88907	329635	21.24	418542
83	88121	323771	21.39	411892
84	85514	321828	20.99	407342
85	83808	313795	21.08	397603
86	82430	310365	20.99	392795
87	81431	303819	21.14	385250
88	80709	300796	21.16	381505
89	78458	294866	21.02	373324
90	77685	291453	21.04	369138
91	76159	284357	21.12	360516
92	74282	277418	21.12	351700
93	73430	274151	21.13	347581
94	70935	264913	21.12	335848
95	69406	260686	21.03	330092
96	67215	256631	20.76	323846
97	65997	251036	20.82	317033
98	64693	245264	20.87	309957
99	63795	240599	20.96	304394
100	61938	235684	20.81	297622
101	61122	231088	20.92	292210
102	59923	228222	20.80	288145
103	58090	222598	20.70	280688
104	57135	217302	20.82	274437
105	56341	214388	20.81	270729
106	55044	209616	20.80	264660
107	52675	204538	20.48	257213
108	51962	202340	20.43	254302
109	51306	197523	20.62	248829
110	50166	193875	20.56	244041
111	48883	190085	20.46	238968
112	47586	185303	20.43	232889
113	47030	181967	20.54	228997
114	46343	178265	20.63	224608
115	45129	173804	20.61	218933
116	43797	172047	20.29	215844
117	42513	168375	20.16	210888
118	41636	162979	20.35	204615
119	41306	161184	20.40	202490
