CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	114481	269507	29.81	383988
2	127812	411910	23.68	539722
3	91400	535989	14.57	627389
4	80771	429120	15.84	509891
5	87218	484416	15.26	571634
6	64063	357308	15.20	421371
7	67568	329409	17.02	396977
8	81403	359119	18.48	440522
9	86204	358859	19.37	445063
10	84156	350590	19.36	434746
11	93617	353743	20.93	447360
12	103214	355661	22.49	458875
13	96519	358250	21.22	454769
14	91929	354714	20.58	446643
15	92439	352641	20.77	445080
16	92094	352523	20.71	444617
17	95003	358630	20.94	453633
18	90925	359925	20.17	450850
19	91864	352622	20.67	444486
20	95443	363598	20.79	459041
21	98753	368880	21.12	467633
22	98627	365848	21.23	464475
23	97791	369986	20.91	467777
24	97699	373010	20.76	470709
25	98304	369228	21.03	467532
26	97595	363047	21.19	460642
27	96601	364487	20.95	461088
28	96357	363325	20.96	459682
29	96440	361948	21.04	458388
30	96186	364911	20.86	461097
31	97092	367181	20.91	464273
32	97229	364283	21.07	461512
33	96136	364334	20.88	460470
34	97094	363217	21.09	460311
35	97314	362982	21.14	460296
36	96988	366037	20.95	463025
37	96311	360631	21.08	456942
38	95885	361191	20.98	457076
39	94597	361388	20.75	455985
40	94624	356635	20.97	451259
41	95157	353352	21.22	448509
42	94304	354810	21.00	449114
43	93524	353139	20.94	446663
44	95607	354368	21.25	449975
45	92523	351955	20.82	444478
46	92212	347672	20.96	439884
47	91875	344919	21.03	436794
48	92454	345966	21.09	438420
49	91113	339638	21.15	430751
50	90518	338258	21.11	428776
51	88326	337904	20.72	426230
52	86608	331499	20.71	418107
53	87065	328121	20.97	415186
54	85813	326816	20.80	412629
55	85215	322867	20.88	408082
56	85292	318708	21.11	404000
57	84464	318974	20.94	403438
58	82755	316373	20.73	399128
59	81436	312022	20.70	393458
60	79784	309064	20.52	388848
61	78855	300935	20.76	379790
62	77950	301091	20.57	379041
63	76619	296031	20.56	372650
64	76577	292995	20.72	369572
65	75382	288305	20.73	363687
66	74691	287423	20.63	362114
67	74647	282884	20.88	357531
68	72181	278524	20.58	350705
69	70759	273555	20.55	344314
70	69545	267539	20.63	337084
71	68554	263714	20.63	332268
72	67551	261023	20.56	328574
73	65581	255639	20.42	321220
74	64837	250197	20.58	315034
75	63696	248282	20.42	311978
76	62419	242128	20.50	304547
77	61275	236756	20.56	298031
78	59939	232237	20.51	292176
79	58974	229224	20.46	288198
80	57671	224789	20.42	282460
81	56652	220947	20.41	277599
82	55770	215312	20.57	271082
83	54644	211915	20.50	266559
84	52959	208870	20.23	261829
85	52048	203402	20.38	255450
86	50647	199878	20.22	250525
87	49894	196029	20.29	245923
88	49390	192565	20.41	241955
89	47958	190380	20.12	238338
90	47184	186856	20.16	234040
91	46340	180859	20.40	227199
92	44981	176728	20.29	221709
93	44368	173440	20.37	217808
94	42554	168067	20.20	210621
95	41703	164374	20.24	206077
