CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	145171	644499	18.38	789670
2	159367	678764	19.01	838131
3	146094	651447	18.32	797541
4	143588	629915	18.56	773503
5	147033	634793	18.81	781826
6	147251	647246	18.53	794497
7	146708	641483	18.61	788191
8	145796	634481	18.69	780277
9	146668	643120	18.57	789788
10	150211	650525	18.76	800736
11	150728	636590	19.14	787318
12	149245	643457	18.83	792702
13	147709	638530	18.79	786239
14	147584	633015	18.91	780599
15	146066	635759	18.68	781825
16	147311	644935	18.59	792246
17	147526	635117	18.85	782643
18	146559	634906	18.75	781465
19	148027	632454	18.97	780481
20	149080	637867	18.94	786947
21	148700	659287	18.40	807987
22	148746	633314	19.02	782060
23	149744	640340	18.95	790084
24	149054	643356	18.81	792410
25	146194	622941	19.01	769135
26	150037	632024	19.18	782061
27	148944	636891	18.95	785835
28	149480	629162	19.20	778642
29	152045	635362	19.31	787407
30	148927	630537	19.11	779464
31	149327	627558	19.22	776885
32	149198	625919	19.25	775117
33	150042	631927	19.19	781969
34	150583	630141	19.29	780724
35	149777	633894	19.11	783671
36	149507	632661	19.11	782168
37	145804	624047	18.94	769851
38	145733	616162	19.13	761895
39	145995	620369	19.05	766364
40	145569	620193	19.01	765762
41	146372	616150	19.20	762522
42	148064	629933	19.03	777997
43	145655	617703	19.08	763358
44	146093	619095	19.09	765188
45	145247	620613	18.97	765860
46	143895	609899	19.09	753794
47	142062	604286	19.03	746348
48	142485	604493	19.07	746978
49	142591	605898	19.05	748489
50	143729	605366	19.19	749095
51	143826	608575	19.12	752401
52	146595	603098	19.55	749693
53	142131	602516	19.09	744647
54	141744	605426	18.97	747170
55	140129	595048	19.06	735177
56	139657	585890	19.25	725547
57	138309	587248	19.06	725557
58	138046	581348	19.19	719394
59	139028	578982	19.36	718010
60	136736	578862	19.11	715598
61	135707	571745	19.18	707452
62	135566	570676	19.20	706242
63	135327	570752	19.17	706079
64	134089	561406	19.28	695495
65	134933	566238	19.24	701171
66	134972	565845	19.26	700817
67	133750	561520	19.24	695270
68	133610	559152	19.29	692762
69	133161	563971	19.10	697132
70	130175	549504	19.15	679679
71	129025	549625	19.01	678650
72	129888	543635	19.28	673523
73	131233	548159	19.32	679392
74	128698	543382	19.15	672080
75	127228	540876	19.04	668104
76	127074	535021	19.19	662095
77	125140	530540	19.09	655680
78	125968	533107	19.11	659075
79	122702	515056	19.24	637758
80	121479	515453	19.07	636932
81	120397	513835	18.98	634232
82	118329	502862	19.05	621191
83	117625	501619	18.99	619244
84	116495	498543	18.94	615038
85	116986	496983	19.05	613969
86	117078	498474	19.02	615552
87	115523	498617	18.81	614140
88	113294	485068	18.93	598362
89	114009	480565	19.17	594574
90	113783	480169	19.16	593952
91	112229	477628	19.03	589857
92	110652	472764	18.97	583416
93	110756	476048	18.87	586804
94	110404	469807	19.03	580211
95	108550	464116	18.96	572666
96	107514	463364	18.83	570878
97	105555	453320	18.89	558875
98	107152	452553	19.14	559705
99	107732	450315	19.31	558047
100	105458	443094	19.22	548552
101	104311	444805	19.00	549116
102	101599	442286	18.68	543885
103	99504	433487	18.67	532991
104	99777	434661	18.67	534438
105	99365	428533	18.82	527898
106	98147	423176	18.83	521323
107	99005	422388	18.99	521393
108	96885	414655	18.94	511540
109	98786	413208	19.29	511994
110	101522	417335	19.57	518857
111	96224	407723	19.09	503947
112	93362	401479	18.87	494841
113	92122	397881	18.80	490003
114	91171	391437	18.89	482608
115	91234	389286	18.99	480520
116	90628	386376	19.00	477004
117	88622	382601	18.81	471223
118	87754	377096	18.88	464850
119	87100	373345	18.92	460445
120	85751	370754	18.78	456505
121	88383	369497	19.30	457880
122	87240	365824	19.26	453064
123	85468	361716	19.11	447184
124	86926	358803	19.50	445729
125	85143	355574	19.32	440717
126	81660	344588	19.16	426248
127	80086	336251	19.24	416337
128	79239	340024	18.90	419263
129	78647	334841	19.02	413488
130	78626	334222	19.04	412848
131	79029	337035	18.99	416064
132	80187	340887	19.04	421074
133	78074	332709	19.01	410783
134	76150	325090	18.98	401240
135	73240	314036	18.91	387276

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	59538	1066130	5.29	1125668
2	50166	1097549	4.37	1147715
3	50923	1149546	4.24	1200469
4	45838	1046096	4.20	1091934
5	45246	1062352	4.09	1107598
6	44196	1054045	4.02	1098241
7	42837	1062955	3.87	1105792
8	43475	1061962	3.93	1105437
9	41545	1057953	3.78	1099498
10	43392	1072827	3.89	1116219
11	42460	1070396	3.82	1112856
12	42521	1065598	3.84	1108119
13	41861	1065875	3.78	1107736
14	41843	1064395	3.78	1106238
15	41283	1064735	3.73	1106018
16	42092	1058984	3.82	1101076
17	40842	1050157	3.74	1090999
18	41818	1072547	3.75	1114365
19	41632	1077170	3.72	1118802
