CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	173598	786340	18.08	959938
2	179380	791876	18.47	971256
3	174023	806655	17.75	980678
4	167844	760237	18.09	928081
5	173723	776867	18.28	950590
6	175828	793483	18.14	969311
7	175566	792409	18.14	967975
8	177097	788515	18.34	965612
9	177066	803815	18.05	980881
10	179922	797287	18.41	977209
11	181122	785983	18.73	967105
12	181186	804510	18.38	985696
13	178962	786491	18.54	965453
14	179794	788239	18.57	968033
15	179997	801030	18.35	981027
16	179821	799711	18.36	979532
17	178787	791387	18.43	970174
18	178898	795826	18.35	974724
19	179196	790176	18.49	969372
20	180509	794076	18.52	974585
21	179862	821397	17.96	1001259
22	178611	785838	18.52	964449
23	182049	798319	18.57	980368
24	179880	805749	18.25	985629
25	178572	780147	18.63	958719
26	180727	784757	18.72	965484
27	179272	790049	18.49	969321
28	179289	777215	18.74	956504
29	182655	789299	18.79	971954
30	178967	783569	18.59	962536
31	177475	771736	18.70	949211
32	177190	771133	18.68	948323
33	178550	781105	18.61	959655
34	177082	771476	18.67	948558
35	177258	777322	18.57	954580
36	173714	770506	18.40	944220
37	171059	764257	18.29	935316
38	170979	750386	18.56	921365
39	169635	750337	18.44	919972
40	170089	749393	18.50	919482
41	170083	743131	18.62	913214
42	170764	749370	18.56	920134
43	165499	739142	18.29	904641
44	165531	733079	18.42	898610
45	163594	736648	18.17	900242
46	160765	713416	18.39	874181
47	160585	707971	18.49	868556
48	157725	705342	18.27	863067
49	157508	702020	18.32	859528
50	156991	695002	18.43	851993
51	155649	697587	18.24	853236
52	156266	684207	18.59	840473
53	150937	681617	18.13	832554
54	149598	678724	18.06	828322
55	146473	662312	18.11	808785
56	145862	647254	18.39	793116
57	142910	644753	18.14	787663
58	140681	627359	18.32	768040
59	139993	620563	18.41	760556
60	137138	616102	18.21	753240
61	134620	604500	18.21	739120
62	134709	596574	18.42	731283
63	131322	589851	18.21	721173
64	129271	580395	18.22	709666
65	128083	575545	18.20	703628
66	125973	567956	18.15	693929
67	124066	557056	18.21	681122
68	123745	553578	18.27	677323
69	120606	553115	17.90	673721
70	117729	535407	18.03	653136
71	115793	529798	17.94	645591
72	113967	519361	17.99	633328
73	113863	514548	18.12	628411
74	109976	502563	17.95	612539
75	108072	500501	17.76	608573
76	107717	484856	18.18	592573
77	104336	474212	18.03	578548
78	102796	470161	17.94	572957
79	98863	450010	18.01	548873
80	96794	444766	17.87	541560
81	94169	440583	17.61	534752
82	92791	427846	17.82	520637
83	90228	420157	17.68	510385
84	89060	411737	17.78	500797
85	87462	401154	17.90	488616
86	86566	398927	17.83	485493
87	83824	393510	17.56	477334
88	82078	380133	17.76	462211
89	81418	372889	17.92	454307
90	79894	367160	17.87	447054
91	76789	357093	17.70	433882
92	75064	348696	17.71	423760
93	73873	348579	17.49	422452
94	72570	338526	17.65	411096
95	71352	330566	17.75	401918
96	69241	326355	17.50	395596
97	67992	318337	17.60	386329
98	66803	312038	17.63	378841
99	65944	306347	17.71	372291
100	64594	297699	17.83	362293
101	62089	294385	17.42	356474
102	61022	289771	17.40	350793
103	58878	282227	17.26	341105
104	57545	279131	17.09	336676
105	56121	268861	17.27	324982
