CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	93716	298464	23.90	392180
2	95420	310381	23.51	405801
3	93012	307681	23.21	400693
4	93030	304581	23.40	397611
5	96344	315622	23.39	411966
6	100475	317719	24.03	418194
7	99513	311645	24.20	411158
8	98423	313768	23.88	412191
9	98559	313790	23.90	412349
10	99509	310214	24.29	409723
11	98186	305323	24.33	403509
12	97239	308169	23.99	405408
13	96897	305784	24.06	402681
14	97385	306601	24.11	403986
15	97535	308182	24.04	405717
16	98188	310227	24.04	408415
17	98779	308723	24.24	407502
18	98377	308266	24.19	406643
19	99297	307415	24.41	406712
20	99147	306850	24.42	405997
21	99034	311585	24.12	410619
22	98487	306690	24.31	405177
23	99636	309214	24.37	408850
24	98056	310536	24.00	408592
25	97590	303703	24.32	401293
26	99290	304310	24.60	403600
27	98495	306437	24.32	404932
28	98499	303298	24.51	401797
29	99654	306322	24.55	405976
30	97742	303608	24.35	401350
31	97562	302814	24.37	400376
32	97253	299094	24.54	396347
33	97814	301258	24.51	399072
34	96553	297971	24.47	394524
35	97403	298971	24.57	396374
36	95869	297834	24.35	393703
37	94145	294000	24.26	388145
38	94443	291183	24.49	385626
39	93416	290106	24.36	383522
40	93311	287697	24.49	381008
41	93488	287063	24.57	380551
42	92988	288894	24.35	381882
43	92562	285491	24.48	378053
44	91841	284472	24.41	376313
45	90683	281233	24.38	371916
46	89923	277151	24.50	367074
47	89356	277794	24.34	367150
48	88703	275683	24.34	364386
49	88557	273412	24.47	361969
50	87563	271415	24.39	358978
51	87101	269975	24.39	357076
52	87102	266796	24.61	353898
53	85738	264459	24.48	350197
54	84680	262565	24.39	347245
55	83872	257452	24.57	341324
56	83319	254714	24.65	338033
57	81590	252947	24.39	334537
58	80932	247612	24.63	328544
59	80026	246147	24.53	326173
60	79455	242798	24.66	322253
61	78222	240600	24.53	318822
62	77369	237219	24.59	314588
63	76018	233555	24.56	309573
64	75769	230044	24.78	305813
65	74637	227837	24.68	302474
66	73400	225514	24.56	298914
67	72835	222474	24.66	295309
68	71752	219570	24.63	291322
69	70632	218048	24.47	288680
70	69412	214373	24.46	283785
71	69063	211315	24.63	280378
72	67672	208090	24.54	275762
73	67036	206082	24.54	273118
74	66147	202925	24.58	269072
75	64773	201794	24.30	266567
76	64477	195902	24.76	260379
77	62713	192025	24.62	254738
78	61646	190877	24.41	252523
79	60020	185434	24.45	245454
80	59345	184353	24.35	243698
81	58381	180832	24.41	239213
82	56969	177204	24.33	234173
83	56299	174525	24.39	230824
84	55768	171939	24.49	227707
85	54309	168026	24.43	222335
86	53842	166294	24.46	220136
87	52602	164665	24.21	217267
88	51789	160775	24.36	212564
89	51077	157151	24.53	208228
90	50048	155949	24.30	205997
91	49193	151770	24.48	200963
92	47871	149794	24.22	197665
93	47106	147772	24.17	194878
94	46447	144902	24.27	191349
95	45708	142499	24.29	188207
96	45007	140810	24.22	185817
97	44219	136958	24.41	181177
98	43017	135201	24.14	178218
99	42891	133660	24.29	176551
100	41701	129241	24.39	170942
101	40999	128343	24.21	169342
102	40315	126651	24.15	166966
103	38942	124236	23.86	163178
104	38977	122001	24.21	160978
105	38042	119506	24.15	157548
106	37529	117155	24.26	154684
107	36862	115947	24.12	152809
108	36431	113879	24.24	150310
109	35828	111295	24.35	147123
110	35681	110396	24.43	146077
111	34130	107102	24.17	141232
112	33025	104081	24.09	137106
113	32317	102765	23.92	135082
114	31538	100208	23.94	131746
115	31520	99030	24.14	130550
116	31098	96679	24.34	127777
117	30030	95326	23.96	125356
118	29563	92759	24.17	122322
119	29036	90961	24.20	119997
120	28298	89736	23.97	118034
121	27741	87044	24.17	114785
122	27343	86495	24.02	113838
123	26920	85393	23.97	112313
124	26712	83913	24.15	110625
125	26340	81186	24.50	107526
126	24712	78992	23.83	103704
127	24453	76359	24.26	100812
128	24002	75904	24.02	99906
129	23362	74946	23.76	98308
130	23343	73727	24.05	97070
131	23563	73412	24.30	96975
132	23332	72922	24.24	96254
133	22379	70739	24.03	93118
134	21503	68960	23.77	90463
135	20848	66234	23.94	87082

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	36131	549308	6.17	585439
2	29233	576958	4.82	606191
3	29372	595161	4.70	624533
4	27386	565325	4.62	592711
5	27650	568672	4.64	596322
6	27224	570047	4.56	597271
7	26308	578701	4.35	605009
8	25618	578501	4.24	604119
