CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	48714	200737	19.53	249451
2	47393	200139	19.15	247532
3	46920	202902	18.78	249822
4	47792	201858	19.14	249650
5	50472	213079	19.15	263551
6	52636	213609	19.77	266245
7	52613	211044	19.96	263657
8	51771	215591	19.36	267362
9	51583	214237	19.41	265820
10	51664	210541	19.70	262205
11	50994	206354	19.82	257348
12	49970	204061	19.67	254031
13	50289	206046	19.62	256335
14	50262	205361	19.66	255623
15	50273	206772	19.56	257045
16	50735	208867	19.54	259602
17	50785	208104	19.62	258889
18	50657	208774	19.53	259431
19	50937	207416	19.72	258353
20	50990	206241	19.82	257231
21	51002	208042	19.69	259044
22	50485	205804	19.70	256289
23	50496	205605	19.72	256101
24	49296	204391	19.43	253687
25	49312	202548	19.58	251860
26	49471	201054	19.75	250525
27	49353	202288	19.61	251641
28	48960	200689	19.61	249649
29	49668	202203	19.72	251871
30	48315	200685	19.40	249000
31	48012	198642	19.47	246654
32	47793	196731	19.55	244524
33	47673	195411	19.61	243084
34	47326	193481	19.65	240807
35	47281	192332	19.73	239613
36	46091	191657	19.39	237748
37	45268	188371	19.38	233639
38	45490	186623	19.60	232113
39	45401	185744	19.64	231145
40	44141	184418	19.31	228559
41	43959	181084	19.53	225043
42	44330	181639	19.62	225969
43	43726	180458	19.50	224184
44	43080	179642	19.34	222722
45	42246	176819	19.28	219065
46	41725	173051	19.43	214776
47	41095	171374	19.34	212469
48	41054	169257	19.52	210311
49	40182	168210	19.28	208392
50	39362	165916	19.17	205278
51	39754	165714	19.35	205468
52	38983	163631	19.24	202614
53	38471	161690	19.22	200161
54	37771	158037	19.29	195808
55	37060	155683	19.23	192743
56	36508	153590	19.20	190098
57	36151	152086	19.21	188237
58	34573	148722	18.86	183295
59	34818	146041	19.25	180859
60	34101	143756	19.17	177857
61	33920	140917	19.40	174837
62	32862	137646	19.27	170508
63	32309	135768	19.22	168077
64	31805	134002	19.18	165807
65	30781	131071	19.02	161852
66	30334	129337	19.00	159671
67	29838	127132	19.01	156970
68	29439	124833	19.08	154272
69	28820	123191	18.96	152011
70	28370	121012	18.99	149382
71	27616	117680	19.01	145296
72	27295	116505	18.98	143800
73	26622	114324	18.89	140946
74	26428	112941	18.96	139369
75	25623	110848	18.78	136471
76	25221	107982	18.93	133203
77	24548	105016	18.95	129564
78	24490	103953	19.07	128443
79	23503	100763	18.91	124266
80	23580	99307	19.19	122887
81	22655	98049	18.77	120704
82	22661	95990	19.10	118651
83	22084	93566	19.10	115650
84	21686	92413	19.01	114099
85	20866	90821	18.68	111687
86	20538	89269	18.70	109807
87	20142	87642	18.69	107784
88	19579	86255	18.50	105834
89	19480	83594	18.90	103074
90	18814	81797	18.70	100611
91	18437	80368	18.66	98805
92	17938	77123	18.87	95061
93	17484	75932	18.72	93416
94	17105	75067	18.56	92172
95	16930	73599	18.70	90529
96	16335	71813	18.53	88148
97	16227	69700	18.88	85927
98	15811	68469	18.76	84280
99	15206	67627	18.36	82833
100	14712	65563	18.33	80275
101	14422	64500	18.27	78922
102	14312	63787	18.33	78099
103	14046	61985	18.47	76031
104	13511	60395	18.28	73906
105	13355	59295	18.38	72650
106	12793	58227	18.01	71020
107	12672	57270	18.12	69942
108	12578	55734	18.41	68312
109	12161	54585	18.22	66746
110	12231	53255	18.68	65486
111	11655	52412	18.19	64067
112	11310	51311	18.06	62621
113	10784	49284	17.95	60068
114	10795	48547	18.19	59342
115	10412	47770	17.90	58182
116	10255	46556	18.05	56811
117	9843	45084	17.92	54927
118	9534	43755	17.89	53289
119	9440	43187	17.94	52627
120	9136	42142	17.82	51278
121	9168	40886	18.32	50054
122	8999	40350	18.24	49349
123	8593	39341	17.93	47934
124	8462	38417	18.05	46879
125	8091	37710	17.67	45801
126	8014	36164	18.14	44178
127	7488	34821	17.70	42309
128	7574	34472	18.01	42046
129	7363	33986	17.81	41349
130	7260	33768	17.70	41028
131	7170	32515	18.07	39685
132	7033	32667	17.72	39700
133	6757	32211	17.34	38968
134	6623	30573	17.81	37196
135	6294	29805	17.44	36099

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	14016	360671	3.74	374687
2	11818	373812	3.06	385630
3	9618	371689	2.52	381307
4	9611	371720	2.52	381331
5	9926	376147	2.57	386073
6	9842	379651	2.53	389493
7	9656	383667	2.45	393323
8	9443	381280	2.42	390723
9	9179	371659	2.41	380838
10	9368	375181	2.44	384549
11	9219	365079	2.46	374298
