CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	118270	228822	34.07	347092
2	129569	357676	26.59	487245
3	94479	438903	17.71	533382
4	71265	438431	13.98	509696
5	98070	439293	18.25	537363
6	70213	317579	18.11	387792
7	74816	293537	20.31	368353
8	90206	319778	22.00	409984
9	94010	325455	22.41	419465
10	93182	314931	22.83	408113
11	110623	320224	25.68	430847
12	135033	320188	29.66	455221
13	120438	323487	27.13	443925
14	99667	321043	23.69	420710
15	99883	319567	23.81	419450
16	99639	319616	23.77	419255
17	102363	331311	23.60	433674
18	99391	327776	23.27	427167
19	100433	327998	23.44	428431
20	104748	340796	23.51	445544
21	108884	345422	23.97	454306
22	107722	336972	24.22	444694
23	108053	339907	24.12	447960
24	105982	338418	23.85	444400
25	107814	335873	24.30	443687
26	107179	328948	24.58	436127
27	105846	329700	24.30	435546
28	105611	329743	24.26	435354
29	106021	331598	24.23	437619
30	105307	333220	24.01	438527
31	106103	334050	24.11	440153
32	106537	333114	24.23	439651
33	106186	333019	24.18	439205
34	106880	330485	24.44	437365
35	106848	330124	24.45	436972
36	106874	333889	24.25	440763
37	106474	330768	24.35	437242
38	106389	331541	24.29	437930
39	105489	330715	24.18	436204
40	104941	326348	24.33	431289
41	105678	324932	24.54	430610
42	104430	326164	24.25	430594
43	105168	323874	24.51	429042
44	106352	323800	24.72	430152
45	104298	323001	24.41	427299
46	102902	320083	24.33	422985
47	103166	318075	24.49	421241
48	103403	317983	24.54	421386
49	102892	315131	24.61	418023
50	102609	314718	24.59	417327
51	101199	311993	24.49	413192
52	99279	308045	24.37	407324
53	99406	305636	24.54	405042
54	98515	304933	24.42	403448
55	97357	301099	24.43	398456
56	97627	299935	24.56	397562
57	97034	298880	24.51	395914
58	95729	296326	24.42	392055
59	95609	294856	24.49	390465
60	93403	291739	24.25	385142
61	92570	285416	24.49	377986
62	92250	284323	24.50	376573
63	91376	281597	24.50	372973
64	90521	279081	24.49	369602
65	90003	275478	24.63	365481
66	89036	275089	24.45	364125
67	88667	270928	24.66	359595
68	86842	268149	24.46	354991
69	85517	264098	24.46	349615
70	84379	261356	24.41	345735
71	83777	257366	24.56	341143
72	82066	254301	24.40	336367
73	81079	248757	24.58	329836
74	80954	246679	24.71	327633
75	79345	243382	24.59	322727
76	78447	240603	24.59	319050
77	77240	236187	24.64	313427
78	75805	232350	24.60	308155
79	74920	228675	24.68	303595
80	73636	224964	24.66	298600
81	72824	223266	24.60	296090
82	71984	219533	24.69	291517
83	70697	215882	24.67	286579
84	69124	214575	24.37	283699
85	68388	209681	24.59	278069
86	67234	207535	24.47	274769
87	66041	203605	24.49	269646
88	65666	201295	24.60	266961
89	64553	198177	24.57	262730
90	63593	194647	24.63	258240
91	62035	190060	24.61	252095
92	60817	187315	24.51	248132
93	60134	184270	24.60	244404
94	58683	179390	24.65	238073
95	57207	177453	24.38	234660
96	56483	174593	24.44	231076
97	55657	170747	24.58	226404
98	54697	167242	24.65	221939
99	53216	164570	24.43	217786
100	52417	161756	24.47	214173
