CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	160769	784371	17.01	945140
2	168251	798105	17.41	966356
3	161423	803568	16.73	964991
4	156906	764734	17.02	921640
5	162180	777985	17.25	940165
6	163866	790521	17.17	954387
7	164009	786242	17.26	950251
8	163764	784001	17.28	947765
9	165122	793241	17.23	958363
10	168718	790575	17.59	959293
11	169425	782279	17.80	951704
12	169198	792443	17.59	961641
13	167135	778079	17.68	945214
14	167704	771602	17.85	939306
15	166606	782904	17.55	949510
16	166608	785888	17.49	952496
17	167111	778537	17.67	945648
18	165718	780839	17.51	946557
19	168035	777337	17.77	945372
20	168232	778050	17.78	946282
21	167481	806465	17.20	973946
22	166734	774082	17.72	940816
23	169525	784132	17.78	953657
24	167512	790050	17.49	957562
25	165413	766314	17.75	931727
26	169043	771052	17.98	940095
27	168009	776362	17.79	944371
28	167394	764877	17.96	932271
29	171337	774585	18.11	945922
30	167671	772662	17.83	940333
31	166384	762436	17.91	928820
32	165860	760476	17.90	926336
33	167778	770942	17.87	938720
34	166533	762358	17.93	928891
35	166499	772234	17.74	938733
36	164684	763664	17.74	928348
37	161357	756430	17.58	917787
38	162304	743430	17.92	905734
39	159930	748669	17.60	908599
40	160401	743173	17.75	903574
41	160775	740782	17.83	901557
42	162964	751742	17.82	914706
43	158428	738641	17.66	897069
44	158598	738914	17.67	897512
45	156155	739792	17.43	895947
46	154869	720121	17.70	874990
47	154099	714731	17.74	868830
48	152896	714341	17.63	867237
49	152651	713651	17.62	866302
50	152384	707807	17.72	860191
51	151482	714306	17.50	865788
52	152543	702289	17.84	854832
53	148146	699655	17.47	847801
54	147416	699430	17.41	846846
55	144847	688232	17.39	833079
56	144399	672805	17.67	817204
57	143548	673702	17.56	817250
58	140535	660125	17.55	800660
59	140502	656930	17.62	797432
60	139334	653928	17.56	793262
61	135731	644333	17.40	780064
62	136415	638702	17.60	775117
63	133913	633655	17.45	767568
64	132518	624239	17.51	756757
65	131919	624756	17.43	756675
66	130507	622585	17.33	753092
67	129976	610421	17.55	740397
68	129847	609547	17.56	739394
69	127032	611413	17.20	738445
70	123842	593442	17.27	717284
71	123482	591251	17.28	714733
72	121471	581281	17.29	702752
73	121294	581136	17.27	702430
74	119537	573961	17.24	693498
75	117838	572383	17.07	690221
76	118002	558506	17.44	676508
77	114340	551150	17.18	665490
78	114449	549051	17.25	663500
79	110341	527906	17.29	638247
80	108915	524584	17.19	633499
81	106938	523536	16.96	630474
82	104693	511965	16.98	616658
83	103374	506051	16.96	609425
84	102196	499220	16.99	601416
85	100992	493444	16.99	594436
86	101017	490243	17.09	591260
87	98925	490055	16.80	588980
88	96773	474870	16.93	571643
89	96730	468433	17.12	565163
90	95472	463821	17.07	559293
91	92870	456090	16.92	548960
92	90399	449494	16.74	539893
93	89710	452831	16.54	542541
94	89266	442150	16.80	531416
95	88274	434547	16.88	522821
96	86517	433968	16.62	520485
97	85121	423045	16.75	508166
98	84884	418228	16.87	503112
99	84480	415027	16.91	499507
100	82428	406831	16.85	489259
101	80797	405839	16.60	486636
102	78831	402933	16.36	481764
103	76226	392395	16.27	468621
104	76104	391510	16.27	467614
105	75064	381532	16.44	456596
106	73760	374847	16.44	448607
107	73485	370916	16.54	444401
108	71665	363571	16.47	435236
109	71230	357268	16.62	428498
110	71590	355098	16.78	426688
111	69066	350040	16.48	419106
112	67588	342930	16.46	410518
113	65820	337552	16.32	403372
114	64785	330942	16.37	395727
115	63662	325982	16.34	389644
116	62566	321724	16.28	384290
117	62059	319860	16.25	381919
118	60423	309458	16.34	369881
119	59825	305737	16.37	365562
120	59558	303002	16.43	362560
121	59030	298351	16.52	357381
122	58493	295920	16.50	354413
123	56811	290929	16.34	347740
124	56662	286203	16.53	342865
125	55767	282109	16.51	337876
126	53439	274434	16.30	327873
127	52269	265719	16.44	317988
128	50999	265940	16.09	316939
129	50909	263008	16.22	313917
130	49772	258816	16.13	308588
131	49624	259437	16.06	309061
132	50014	258587	16.21	308601
133	48959	252886	16.22	301845
134	47269	248589	15.98	295858
135	45671	239641	16.01	285312

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	30011	1306608	2.25	1336619
