CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	170602	760123	18.33	930725
2	185112	778919	19.20	964031
3	171984	767758	18.30	939742
4	166584	730742	18.56	897326
5	172043	741909	18.82	913952
6	173363	758611	18.60	931974
7	173114	758286	18.59	931400
8	173716	752391	18.76	926107
9	175517	765538	18.65	941055
10	176800	765858	18.76	942658
11	179151	755089	19.18	934240
12	177600	769019	18.76	946619
13	176524	760954	18.83	937478
14	177084	756157	18.98	933241
15	175772	764309	18.70	940081
16	175902	769262	18.61	945164
17	175506	756949	18.82	932455
18	174903	759963	18.71	934866
19	175872	754484	18.90	930356
20	177458	762340	18.88	939798
21	175858	798993	18.04	974851
22	173182	751183	18.74	924365
23	176210	765235	18.72	941445
24	174894	766796	18.57	941690
25	172567	740384	18.90	912951
26	175808	747767	19.04	923575
27	173703	752269	18.76	925972
28	172743	736067	19.01	908810
29	176285	747710	19.08	923995
30	171866	739095	18.87	910961
31	169914	728976	18.90	898890
32	170505	725303	19.03	895808
33	171262	735260	18.89	906522
34	169750	725740	18.96	895490
35	169454	736010	18.71	905464
36	166834	725542	18.70	892376
37	162712	717769	18.48	880481
38	162976	701242	18.86	864218
39	161473	709121	18.55	870594
40	160563	703548	18.58	864111
41	160929	700374	18.68	861303
42	160726	711896	18.42	872622
43	156212	691479	18.43	847691
44	156760	687115	18.58	843875
45	155230	693078	18.30	848308
46	151398	669707	18.44	821105
47	150134	657451	18.59	807585
48	149553	658414	18.51	807967
49	148616	655319	18.49	803935
50	147601	649952	18.51	797553
51	145947	650753	18.32	796700
52	147623	637624	18.80	785247
53	142474	636202	18.30	778676
54	142160	636195	18.26	778355
55	139324	621164	18.32	760488
56	138320	602680	18.67	741000
57	135491	602674	18.36	738165
58	134001	588422	18.55	722423
59	133316	584648	18.57	717964
60	130461	580394	18.35	710855
61	127759	569952	18.31	697711
62	126678	565575	18.30	692253
63	125593	561083	18.29	686676
64	123060	551960	18.23	675020
65	122725	548086	18.30	670811
66	120305	544903	18.09	665208
67	119088	532751	18.27	651839
68	118092	531130	18.19	649222
69	116583	534689	17.90	651272
70	112866	513480	18.02	626346
71	111557	510870	17.92	622427
72	110668	498264	18.17	608932
73	110875	499750	18.16	610625
74	107506	493646	17.88	601152
75	105515	490578	17.70	596093
76	104077	474754	17.98	578831
77	101863	468479	17.86	570342
78	101710	467527	17.87	569237
79	98220	446513	18.03	544733
80	95534	444755	17.68	540289
81	94595	439408	17.71	534003
82	91796	429889	17.60	521685
83	89667	424179	17.45	513846
84	88824	417137	17.56	505961
85	88148	409126	17.73	497274
86	87472	408924	17.62	496396
87	85642	406905	17.39	492547
88	83296	390119	17.59	473415
89	82555	384309	17.68	466864
90	81138	380849	17.56	461987
91	79031	374442	17.43	453473
92	77429	369398	17.33	446827
93	77310	373072	17.17	450382
94	75510	362336	17.25	437846
95	74394	354085	17.36	428479
96	72869	352656	17.12	425525
97	71484	341818	17.30	413302
98	72244	339917	17.53	412161
99	70975	333356	17.55	404331
100	69054	326867	17.44	395921
101	67536	325224	17.20	392760
102	65214	323443	16.78	388657
103	63305	313315	16.81	376620
104	62878	311995	16.77	374873
105	62233	302745	17.05	364978
106	60921	297525	17.00	358446
107	60428	293768	17.06	354196
108	58860	286871	17.02	345731
109	58866	280558	17.34	339424
110	60108	280918	17.63	341026
111	56578	274784	17.07	331362
112	54826	267591	17.00	322417
113	53631	263350	16.92	316981
114	52277	257622	16.87	309899
