CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	26526	81496	24.56	108022
2	25320	125982	16.73	151302
3	16204	167729	8.81	183933
4	15064	123895	10.84	138959
5	19464	158684	10.93	178148
6	11003	102530	9.69	113533
7	12416	98865	11.16	111281
8	15049	107598	12.27	122647
9	16302	109928	12.91	126230
10	14222	101715	12.27	115937
11	15900	102457	13.43	118357
12	17193	100713	14.58	117906
13	15254	99498	13.29	114752
14	14309	97837	12.76	112146
15	14691	97301	13.12	111992
16	14478	97081	12.98	111559
17	14924	97744	13.25	112668
18	14673	98895	12.92	113568
19	15000	100657	12.97	115657
20	15871	105428	13.08	121299
21	16863	106804	13.64	123667
22	17218	106442	13.92	123660
23	16522	106749	13.40	123271
24	16472	106698	13.37	123170
25	16404	104730	13.54	121134
26	16028	102529	13.52	118557
27	15989	102790	13.46	118779
28	15936	101198	13.60	117134
29	16119	102922	13.54	119041
30	16507	104907	13.60	121414
31	16309	105969	13.34	122278
32	16134	103344	13.50	119478
33	16166	103337	13.53	119503
34	15900	102160	13.47	118060
35	15974	102558	13.48	118532
36	15748	102466	13.32	118214
37	15660	101432	13.37	117092
38	15471	100742	13.31	116213
39	15412	100389	13.31	115801
40	15212	98962	13.32	114174
41	15320	99335	13.36	114655
42	15114	98374	13.32	113488
43	15083	96953	13.46	112036
44	15401	96895	13.71	112296
45	14558	94955	13.29	109513
46	14154	93117	13.19	107271
47	14015	91496	13.28	105511
48	13603	90602	13.05	104205
49	13538	89713	13.11	103251
50	13524	88362	13.27	101886
51	12857	86352	12.96	99209
52	12319	84101	12.78	96420
53	12246	82120	12.98	94366
54	12037	80997	12.94	93034
55	11597	78369	12.89	89966
56	11152	76691	12.70	87843
57	11199	74991	12.99	86190
58	10825	72806	12.94	83631
59	10480	71365	12.80	81845
60	10075	69362	12.68	79437
61	9567	66542	12.57	76109
62	9576	64615	12.91	74191
63	9151	62733	12.73	71884
64	8643	60857	12.44	69500
65	8619	59217	12.71	67836
66	8364	57969	12.61	66333
67	8317	55521	13.03	63838
68	7879	54300	12.67	62179
69	7539	52111	12.64	59650
70	7259	50264	12.62	57523
71	7069	48094	12.81	55163
72	6687	46904	12.48	53591
73	6447	45052	12.52	51499
74	6148	42817	12.56	48965
75	5932	41658	12.46	47590
76	5674	39986	12.43	45660
77	5604	38162	12.80	43766
78	5102	36843	12.16	41945
79	5093	35649	12.50	40742
80	4851	34125	12.45	38976
81	4670	32880	12.44	37550
82	4472	31527	12.42	35999
83	4302	30151	12.49	34453
84	4054	28850	12.32	32904
85	3946	27544	12.53	31490
86	3758	26666	12.35	30424
87	3511	25636	12.05	29147
88	3497	24458	12.51	27955
89	3348	23392	12.52	26740
90	3099	22509	12.10	25608
91	3051	21213	12.57	24264
92	2792	20423	12.03	23215
93	2670	19707	11.93	22377
94	2538	18497	12.07	21035
95	2482	17598	12.36	20080
96	2405	17084	12.34	19489
97	2260	16195	12.25	18455
98	2218	15339	12.63	17557
99	2075	14923	12.21	16998
100	2022	14171	12.49	16193
101	1819	13604	11.79	15423
102	1819	12965	12.30	14784
103	1679	12154	12.14	13833
104	1709	11865	12.59	13574
105	1485	11161	11.74	12646
106	1511	10779	12.29	12290
107	1475	10096	12.75	11571
108	1286	9724	11.68	11010
109	1205	9189	11.59	10394
110	1255	8995	12.24	10250
111	1212	8520	12.45	9732
112	1097	7970	12.10	9067
113	1088	7678	12.41	8766
114	1035	7411	12.25	8446
115	983	6957	12.38	7940
116	905	6709	11.89	7614
117	819	6344	11.43	7163
118	913	6230	12.78	7143
119	836	5799	12.60	6635
120	812	5557	12.75	6369
121	718	5534	11.48	6252
122	672	5287	11.28	5959
123	657	4946	11.73	5603
124	686	4696	12.75	5382
125	623	4572	11.99	5195
126	581	4199	12.15	4780
127	578	3971	12.71	4549
128	565	3927	12.58	4492
129	555	3831	12.65	4386
130	512	3611	12.42	4123
131	412	3455	10.65	3867
132	519	3327	13.49	3846
133	421	3200	11.63	3621
134	428	3142	11.99	3570
135	368	2912	11.22	3280
136	363	2848	11.30	3211
137	374	2704	12.15	3078
138	381	2553	12.99	2934
139	329	2539	11.47	2868
140	322	2359	12.01	2681
141	280	2276	10.95	2556
142	284	2186	11.50	2470
143	268	2033	11.65	2301
144	250	2085	10.71	2335
145	265	2008	11.66	2273
146	226	1863	10.82	2089
147	258	1847	12.26	2105
148	220	1745	11.20	1965
149	222	1767	11.16	1989
150	208	1711	10.84	1919

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	39551	356080	10.00	395631
2	26028	134300	16.23	160328
3	16541	175308	8.62	191849
4	11931	153195	7.23	165126
5	3656	203748	1.76	207404
6	2765	236208	1.16	238973
7	2278	161739	1.39	164017
8	2445	168998	1.43	171443
9	2335	166249	1.39	168584
10	2615	160044	1.61	162659
11	3654	154704	2.31	158358
12	2067	161870	1.26	163937
13	1944	160666	1.20	162610
14	1702	156082	1.08	157784
15	1850	154137	1.19	155987
16	1958	152862	1.26	154820
17	1702	157204	1.07	158906
18	1738	160110	1.07	161848
19	1718	161506	1.05	163224
20	1819	164890	1.09	166709
21	1782	167124	1.06	168906
22	1877	170256	1.09	172133
23	1899	167393	1.12	169292
24	1875	165256	1.12	167131
25	1947	166734	1.15	168681
26	1981	163867	1.19	165848
27	2028	162635	1.23	164663
28	2057	165873	1.22	167930
29	2230	166316	1.32	168546
30	2358	168984	1.38	171342
31	2361	169469	1.37	171830
32	2317	167774	1.36	170091
33	2416	168662	1.41	171078
34	2338	167969	1.37	170307
35	2328	166976	1.38	169304
36	2399	164753	1.44	167152
37	2431	167469	1.43	169900
38	2295	164402	1.38	166697
39	2369	165020	1.42	167389
40	2333	160770	1.43	163103
41	2324	161172	1.42	163496
42	2456	160273	1.51	162729
43	2505	159403	1.55	161908
44	2503	155213	1.59	157716
45	2583	155480	1.63	158063
46	2598	150885	1.69	153483
47	2644	149503	1.74	152147
48	2622	146640	1.76	149262
49	2815	145106	1.90	147921
50	2710	141845	1.87	144555
51	2779	138782	1.96	141561
52	2653	135850	1.92	138503
53	2639	133382	1.94	136021
54	2682	129020	2.04	131702
55	2730	127357	2.10	130087
56	2623	123854	2.07	126477
57	2683	121352	2.16	124035
58	2599	117570	2.16	120169
59	2551	113506	2.20	116057
60	2600	110706	2.29	113306
61	2533	108603	2.28	111136
62	2530	104534	2.36	107064
63	2411	100344	2.35	102755
64	2414	97531	2.42	99945
65	2472	94553	2.55	97025
66	2402	92001	2.54	94403
67	2308	89636	2.51	91944
68	2210	86226	2.50	88436
69	2173	82854	2.56	85027
70	2132	79561	2.61	81693
71	2142	76568	2.72	78710
72	2073	73831	2.73	75904
73	2013	71763	2.73	73776
74	1922	68141	2.74	70063
75	1872	66369	2.74	68241
76	1833	63727	2.80	65560
77	1835	60718	2.93	62553
78	1726	58033	2.89	59759
79	1694	56170	2.93	57864
80	1675	52945	3.07	54620
81	1595	51612	3.00	53207
82	1468	48685	2.93	50153
83	1464	47048	3.02	48512
